,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
538,256,35,64,0.1,2560,0.025,adam,45,0.05,0.3656,0.1636
757,256,55,64,0.25,2560,0.01,sgd,15,0.075,0.3652,0.1362
562,256,35,64,0.25,2560,0.01,adam,45,0.05,0.3647,0.1539
134,128,35,64,0.1,1024,0.01,sgd,45,0.05,0.3646,0.1735
225,128,55,8,0.25,1024,0.01,adam,15,0.075,0.3641,0.0998
474,256,35,32,0.1,2560,0.025,adam,45,0.05,0.3636,0.1715
589,256,55,8,0.1,1024,0.025,sgd,15,0.075,0.3635,0.1677
103,128,35,32,0.25,1024,0.01,sgd,45,0.075,0.3633,0.1532
347,128,55,64,0.1,2560,0.025,adam,45,0.075,0.363,0.1264
286,128,55,32,0.1,2560,0.025,sgd,45,0.05,0.3627,0.1228
417,256,35,8,0.25,1024,0.01,adam,15,0.075,0.3624,0.1598
676,256,55,32,0.25,1024,0.01,sgd,15,0.05,0.3622,0.1563
156,128,35,64,0.1,2560,0.025,sgd,15,0.05,0.3619,0.1297
565,256,35,64,0.25,2560,0.01,sgd,15,0.075,0.3615,0.1758
78,128,35,32,0.1,1024,0.025,sgd,45,0.05,0.3613,0.1825
577,256,55,8,0.1,1024,0.01,adam,15,0.075,0.3612,0.0907
468,256,35,32,0.1,2560,0.01,sgd,15,0.05,0.361,0.1615
652,256,55,32,0.1,1024,0.025,sgd,15,0.05,0.3609,0.119
126,128,35,32,0.25,2560,0.025,sgd,45,0.05,0.3605,0.1616
559,256,35,64,0.25,1024,0.025,sgd,45,0.075,0.3605,0.1192
326,128,55,64,0.1,1024,0.01,sgd,45,0.05,0.3604,0.1523
724,256,55,64,0.1,2560,0.01,sgd,15,0.05,0.3602,0.1734
255,128,55,8,0.25,2560,0.025,sgd,45,0.075,0.3596,0.0992
352,128,55,64,0.25,1024,0.01,adam,15,0.05,0.3593,0.1482
475,256,35,32,0.1,2560,0.025,adam,45,0.075,0.3589,0.1306
208,128,55,8,0.1,2560,0.01,adam,15,0.05,0.3588,0.1306
296,128,55,32,0.25,1024,0.025,adam,15,0.05,0.3588,0.0878
500,256,35,32,0.25,2560,0.01,sgd,15,0.05,0.3586,0.1491
437,256,35,8,0.25,2560,0.01,sgd,15,0.075,0.3583,0.1452
414,256,35,8,0.1,2560,0.025,sgd,45,0.05,0.3582,0.164
130,128,35,64,0.1,1024,0.01,adam,45,0.05,0.3582,0.1159
677,256,55,32,0.25,1024,0.01,sgd,15,0.075,0.3578,0.142
469,256,35,32,0.1,2560,0.01,sgd,15,0.075,0.3573,0.1592
346,128,55,64,0.1,2560,0.025,adam,45,0.05,0.3573,0.1184
611,256,55,8,0.25,1024,0.01,adam,45,0.075,0.3573,0.1137
111,128,35,32,0.25,1024,0.025,sgd,45,0.075,0.3572,0.1378
720,256,55,64,0.1,2560,0.01,adam,15,0.05,0.3572,0.1196
101,128,35,32,0.25,1024,0.01,sgd,15,0.075,0.357,0.135
718,256,55,64,0.1,1024,0.025,sgd,45,0.05,0.3569,0.1073
578,256,55,8,0.1,1024,0.01,adam,45,0.05,0.3566,0.1133
252,128,55,8,0.25,2560,0.025,sgd,15,0.05,0.3563,0.1071
204,128,55,8,0.1,1024,0.025,sgd,15,0.05,0.3563,0.1052
626,256,55,8,0.25,2560,0.01,adam,45,0.05,0.3562,0.1376
730,256,55,64,0.1,2560,0.025,adam,45,0.05,0.3561,0.1105
355,128,55,64,0.25,1024,0.01,adam,45,0.075,0.3561,0.0904
21,128,35,8,0.1,2560,0.01,sgd,15,0.075,0.3558,0.1466
262,128,55,32,0.1,1024,0.01,sgd,45,0.05,0.3558,0.1447
79,128,35,32,0.1,1024,0.025,sgd,45,0.075,0.3558,0.1307
53,128,35,8,0.25,2560,0.01,sgd,15,0.075,0.3557,0.134
641,256,55,32,0.1,1024,0.01,adam,15,0.075,0.3555,0.1383
256,128,55,32,0.1,1024,0.01,adam,15,0.05,0.3555,0.1192
188,128,35,64,0.25,2560,0.025,sgd,15,0.05,0.3554,0.143
621,256,55,8,0.25,1024,0.025,sgd,15,0.075,0.3554,0.1208
304,128,55,32,0.25,2560,0.01,adam,15,0.05,0.3553,0.102
100,128,35,32,0.25,1024,0.01,sgd,15,0.05,0.3552,0.1555
339,128,55,64,0.1,2560,0.01,adam,45,0.075,0.3552,0.1253
748,256,55,64,0.25,1024,0.025,sgd,15,0.05,0.3551,0.116
321,128,55,64,0.1,1024,0.01,adam,15,0.075,0.3548,0.1442
533,256,35,64,0.1,2560,0.01,sgd,15,0.075,0.3547,0.1694
520,256,35,64,0.1,1024,0.025,adam,15,0.05,0.3547,0.1355
172,128,35,64,0.25,1024,0.025,sgd,15,0.05,0.3544,0.1306
268,128,55,32,0.1,1024,0.025,sgd,15,0.05,0.3542,0.1074
354,128,55,64,0.25,1024,0.01,adam,45,0.05,0.3541,0.1207
739,256,55,64,0.25,1024,0.01,adam,45,0.075,0.354,0.1245
466,256,35,32,0.1,2560,0.01,adam,45,0.05,0.3539,0.1482
43,128,35,8,0.25,1024,0.025,adam,45,0.075,0.3537,0.1339
731,256,55,64,0.1,2560,0.025,adam,45,0.075,0.3536,0.0973
140,128,35,64,0.1,1024,0.025,sgd,15,0.05,0.3535,0.1137
303,128,55,32,0.25,1024,0.025,sgd,45,0.075,0.3535,0.1119
608,256,55,8,0.25,1024,0.01,adam,15,0.05,0.3534,0.0948
447,256,35,8,0.25,2560,0.025,sgd,45,0.075,0.353,0.1601
243,128,55,8,0.25,2560,0.01,adam,45,0.075,0.3526,0.1337
444,256,35,8,0.25,2560,0.025,sgd,15,0.05,0.3524,0.1631
195,128,55,8,0.1,1024,0.01,adam,45,0.075,0.3523,0.1391
181,128,35,64,0.25,2560,0.01,sgd,15,0.075,0.3522,0.1124
85,128,35,32,0.1,2560,0.01,sgd,15,0.075,0.3521,0.1243
685,256,55,32,0.25,1024,0.025,sgd,15,0.075,0.3517,0.1023
276,128,55,32,0.1,2560,0.01,sgd,15,0.05,0.3515,0.1474
183,128,35,64,0.25,2560,0.01,sgd,45,0.075,0.3514,0.111
427,256,35,8,0.25,1024,0.025,adam,45,0.075,0.3513,0.1446
373,128,55,64,0.25,2560,0.01,sgd,15,0.075,0.3513,0.1025
547,256,35,64,0.25,1024,0.01,adam,45,0.075,0.3511,0.1482
275,128,55,32,0.1,2560,0.01,adam,45,0.075,0.3503,0.1092
691,256,55,32,0.25,2560,0.01,adam,45,0.075,0.3501,0.1387
576,256,55,8,0.1,1024,0.01,adam,15,0.05,0.35,0.115
452,256,35,32,0.1,1024,0.01,sgd,15,0.05,0.3498,0.1735
593,256,55,8,0.1,2560,0.01,adam,15,0.075,0.3498,0.1415
405,256,35,8,0.1,2560,0.01,sgd,15,0.075,0.3496,0.1451
63,128,35,8,0.25,2560,0.025,sgd,45,0.075,0.3493,0.1521
667,256,55,32,0.1,2560,0.025,adam,45,0.075,0.3492,0.1209
496,256,35,32,0.25,2560,0.01,adam,15,0.05,0.349,0.1633
277,128,55,32,0.1,2560,0.01,sgd,15,0.075,0.3481,0.1397
307,128,55,32,0.25,2560,0.01,adam,45,0.075,0.348,0.1118
340,128,55,64,0.1,2560,0.01,sgd,15,0.05,0.3479,0.1369
539,256,35,64,0.1,2560,0.025,adam,45,0.075,0.3475,0.1516
359,128,55,64,0.25,1024,0.01,sgd,45,0.075,0.3475,0.1188
735,256,55,64,0.1,2560,0.025,sgd,45,0.075,0.3475,0.1136
84,128,35,32,0.1,2560,0.01,sgd,15,0.05,0.3475,0.1124
290,128,55,32,0.25,1024,0.01,adam,45,0.05,0.3473,0.1322
431,256,35,8,0.25,1024,0.025,sgd,45,0.075,0.3471,0.1729
69,128,35,32,0.1,1024,0.01,sgd,15,0.075,0.3464,0.1141
711,256,55,64,0.1,1024,0.01,sgd,45,0.075,0.3463,0.1569
656,256,55,32,0.1,2560,0.01,adam,15,0.05,0.3463,0.1192
397,256,35,8,0.1,1024,0.025,sgd,15,0.075,0.3462,0.1586
261,128,55,32,0.1,1024,0.01,sgd,15,0.075,0.3462,0.1119
386,256,35,8,0.1,1024,0.01,adam,45,0.05,0.3461,0.1353
333,128,55,64,0.1,1024,0.025,sgd,15,0.075,0.3458,0.1019
82,128,35,32,0.1,2560,0.01,adam,45,0.05,0.3457,0.1989
115,128,35,32,0.25,2560,0.01,adam,45,0.075,0.3455,0.1502
86,128,35,32,0.1,2560,0.01,sgd,45,0.05,0.3452,0.1482
356,128,55,64,0.25,1024,0.01,sgd,15,0.05,0.3451,0.1273
378,128,55,64,0.25,2560,0.025,adam,45,0.05,0.3451,0.1165
383,128,55,64,0.25,2560,0.025,sgd,45,0.075,0.3451,0.1014
401,256,35,8,0.1,2560,0.01,adam,15,0.075,0.3449,0.1634
272,128,55,32,0.1,2560,0.01,adam,15,0.05,0.3449,0.1423
754,256,55,64,0.25,2560,0.01,adam,45,0.05,0.3449,0.1136
83,128,35,32,0.1,2560,0.01,adam,45,0.075,0.3447,0.1337
618,256,55,8,0.25,1024,0.025,adam,45,0.05,0.3447,0.1119
368,128,55,64,0.25,2560,0.01,adam,15,0.05,0.3446,0.1161
531,256,35,64,0.1,2560,0.01,adam,45,0.075,0.3444,0.1433
389,256,35,8,0.1,1024,0.01,sgd,15,0.075,0.3443,0.1624
629,256,55,8,0.25,2560,0.01,sgd,15,0.075,0.3441,0.1223
413,256,35,8,0.1,2560,0.025,sgd,15,0.075,0.3435,0.1447
102,128,35,32,0.25,1024,0.01,sgd,45,0.05,0.3433,0.1348
246,128,55,8,0.25,2560,0.01,sgd,45,0.05,0.3433,0.1051
490,256,35,32,0.25,1024,0.025,adam,45,0.05,0.3431,0.1444
319,128,55,32,0.25,2560,0.025,sgd,45,0.075,0.3429,0.1313
557,256,35,64,0.25,1024,0.025,sgd,15,0.075,0.3426,0.156
51,128,35,8,0.25,2560,0.01,adam,45,0.075,0.3423,0.1312
607,256,55,8,0.1,2560,0.025,sgd,45,0.075,0.3423,0.1173
291,128,55,32,0.25,1024,0.01,adam,45,0.075,0.3423,0.0985
523,256,35,64,0.1,1024,0.025,adam,45,0.075,0.3422,0.1588
477,256,35,32,0.1,2560,0.025,sgd,15,0.075,0.3421,0.1071
412,256,35,8,0.1,2560,0.025,sgd,15,0.05,0.342,0.169
311,128,55,32,0.25,2560,0.01,sgd,45,0.075,0.3415,0.1215
453,256,35,32,0.1,1024,0.01,sgd,15,0.075,0.3407,0.1836
524,256,35,64,0.1,1024,0.025,sgd,15,0.05,0.3406,0.1595
672,256,55,32,0.25,1024,0.01,adam,15,0.05,0.3404,0.1252
745,256,55,64,0.25,1024,0.025,adam,15,0.075,0.3403,0.1125
110,128,35,32,0.25,1024,0.025,sgd,45,0.05,0.3401,0.1069
229,128,55,8,0.25,1024,0.01,sgd,15,0.075,0.3395,0.1014
698,256,55,32,0.25,2560,0.025,adam,45,0.05,0.339,0.1139
187,128,35,64,0.25,2560,0.025,adam,45,0.075,0.3389,0.1614
525,256,35,64,0.1,1024,0.025,sgd,15,0.075,0.3386,0.147
669,256,55,32,0.1,2560,0.025,sgd,15,0.075,0.3385,0.1151
603,256,55,8,0.1,2560,0.025,adam,45,0.075,0.338,0.1026
395,256,35,8,0.1,1024,0.025,adam,45,0.075,0.3379,0.1509
253,128,55,8,0.25,2560,0.025,sgd,15,0.075,0.3379,0.1046
709,256,55,64,0.1,1024,0.01,sgd,15,0.075,0.3376,0.1296
458,256,35,32,0.1,1024,0.025,adam,45,0.05,0.3375,0.0881
600,256,55,8,0.1,2560,0.025,adam,15,0.05,0.3373,0.0807
560,256,35,64,0.25,2560,0.01,adam,15,0.05,0.3371,0.1835
744,256,55,64,0.25,1024,0.025,adam,15,0.05,0.337,0.1274
595,256,55,8,0.1,2560,0.01,adam,45,0.075,0.337,0.113
717,256,55,64,0.1,1024,0.025,sgd,15,0.075,0.3368,0.082
123,128,35,32,0.25,2560,0.025,adam,45,0.075,0.3363,0.1788
529,256,35,64,0.1,2560,0.01,adam,15,0.075,0.3362,0.1401
341,128,55,64,0.1,2560,0.01,sgd,15,0.075,0.3358,0.1008
245,128,55,8,0.25,2560,0.01,sgd,15,0.075,0.3356,0.082
364,128,55,64,0.25,1024,0.025,sgd,15,0.05,0.3352,0.1184
428,256,35,8,0.25,1024,0.025,sgd,15,0.05,0.335,0.1526
35,128,35,8,0.25,1024,0.01,adam,45,0.075,0.3345,0.1275
485,256,35,32,0.25,1024,0.01,sgd,15,0.075,0.3337,0.1292
357,128,55,64,0.25,1024,0.01,sgd,15,0.075,0.3337,0.1198
37,128,35,8,0.25,1024,0.01,sgd,15,0.075,0.3334,0.1498
732,256,55,64,0.1,2560,0.025,sgd,15,0.05,0.3334,0.1172
631,256,55,8,0.25,2560,0.01,sgd,45,0.075,0.3325,0.1208
648,256,55,32,0.1,1024,0.025,adam,15,0.05,0.3325,0.1069
178,128,35,64,0.25,2560,0.01,adam,45,0.05,0.3314,0.1203
372,128,55,64,0.25,2560,0.01,sgd,15,0.05,0.3313,0.0848
108,128,35,32,0.25,1024,0.025,sgd,15,0.05,0.3313,0.0724
426,256,35,8,0.25,1024,0.025,adam,45,0.05,0.3309,0.1366
210,128,55,8,0.1,2560,0.01,adam,45,0.05,0.3304,0.1238
765,256,55,64,0.25,2560,0.025,sgd,15,0.075,0.3304,0.0931
716,256,55,64,0.1,1024,0.025,sgd,15,0.05,0.3303,0.1359
116,128,35,32,0.25,2560,0.01,sgd,15,0.05,0.3302,0.1248
52,128,35,8,0.25,2560,0.01,sgd,15,0.05,0.3295,0.1315
396,256,35,8,0.1,1024,0.025,sgd,15,0.05,0.3294,0.1194
335,128,55,64,0.1,1024,0.025,sgd,45,0.075,0.3293,0.1197
760,256,55,64,0.25,2560,0.025,adam,15,0.05,0.3293,0.0919
596,256,55,8,0.1,2560,0.01,sgd,15,0.05,0.3285,0.1518
76,128,35,32,0.1,1024,0.025,sgd,15,0.05,0.328,0.1283
660,256,55,32,0.1,2560,0.01,sgd,15,0.05,0.3278,0.1327
536,256,35,64,0.1,2560,0.025,adam,15,0.05,0.3277,0.1158
385,256,35,8,0.1,1024,0.01,adam,15,0.075,0.3276,0.1372
312,128,55,32,0.25,2560,0.025,adam,15,0.05,0.3272,0.0774
737,256,55,64,0.25,1024,0.01,adam,15,0.075,0.3266,0.1172
4,128,35,8,0.1,1024,0.01,sgd,15,0.05,0.3264,0.1101
194,128,55,8,0.1,1024,0.01,adam,45,0.05,0.3263,0.1581
325,128,55,64,0.1,1024,0.01,sgd,15,0.075,0.3263,0.0842
591,256,55,8,0.1,1024,0.025,sgd,45,0.075,0.326,0.1085
289,128,55,32,0.25,1024,0.01,adam,15,0.075,0.3257,0.1009
549,256,35,64,0.25,1024,0.01,sgd,15,0.075,0.3254,0.1476
544,256,35,64,0.25,1024,0.01,adam,15,0.05,0.325,0.1695
587,256,55,8,0.1,1024,0.025,adam,45,0.075,0.3248,0.142
633,256,55,8,0.25,2560,0.025,adam,15,0.075,0.3248,0.0841
480,256,35,32,0.25,1024,0.01,adam,15,0.05,0.3243,0.162
713,256,55,64,0.1,1024,0.025,adam,15,0.075,0.3242,0.0991
694,256,55,32,0.25,2560,0.01,sgd,45,0.05,0.3238,0.1276
240,128,55,8,0.25,2560,0.01,adam,15,0.05,0.3236,0.0996
58,128,35,8,0.25,2560,0.025,adam,45,0.05,0.3234,0.18
363,128,55,64,0.25,1024,0.025,adam,45,0.075,0.3225,0.0707
67,128,35,32,0.1,1024,0.01,adam,45,0.075,0.3223,0.1182
507,256,35,32,0.25,2560,0.025,adam,45,0.075,0.3221,0.0973
763,256,55,64,0.25,2560,0.025,adam,45,0.075,0.3219,0.0996
72,128,35,32,0.1,1024,0.025,adam,15,0.05,0.3218,0.0994
20,128,35,8,0.1,2560,0.01,sgd,15,0.05,0.3215,0.1046
517,256,35,64,0.1,1024,0.01,sgd,15,0.075,0.3209,0.134
28,128,35,8,0.1,2560,0.025,sgd,15,0.05,0.3205,0.092
207,128,55,8,0.1,1024,0.025,sgd,45,0.075,0.3191,0.1097
94,128,35,32,0.1,2560,0.025,sgd,45,0.05,0.3175,0.1199
715,256,55,64,0.1,1024,0.025,adam,45,0.075,0.3174,0.1236
421,256,35,8,0.25,1024,0.01,sgd,15,0.075,0.3173,0.1395
273,128,55,32,0.1,2560,0.01,adam,15,0.075,0.3172,0.0981
192,128,55,8,0.1,1024,0.01,adam,15,0.05,0.3164,0.0869
635,256,55,8,0.25,2560,0.025,adam,45,0.075,0.3161,0.104
165,128,35,64,0.25,1024,0.01,sgd,15,0.075,0.3159,0.1007
132,128,35,64,0.1,1024,0.01,sgd,15,0.05,0.3156,0.1392
316,128,55,32,0.25,2560,0.025,sgd,15,0.05,0.3137,0.1136
267,128,55,32,0.1,1024,0.025,adam,45,0.075,0.3134,0.1225
239,128,55,8,0.25,1024,0.025,sgd,45,0.075,0.3134,0.1119
532,256,35,64,0.1,2560,0.01,sgd,15,0.05,0.313,0.1317
221,128,55,8,0.1,2560,0.025,sgd,15,0.075,0.3127,0.1118
196,128,55,8,0.1,1024,0.01,sgd,15,0.05,0.3119,0.0947
62,128,35,8,0.25,2560,0.025,sgd,45,0.05,0.3115,0.1098
15,128,35,8,0.1,1024,0.025,sgd,45,0.075,0.3115,0.1019
220,128,55,8,0.1,2560,0.025,sgd,15,0.05,0.3113,0.0939
288,128,55,32,0.25,1024,0.01,adam,15,0.05,0.3112,0.0926
44,128,35,8,0.25,1024,0.025,sgd,15,0.05,0.3105,0.1271
305,128,55,32,0.25,2560,0.01,adam,15,0.075,0.308,0.092
632,256,55,8,0.25,2560,0.025,adam,15,0.05,0.3065,0.0577
284,128,55,32,0.1,2560,0.025,sgd,15,0.05,0.3063,0.0715
260,128,55,32,0.1,1024,0.01,sgd,15,0.05,0.3057,0.0922
228,128,55,8,0.25,1024,0.01,sgd,15,0.05,0.3034,0.1252
651,256,55,32,0.1,1024,0.025,adam,45,0.075,0.3027,0.0978
448,256,35,32,0.1,1024,0.01,adam,15,0.05,0.3025,0.1767
236,128,55,8,0.25,1024,0.025,sgd,15,0.05,0.3013,0.089
251,128,55,8,0.25,2560,0.025,adam,45,0.075,0.3004,0.1257
344,128,55,64,0.1,2560,0.025,adam,15,0.05,0.2996,0.0741
292,128,55,32,0.25,1024,0.01,sgd,15,0.05,0.2995,0.1118
548,256,35,64,0.25,1024,0.01,sgd,15,0.05,0.2993,0.1217
411,256,35,8,0.1,2560,0.025,adam,45,0.075,0.298,0.1431
133,128,35,64,0.1,1024,0.01,sgd,15,0.075,0.2978,0.1335
491,256,35,32,0.25,1024,0.025,adam,45,0.075,0.297,0.1312
464,256,35,32,0.1,2560,0.01,adam,15,0.05,0.2954,0.1844
349,128,55,64,0.1,2560,0.025,sgd,15,0.075,0.2952,0.0891
628,256,55,8,0.25,2560,0.01,sgd,15,0.05,0.2949,0.0817
424,256,35,8,0.25,1024,0.025,adam,15,0.05,0.2941,0.1049
31,128,35,8,0.1,2560,0.025,sgd,45,0.075,0.2935,0.1265
59,128,35,8,0.25,2560,0.025,adam,45,0.075,0.2922,0.1415
528,256,35,64,0.1,2560,0.01,adam,15,0.05,0.2903,0.1378
0,128,35,8,0.1,1024,0.01,adam,15,0.05,0.2899,0.1156
234,128,55,8,0.25,1024,0.025,adam,45,0.05,0.2892,0.1063
75,128,35,32,0.1,1024,0.025,adam,45,0.075,0.289,0.105
328,128,55,64,0.1,1024,0.025,adam,15,0.05,0.2882,0.0981
309,128,55,32,0.25,2560,0.01,sgd,15,0.075,0.288,0.0896
170,128,35,64,0.25,1024,0.025,adam,45,0.05,0.2866,0.0989
146,128,35,64,0.1,2560,0.01,adam,45,0.05,0.2841,0.1292
665,256,55,32,0.1,2560,0.025,adam,15,0.075,0.2821,0.0956
456,256,35,32,0.1,1024,0.025,adam,15,0.05,0.2811,0.1417
644,256,55,32,0.1,1024,0.01,sgd,15,0.05,0.28,0.1074
237,128,55,8,0.25,1024,0.025,sgd,15,0.075,0.2796,0.0757
285,128,55,32,0.1,2560,0.025,sgd,15,0.075,0.2793,0.0767
317,128,55,32,0.25,2560,0.025,sgd,15,0.075,0.2782,0.1081
224,128,55,8,0.25,1024,0.01,adam,15,0.05,0.2775,0.0725
459,256,35,32,0.1,1024,0.025,adam,45,0.075,0.2774,0.1319
269,128,55,32,0.1,1024,0.025,sgd,15,0.075,0.277,0.1419
371,128,55,64,0.25,2560,0.01,adam,45,0.075,0.2765,0.0999
504,256,35,32,0.25,2560,0.025,adam,15,0.05,0.2746,0.0821
209,128,55,8,0.1,2560,0.01,adam,15,0.075,0.273,0.0751
216,128,55,8,0.1,2560,0.025,adam,15,0.05,0.273,0.0683
308,128,55,32,0.25,2560,0.01,sgd,15,0.05,0.2689,0.0841
721,256,55,64,0.1,2560,0.01,adam,15,0.075,0.2682,0.1102
96,128,35,32,0.25,1024,0.01,adam,15,0.05,0.2653,0.0798
696,256,55,32,0.25,2560,0.025,adam,15,0.05,0.2641,0.0721
394,256,35,8,0.1,1024,0.025,adam,45,0.05,0.2615,0.1291
761,256,55,64,0.25,2560,0.025,adam,15,0.075,0.2605,0.0872
10,128,35,8,0.1,1024,0.025,adam,45,0.05,0.2579,0.1068
144,128,35,64,0.1,2560,0.01,adam,15,0.05,0.2567,0.1162
241,128,55,8,0.25,2560,0.01,adam,15,0.075,0.2565,0.0804
36,128,35,8,0.25,1024,0.01,sgd,15,0.05,0.256,0.0919
738,256,55,64,0.25,1024,0.01,adam,45,0.05,0.2541,0.1221
365,128,55,64,0.25,1024,0.025,sgd,15,0.075,0.254,0.0774
571,256,35,64,0.25,2560,0.025,adam,45,0.075,0.2539,0.1201
45,128,35,8,0.25,1024,0.025,sgd,15,0.075,0.2521,0.0975
376,128,55,64,0.25,2560,0.025,adam,15,0.05,0.2519,0.0815
545,256,35,64,0.25,1024,0.01,adam,15,0.075,0.251,0.0852
128,128,35,64,0.1,1024,0.01,adam,15,0.05,0.2495,0.0891
173,128,35,64,0.25,1024,0.025,sgd,15,0.075,0.249,0.0832
16,128,35,8,0.1,2560,0.01,adam,15,0.05,0.2488,0.1073
301,128,55,32,0.25,1024,0.025,sgd,15,0.075,0.2459,0.0988
80,128,35,32,0.1,2560,0.01,adam,15,0.05,0.2432,0.1014
205,128,55,8,0.1,1024,0.025,sgd,15,0.075,0.2423,0.08
664,256,55,32,0.1,2560,0.025,adam,15,0.05,0.2354,0.0626
157,128,35,64,0.1,2560,0.025,sgd,15,0.075,0.2338,0.0764
177,128,35,64,0.25,2560,0.01,adam,15,0.075,0.2334,0.0616
753,256,55,64,0.25,2560,0.01,adam,15,0.075,0.2328,0.071
449,256,35,32,0.1,1024,0.01,adam,15,0.075,0.2318,0.102
408,256,35,8,0.1,2560,0.025,adam,15,0.05,0.2316,0.0944
264,128,55,32,0.1,1024,0.025,adam,15,0.05,0.2313,0.0991
168,128,35,64,0.25,1024,0.025,adam,15,0.05,0.2313,0.0702
11,128,35,8,0.1,1024,0.025,adam,45,0.075,0.2256,0.0744
689,256,55,32,0.25,2560,0.01,adam,15,0.075,0.225,0.1007
497,256,35,32,0.25,2560,0.01,adam,15,0.075,0.225,0.0717
125,128,35,32,0.25,2560,0.025,sgd,15,0.075,0.2238,0.0809
64,128,35,32,0.1,1024,0.01,adam,15,0.05,0.2232,0.0713
161,128,35,64,0.25,1024,0.01,adam,15,0.075,0.2219,0.0641
369,128,55,64,0.25,2560,0.01,adam,15,0.075,0.2209,0.0689
93,128,35,32,0.1,2560,0.025,sgd,15,0.075,0.2203,0.0666
552,256,35,64,0.25,1024,0.025,adam,15,0.05,0.2174,0.0918
48,128,35,8,0.25,2560,0.01,adam,15,0.05,0.2171,0.1073
553,256,35,64,0.25,1024,0.025,adam,15,0.075,0.217,0.0653
488,256,35,32,0.25,1024,0.025,adam,15,0.05,0.2142,0.1103
61,128,35,8,0.25,2560,0.025,sgd,15,0.075,0.2123,0.0628
32,128,35,8,0.25,1024,0.01,adam,15,0.05,0.212,0.0964
472,256,35,32,0.1,2560,0.025,adam,15,0.05,0.212,0.0661
513,256,35,64,0.1,1024,0.01,adam,15,0.075,0.2118,0.0717
8,128,35,8,0.1,1024,0.025,adam,15,0.05,0.2118,0.0696
77,128,35,32,0.1,1024,0.025,sgd,15,0.075,0.2117,0.0539
160,128,35,64,0.25,1024,0.01,adam,15,0.05,0.2096,0.1239
193,128,55,8,0.1,1024,0.01,adam,15,0.075,0.2088,0.0854
186,128,35,64,0.25,2560,0.025,adam,45,0.05,0.2079,0.1123
141,128,35,64,0.1,1024,0.025,sgd,15,0.075,0.2079,0.0693
392,256,35,8,0.1,1024,0.025,adam,15,0.05,0.2073,0.0955
617,256,55,8,0.25,1024,0.025,adam,15,0.075,0.2073,0.0458
561,256,35,64,0.25,2560,0.01,adam,15,0.075,0.2061,0.0604
99,128,35,32,0.25,1024,0.01,adam,45,0.075,0.2057,0.0874
189,128,35,64,0.25,2560,0.025,sgd,15,0.075,0.2046,0.0481
112,128,35,32,0.25,2560,0.01,adam,15,0.05,0.2021,0.057
569,256,35,64,0.25,2560,0.025,adam,15,0.075,0.2018,0.0469
353,128,55,64,0.25,1024,0.01,adam,15,0.075,0.2014,0.0764
481,256,35,32,0.25,1024,0.01,adam,15,0.075,0.2006,0.0852
441,256,35,8,0.25,2560,0.025,adam,15,0.075,0.1981,0.0419
114,128,35,32,0.25,2560,0.01,adam,45,0.05,0.1977,0.1329
1,128,35,8,0.1,1024,0.01,adam,15,0.075,0.1974,0.048
129,128,35,64,0.1,1024,0.01,adam,15,0.075,0.1964,0.0708
13,128,35,8,0.1,1024,0.025,sgd,15,0.075,0.1931,0.0863
649,256,55,32,0.1,1024,0.025,adam,15,0.075,0.1906,0.0581
409,256,35,8,0.1,2560,0.025,adam,15,0.075,0.1902,0.0513
568,256,35,64,0.25,2560,0.025,adam,15,0.05,0.1899,0.0566
537,256,35,64,0.1,2560,0.025,adam,15,0.075,0.1893,0.0592
585,256,55,8,0.1,1024,0.025,adam,15,0.075,0.184,0.0615
120,128,35,32,0.25,2560,0.025,adam,15,0.05,0.1823,0.0684
65,128,35,32,0.1,1024,0.01,adam,15,0.075,0.1815,0.0655
681,256,55,32,0.25,1024,0.025,adam,15,0.075,0.1808,0.0614
184,128,35,64,0.25,2560,0.025,adam,15,0.05,0.1775,0.0572
200,128,55,8,0.1,1024,0.025,adam,15,0.05,0.1767,0.0644
248,128,55,8,0.25,2560,0.025,adam,15,0.05,0.1762,0.0444
257,128,55,32,0.1,1024,0.01,adam,15,0.075,0.1756,0.0489
152,128,35,64,0.1,2560,0.025,adam,15,0.05,0.1754,0.0905
465,256,35,32,0.1,2560,0.01,adam,15,0.075,0.1732,0.086
29,128,35,8,0.1,2560,0.025,sgd,15,0.075,0.1711,0.0776
489,256,35,32,0.25,1024,0.025,adam,15,0.075,0.1683,0.0736
232,128,55,8,0.25,1024,0.025,adam,15,0.05,0.1638,0.0303
697,256,55,32,0.25,2560,0.025,adam,15,0.075,0.1607,0.0574
176,128,35,64,0.25,2560,0.01,adam,15,0.05,0.1581,0.0928
49,128,35,8,0.25,2560,0.01,adam,15,0.075,0.158,0.0567
138,128,35,64,0.1,1024,0.025,adam,45,0.05,0.1574,0.0791
24,128,35,8,0.1,2560,0.025,adam,15,0.05,0.1552,0.0641
329,128,55,64,0.1,1024,0.025,adam,15,0.075,0.153,0.05
337,128,55,64,0.1,2560,0.01,adam,15,0.075,0.1481,0.048
27,128,35,8,0.1,2560,0.025,adam,45,0.075,0.1468,0.0983
145,128,35,64,0.1,2560,0.01,adam,15,0.075,0.1467,0.0532
109,128,35,32,0.25,1024,0.025,sgd,15,0.075,0.1457,0.0455
