,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
419,256,30,0.1,4,True,0.005,1,adam,45,0.01,0.3169,0.1566
526,256,30,0.5,4,True,0.01,2,adam,45,0.001,0.3169,0.1437
172,128,30,0.5,12,True,0.01,2,adam,40,0.001,0.3164,0.159
420,256,30,0.1,4,True,0.005,2,adam,40,0.001,0.3157,0.1378
332,128,50,0.5,4,True,0.01,2,adam,40,0.001,0.3141,0.1173
258,128,50,0.1,12,True,0.005,1,adam,45,0.001,0.3139,0.1277
102,128,30,0.5,2,True,0.005,2,adam,45,0.001,0.312,0.1581
684,256,50,0.5,2,True,0.01,2,adam,40,0.001,0.3118,0.144
555,256,30,0.5,12,True,0.01,1,adam,45,0.01,0.3118,0.1415
400,256,30,0.1,2,False,0.005,1,adam,40,0.001,0.3117,0.1391
106,128,30,0.5,2,True,0.01,1,adam,45,0.001,0.3108,0.1472
606,256,50,0.1,2,False,0.01,2,adam,45,0.001,0.3098,0.107
76,128,30,0.1,12,True,0.01,2,adam,40,0.001,0.3091,0.1753
702,256,50,0.5,2,False,0.01,2,adam,45,0.001,0.3091,0.118
366,128,50,0.5,12,True,0.01,2,adam,45,0.001,0.3079,0.1383
292,128,50,0.5,2,True,0.005,2,adam,40,0.001,0.3076,0.1204
484,256,30,0.5,2,True,0.005,2,adam,40,0.001,0.3059,0.1534
446,256,30,0.1,4,False,0.01,2,adam,45,0.001,0.3056,0.1585
148,128,30,0.5,4,False,0.005,2,adam,40,0.001,0.3051,0.1442
114,128,30,0.5,2,False,0.005,1,adam,45,0.001,0.3048,0.1495
44,128,30,0.1,4,True,0.01,2,adam,40,0.001,0.3044,0.1495
620,256,50,0.1,4,True,0.01,2,adam,40,0.001,0.3043,0.1385
460,256,30,0.1,12,True,0.01,2,adam,40,0.001,0.303,0.1699
78,128,30,0.1,12,True,0.01,2,adam,45,0.001,0.3024,0.1649
20,128,30,0.1,2,False,0.005,2,adam,40,0.001,0.3008,0.1387
558,256,30,0.5,12,True,0.01,2,adam,45,0.001,0.3005,0.1548
500,256,30,0.5,2,False,0.005,2,adam,40,0.001,0.3004,0.1682
60,128,30,0.1,4,False,0.01,2,adam,40,0.001,0.2992,0.1497
166,128,30,0.5,12,True,0.005,2,adam,45,0.001,0.2987,0.1737
750,256,50,0.5,12,True,0.01,2,adam,45,0.001,0.2986,0.1371
111,128,30,0.5,2,True,0.01,2,adam,45,0.01,0.2984,0.1422
414,256,30,0.1,2,False,0.01,2,adam,45,0.001,0.2978,0.126
38,128,30,0.1,4,True,0.005,2,adam,45,0.001,0.2948,0.1475
492,256,30,0.5,2,True,0.01,2,adam,40,0.001,0.2917,0.1561
392,256,30,0.1,2,True,0.01,1,adam,40,0.001,0.2905,0.1439
394,256,30,0.1,2,True,0.01,1,adam,45,0.001,0.2887,0.1382
220,128,50,0.1,2,False,0.01,2,adam,40,0.001,0.2853,0.1186
582,256,50,0.1,2,True,0.005,2,adam,45,0.001,0.2845,0.0746
389,256,30,0.1,2,True,0.005,2,adam,40,0.01,0.2842,0.1273
677,256,50,0.5,2,True,0.005,2,adam,40,0.01,0.2842,0.1144
12,128,30,0.1,2,True,0.01,2,adam,40,0.001,0.2829,0.1574
390,256,30,0.1,2,True,0.005,2,adam,45,0.001,0.2818,0.1347
487,256,30,0.5,2,True,0.005,2,adam,45,0.01,0.2818,0.1015
423,256,30,0.1,4,True,0.005,2,adam,45,0.01,0.2812,0.1129
672,256,50,0.5,2,True,0.005,1,adam,40,0.001,0.2806,0.0948
485,256,30,0.5,2,True,0.005,2,adam,40,0.01,0.2734,0.1287
300,128,50,0.5,2,True,0.01,2,adam,40,0.001,0.273,0.1238
597,256,50,0.1,2,False,0.005,2,adam,40,0.01,0.2664,0.0967
482,256,30,0.5,2,True,0.005,1,adam,45,0.001,0.2657,0.1315
46,128,30,0.1,4,True,0.01,2,adam,45,0.001,0.2627,0.1477
405,256,30,0.1,2,False,0.005,2,adam,40,0.01,0.253,0.1092
402,256,30,0.1,2,False,0.005,1,adam,45,0.001,0.237,0.1067
197,128,50,0.1,2,True,0.005,2,adam,40,0.01,0.1912,0.078
679,256,50,0.5,2,True,0.005,2,adam,45,0.01,0.1871,0.0634
