,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
225,128,30,0.5,2,False,0.005,2,adam,30,0.025,0.3549,0.1744
460,256,30,0.1,4,False,0.005,1,adam,45,0.0075,0.3549,0.1695
405,256,15,0.5,4,False,0.0075,2,adam,30,0.025,0.3546,0.1922
162,128,30,0.1,2,False,0.0075,2,adam,15,0.0075,0.3546,0.1769
340,256,15,0.1,16,False,0.005,1,adam,45,0.0075,0.3543,0.2112
208,128,30,0.1,16,False,0.0075,1,adam,45,0.0075,0.3541,0.1848
389,256,15,0.5,4,False,0.005,1,adam,45,0.025,0.354,0.2311
86,128,15,0.5,2,False,0.0075,1,adam,30,0.0075,0.3538,0.2256
4,128,15,0.1,2,False,0.005,1,adam,45,0.0075,0.3537,0.2174
138,128,15,0.5,16,False,0.0075,2,adam,15,0.0075,0.3537,0.1864
72,128,15,0.5,2,False,0.005,1,adam,15,0.0075,0.3536,0.2386
7,128,15,0.1,2,False,0.005,2,adam,15,0.025,0.3535,0.193
273,128,30,0.5,16,False,0.005,2,adam,30,0.025,0.3535,0.1555
190,128,30,0.1,4,False,0.0075,2,adam,45,0.0075,0.3531,0.1827
536,256,30,0.5,4,False,0.005,2,adam,30,0.0075,0.3528,0.1825
130,128,15,0.5,16,False,0.005,2,adam,45,0.0075,0.3525,0.2012
112,128,15,0.5,4,False,0.0075,1,adam,45,0.0075,0.3524,0.2218
68,128,15,0.1,16,False,0.0075,2,adam,30,0.0075,0.3522,0.2024
270,128,30,0.5,16,False,0.005,2,adam,15,0.0075,0.352,0.1775
355,256,15,0.1,16,False,0.0075,2,adam,15,0.025,0.3519,0.2115
17,128,15,0.1,2,False,0.0075,1,adam,45,0.025,0.3519,0.2055
122,128,15,0.5,16,False,0.005,1,adam,30,0.0075,0.3516,0.178
551,256,30,0.5,4,False,0.0075,2,adam,45,0.025,0.351,0.1766
526,256,30,0.5,2,False,0.0075,2,adam,45,0.0075,0.351,0.1576
352,256,15,0.1,16,False,0.0075,1,adam,45,0.0075,0.3507,0.2022
476,256,30,0.1,4,False,0.0075,2,adam,30,0.0075,0.3507,0.1622
560,256,30,0.5,16,False,0.005,2,adam,30,0.0075,0.3506,0.1901
124,128,15,0.5,16,False,0.005,1,adam,45,0.0075,0.3503,0.211
330,256,15,0.1,4,False,0.0075,2,adam,15,0.0075,0.3503,0.1849
550,256,30,0.5,4,False,0.0075,2,adam,45,0.0075,0.3503,0.1735
402,256,15,0.5,4,False,0.0075,2,adam,15,0.0075,0.35,0.2179
566,256,30,0.5,16,False,0.0075,1,adam,30,0.0075,0.3499,0.1585
28,128,15,0.1,4,False,0.005,1,adam,45,0.0075,0.3498,0.2121
537,256,30,0.5,4,False,0.005,2,adam,30,0.025,0.3497,0.1528
392,256,15,0.5,4,False,0.005,2,adam,30,0.0075,0.3496,0.2015
571,256,30,0.5,16,False,0.0075,2,adam,15,0.025,0.3491,0.154
474,256,30,0.1,4,False,0.0075,2,adam,15,0.0075,0.349,0.1543
441,256,30,0.1,2,False,0.005,2,adam,30,0.025,0.3489,0.1459
454,256,30,0.1,2,False,0.0075,2,adam,45,0.0075,0.3489,0.1442
237,128,30,0.5,2,False,0.0075,2,adam,30,0.025,0.3487,0.1775
182,128,30,0.1,4,False,0.0075,1,adam,30,0.0075,0.3487,0.165
549,256,30,0.5,4,False,0.0075,2,adam,30,0.025,0.3487,0.1523
325,256,15,0.1,4,False,0.0075,1,adam,15,0.025,0.3484,0.203
391,256,15,0.5,4,False,0.005,2,adam,15,0.025,0.348,0.2241
84,128,15,0.5,2,False,0.0075,1,adam,15,0.0075,0.3478,0.2279
105,128,15,0.5,4,False,0.005,2,adam,30,0.025,0.3478,0.1919
143,128,15,0.5,16,False,0.0075,2,adam,45,0.025,0.3478,0.1708
144,128,30,0.1,2,False,0.005,1,adam,15,0.0075,0.3475,0.179
561,256,30,0.5,16,False,0.005,2,adam,30,0.025,0.3474,0.1534
558,256,30,0.5,16,False,0.005,2,adam,15,0.0075,0.3472,0.1689
78,128,15,0.5,2,False,0.005,2,adam,15,0.0075,0.3471,0.2085
486,256,30,0.1,16,False,0.005,2,adam,15,0.0075,0.3469,0.1708
431,256,15,0.5,16,False,0.0075,2,adam,45,0.025,0.3467,0.1958
284,128,30,0.5,16,False,0.0075,2,adam,30,0.0075,0.3466,0.1636
48,128,15,0.1,16,False,0.005,1,adam,15,0.0075,0.3462,0.2073
89,128,15,0.5,2,False,0.0075,1,adam,45,0.025,0.346,0.2103
478,256,30,0.1,4,False,0.0075,2,adam,45,0.0075,0.346,0.1588
305,256,15,0.1,2,False,0.0075,1,adam,45,0.025,0.3456,0.2153
482,256,30,0.1,16,False,0.005,1,adam,30,0.0075,0.3456,0.187
142,128,15,0.5,16,False,0.0075,2,adam,45,0.0075,0.3455,0.2181
119,128,15,0.5,4,False,0.0075,2,adam,45,0.025,0.3455,0.2116
407,256,15,0.5,4,False,0.0075,2,adam,45,0.025,0.3454,0.1753
42,128,15,0.1,4,False,0.0075,2,adam,15,0.0075,0.345,0.2043
380,256,15,0.5,2,False,0.0075,2,adam,30,0.0075,0.345,0.1852
313,256,15,0.1,4,False,0.005,1,adam,15,0.025,0.3449,0.2023
429,256,15,0.5,16,False,0.0075,2,adam,30,0.025,0.3449,0.1979
149,128,30,0.1,2,False,0.005,1,adam,45,0.025,0.3449,0.1504
2,128,15,0.1,2,False,0.005,1,adam,30,0.0075,0.3447,0.2094
22,128,15,0.1,2,False,0.0075,2,adam,45,0.0075,0.3445,0.1815
77,128,15,0.5,2,False,0.005,1,adam,45,0.025,0.3442,0.2323
236,128,30,0.5,2,False,0.0075,2,adam,30,0.0075,0.3441,0.1451
43,128,15,0.1,4,False,0.0075,2,adam,15,0.025,0.3439,0.2089
520,256,30,0.5,2,False,0.0075,1,adam,45,0.0075,0.3439,0.1528
286,128,30,0.5,16,False,0.0075,2,adam,45,0.0075,0.3432,0.168
372,256,15,0.5,2,False,0.0075,1,adam,15,0.0075,0.3431,0.241
314,256,15,0.1,4,False,0.005,1,adam,30,0.0075,0.343,0.1927
170,128,30,0.1,4,False,0.005,1,adam,30,0.0075,0.3429,0.1618
366,256,15,0.5,2,False,0.005,2,adam,15,0.0075,0.3427,0.2279
513,256,30,0.5,2,False,0.005,2,adam,30,0.025,0.3427,0.1365
336,256,15,0.1,16,False,0.005,1,adam,15,0.0075,0.3424,0.1966
26,128,15,0.1,4,False,0.005,1,adam,30,0.0075,0.3424,0.1884
200,128,30,0.1,16,False,0.005,2,adam,30,0.0075,0.3423,0.1752
102,128,15,0.5,4,False,0.005,2,adam,15,0.0075,0.3422,0.2206
350,256,15,0.1,16,False,0.0075,1,adam,30,0.0075,0.3417,0.2004
348,256,15,0.1,16,False,0.0075,1,adam,15,0.0075,0.3415,0.1964
416,256,15,0.5,16,False,0.005,2,adam,30,0.0075,0.3414,0.1836
404,256,15,0.5,4,False,0.0075,2,adam,30,0.0075,0.3411,0.1812
266,128,30,0.5,16,False,0.005,1,adam,30,0.0075,0.3411,0.1653
38,128,15,0.1,4,False,0.0075,1,adam,30,0.0075,0.3407,0.2132
309,256,15,0.1,2,False,0.0075,2,adam,30,0.025,0.3407,0.1734
66,128,15,0.1,16,False,0.0075,2,adam,15,0.0075,0.3404,0.1873
224,128,30,0.5,2,False,0.005,2,adam,30,0.0075,0.3399,0.1802
414,256,15,0.5,16,False,0.005,2,adam,15,0.0075,0.3398,0.1966
18,128,15,0.1,2,False,0.0075,2,adam,15,0.0075,0.3398,0.1919
62,128,15,0.1,16,False,0.0075,1,adam,30,0.0075,0.3397,0.2034
417,256,15,0.5,16,False,0.005,2,adam,30,0.025,0.3395,0.1853
360,256,15,0.5,2,False,0.005,1,adam,15,0.0075,0.3391,0.2308
295,256,15,0.1,2,False,0.005,2,adam,15,0.025,0.3389,0.1902
12,128,15,0.1,2,False,0.0075,1,adam,15,0.0075,0.3385,0.2072
153,128,30,0.1,2,False,0.005,2,adam,30,0.025,0.3382,0.1733
81,128,15,0.5,2,False,0.005,2,adam,30,0.025,0.3381,0.1957
300,256,15,0.1,2,False,0.0075,1,adam,15,0.0075,0.3379,0.2007
488,256,30,0.1,16,False,0.005,2,adam,30,0.0075,0.3378,0.1568
13,128,15,0.1,2,False,0.0075,1,adam,15,0.025,0.3376,0.2111
92,128,15,0.5,2,False,0.0075,2,adam,30,0.0075,0.3366,0.2018
452,256,30,0.1,2,False,0.0075,2,adam,30,0.0075,0.3365,0.1611
508,256,30,0.5,2,False,0.005,1,adam,45,0.0075,0.3363,0.152
196,128,30,0.1,16,False,0.005,1,adam,45,0.0075,0.3362,0.1385
20,128,15,0.1,2,False,0.0075,2,adam,30,0.0075,0.3357,0.187
317,256,15,0.1,4,False,0.005,1,adam,45,0.025,0.3356,0.2074
393,256,15,0.5,4,False,0.005,2,adam,30,0.025,0.3355,0.1992
501,256,30,0.1,16,False,0.0075,2,adam,30,0.025,0.3353,0.1417
572,256,30,0.5,16,False,0.0075,2,adam,30,0.0075,0.3352,0.1639
21,128,15,0.1,2,False,0.0075,2,adam,30,0.025,0.3351,0.1933
401,256,15,0.5,4,False,0.0075,1,adam,45,0.025,0.335,0.2106
34,128,15,0.1,4,False,0.005,2,adam,45,0.0075,0.3346,0.2129
500,256,30,0.1,16,False,0.0075,2,adam,30,0.0075,0.3344,0.1818
289,256,15,0.1,2,False,0.005,1,adam,15,0.025,0.3343,0.2027
386,256,15,0.5,4,False,0.005,1,adam,30,0.0075,0.3342,0.1927
73,128,15,0.5,2,False,0.005,1,adam,15,0.025,0.3337,0.2122
324,256,15,0.1,4,False,0.0075,1,adam,15,0.0075,0.3333,0.1999
406,256,15,0.5,4,False,0.0075,2,adam,45,0.0075,0.3333,0.1747
82,128,15,0.5,2,False,0.005,2,adam,45,0.0075,0.3328,0.1875
358,256,15,0.1,16,False,0.0075,2,adam,45,0.0075,0.3327,0.1918
332,256,15,0.1,4,False,0.0075,2,adam,30,0.0075,0.3324,0.184
390,256,15,0.5,4,False,0.005,2,adam,15,0.0075,0.3323,0.1996
396,256,15,0.5,4,False,0.0075,1,adam,15,0.0075,0.3322,0.1827
212,128,30,0.1,16,False,0.0075,2,adam,30,0.0075,0.3315,0.1694
248,128,30,0.5,4,False,0.005,2,adam,30,0.0075,0.3315,0.1682
428,256,15,0.5,16,False,0.0075,2,adam,30,0.0075,0.3312,0.1952
440,256,30,0.1,2,False,0.005,2,adam,30,0.0075,0.3305,0.1214
377,256,15,0.5,2,False,0.0075,1,adam,45,0.025,0.3304,0.2228
44,128,15,0.1,4,False,0.0075,2,adam,30,0.0075,0.3302,0.1758
188,128,30,0.1,4,False,0.0075,2,adam,30,0.0075,0.3297,0.1663
356,256,15,0.1,16,False,0.0075,2,adam,30,0.0075,0.3292,0.1859
316,256,15,0.1,4,False,0.005,1,adam,45,0.0075,0.3291,0.2046
141,128,15,0.5,16,False,0.0075,2,adam,30,0.025,0.3289,0.1957
375,256,15,0.5,2,False,0.0075,1,adam,30,0.025,0.3282,0.1959
301,256,15,0.1,2,False,0.0075,1,adam,15,0.025,0.3281,0.1975
354,256,15,0.1,16,False,0.0075,2,adam,15,0.0075,0.3277,0.1916
466,256,30,0.1,4,False,0.005,2,adam,45,0.0075,0.3274,0.1622
250,128,30,0.5,4,False,0.005,2,adam,45,0.0075,0.3272,0.1484
214,128,30,0.1,16,False,0.0075,2,adam,45,0.0075,0.3268,0.1407
522,256,30,0.5,2,False,0.0075,2,adam,15,0.0075,0.3262,0.1806
94,128,15,0.5,2,False,0.0075,2,adam,45,0.0075,0.3255,0.2138
202,128,30,0.1,16,False,0.005,2,adam,45,0.0075,0.3254,0.1686
432,256,30,0.1,2,False,0.005,1,adam,15,0.0075,0.3253,0.1442
93,128,15,0.5,2,False,0.0075,2,adam,30,0.025,0.3251,0.1782
548,256,30,0.5,4,False,0.0075,2,adam,30,0.0075,0.3245,0.1518
426,256,15,0.5,16,False,0.0075,2,adam,15,0.0075,0.324,0.1769
378,256,15,0.5,2,False,0.0075,2,adam,15,0.0075,0.3239,0.1929
489,256,30,0.1,16,False,0.005,2,adam,30,0.025,0.3237,0.1336
103,128,15,0.5,4,False,0.005,2,adam,15,0.025,0.3231,0.215
60,128,15,0.1,16,False,0.0075,1,adam,15,0.0075,0.3231,0.1945
115,128,15,0.5,4,False,0.0075,2,adam,15,0.025,0.3231,0.1863
90,128,15,0.5,2,False,0.0075,2,adam,15,0.0075,0.3229,0.2227
538,256,30,0.5,4,False,0.005,2,adam,45,0.0075,0.3218,0.1688
379,256,15,0.5,2,False,0.0075,2,adam,15,0.025,0.3213,0.1811
10,128,15,0.1,2,False,0.005,2,adam,45,0.0075,0.3212,0.168
140,128,15,0.5,16,False,0.0075,2,adam,30,0.0075,0.3206,0.1829
434,256,30,0.1,2,False,0.005,1,adam,30,0.0075,0.3197,0.1256
50,128,15,0.1,16,False,0.005,1,adam,30,0.0075,0.3196,0.2078
334,256,15,0.1,4,False,0.0075,2,adam,45,0.0075,0.3187,0.1815
307,256,15,0.1,2,False,0.0075,2,adam,15,0.025,0.3185,0.1914
118,128,15,0.5,4,False,0.0075,2,adam,45,0.0075,0.3179,0.1973
19,128,15,0.1,2,False,0.0075,2,adam,15,0.025,0.3173,0.1805
107,128,15,0.5,4,False,0.005,2,adam,45,0.025,0.3151,0.2013
91,128,15,0.5,2,False,0.0075,2,adam,15,0.025,0.3145,0.1772
455,256,30,0.1,2,False,0.0075,2,adam,45,0.025,0.3145,0.1398
326,256,15,0.1,4,False,0.0075,1,adam,30,0.0075,0.314,0.1932
126,128,15,0.5,16,False,0.005,2,adam,15,0.0075,0.3139,0.1896
79,128,15,0.5,2,False,0.005,2,adam,15,0.025,0.3139,0.1764
464,256,30,0.1,4,False,0.005,2,adam,30,0.0075,0.3139,0.1576
362,256,15,0.5,2,False,0.005,1,adam,30,0.0075,0.3137,0.1996
320,256,15,0.1,4,False,0.005,2,adam,30,0.0075,0.3134,0.166
32,128,15,0.1,4,False,0.005,2,adam,30,0.0075,0.3129,0.186
88,128,15,0.5,2,False,0.0075,1,adam,45,0.0075,0.3128,0.2264
333,256,15,0.1,4,False,0.0075,2,adam,30,0.025,0.3128,0.176
376,256,15,0.5,2,False,0.0075,1,adam,45,0.0075,0.3126,0.2184
74,128,15,0.5,2,False,0.005,1,adam,30,0.0075,0.3113,0.2589
304,256,15,0.1,2,False,0.0075,1,adam,45,0.0075,0.3113,0.1859
80,128,15,0.5,2,False,0.005,2,adam,30,0.0075,0.3103,0.1778
292,256,15,0.1,2,False,0.005,1,adam,45,0.0075,0.31,0.1787
515,256,30,0.5,2,False,0.005,2,adam,45,0.025,0.3098,0.1467
128,128,15,0.5,16,False,0.005,2,adam,30,0.0075,0.3096,0.1908
293,256,15,0.1,2,False,0.005,1,adam,45,0.025,0.3091,0.1848
165,128,30,0.1,2,False,0.0075,2,adam,30,0.025,0.3086,0.1421
40,128,15,0.1,4,False,0.0075,1,adam,45,0.0075,0.3085,0.1873
323,256,15,0.1,4,False,0.005,2,adam,45,0.025,0.3078,0.1835
95,128,15,0.5,2,False,0.0075,2,adam,45,0.025,0.3071,0.2056
11,128,15,0.1,2,False,0.005,2,adam,45,0.025,0.3052,0.2009
308,256,15,0.1,2,False,0.0075,2,adam,30,0.0075,0.3048,0.1638
114,128,15,0.5,4,False,0.0075,2,adam,15,0.0075,0.3047,0.1832
437,256,30,0.1,2,False,0.005,1,adam,45,0.025,0.304,0.1555
381,256,15,0.5,2,False,0.0075,2,adam,30,0.025,0.3022,0.1969
306,256,15,0.1,2,False,0.0075,2,adam,15,0.0075,0.3012,0.168
318,256,15,0.1,4,False,0.005,2,adam,15,0.0075,0.2997,0.1661
514,256,30,0.5,2,False,0.005,2,adam,45,0.0075,0.2955,0.1257
346,256,15,0.1,16,False,0.005,2,adam,45,0.0075,0.2936,0.1734
383,256,15,0.5,2,False,0.0075,2,adam,45,0.025,0.2933,0.1612
368,256,15,0.5,2,False,0.005,2,adam,30,0.0075,0.2922,0.1795
367,256,15,0.5,2,False,0.005,2,adam,15,0.025,0.2919,0.1851
290,256,15,0.1,2,False,0.005,1,adam,30,0.0075,0.2918,0.1722
5,128,15,0.1,2,False,0.005,1,adam,45,0.025,0.2906,0.1844
436,256,30,0.1,2,False,0.005,1,adam,45,0.0075,0.2905,0.1182
70,128,15,0.1,16,False,0.0075,2,adam,45,0.0075,0.2904,0.1705
370,256,15,0.5,2,False,0.005,2,adam,45,0.0075,0.2854,0.1581
291,256,15,0.1,2,False,0.005,1,adam,30,0.025,0.2827,0.1651
442,256,30,0.1,2,False,0.005,2,adam,45,0.0075,0.2819,0.1296
226,128,30,0.5,2,False,0.005,2,adam,45,0.0075,0.2807,0.1266
227,128,30,0.5,2,False,0.005,2,adam,45,0.025,0.28,0.1368
220,128,30,0.5,2,False,0.005,1,adam,45,0.0075,0.2792,0.1177
302,256,15,0.1,2,False,0.0075,1,adam,30,0.0075,0.2731,0.166
303,256,15,0.1,2,False,0.0075,1,adam,30,0.025,0.2677,0.1748
327,256,15,0.1,4,False,0.0075,1,adam,30,0.025,0.2646,0.1558
83,128,15,0.5,2,False,0.005,2,adam,45,0.025,0.2638,0.1527
239,128,30,0.5,2,False,0.0075,2,adam,45,0.025,0.2592,0.121
364,256,15,0.5,2,False,0.005,1,adam,45,0.0075,0.2474,0.1757
16,128,15,0.1,2,False,0.0075,1,adam,45,0.0075,0.245,0.1444
382,256,15,0.5,2,False,0.0075,2,adam,45,0.0075,0.2305,0.15
365,256,15,0.5,2,False,0.005,1,adam,45,0.025,0.2277,0.0975
8,128,15,0.1,2,False,0.005,2,adam,30,0.0075,0.2132,0.1315
311,256,15,0.1,2,False,0.0075,2,adam,45,0.025,0.1998,0.1262
310,256,15,0.1,2,False,0.0075,2,adam,45,0.0075,0.1826,0.1312
299,256,15,0.1,2,False,0.005,2,adam,45,0.025,0.1466,0.0875
371,256,15,0.5,2,False,0.005,2,adam,45,0.025,0.1461,0.0677
443,256,30,0.1,2,False,0.005,2,adam,45,0.025,0.1407,0.0522
