,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
260,128,35,0.3,4,False,0.025,2,adam,40,0.001,0.3723,0.1393
426,128,65,0.3,64,False,0.025,2,adam,15,0.001,0.3723,0.1347
229,128,35,0.3,2,False,0.025,1,adam,15,0.075,0.3721,0.1032
152,128,35,0.1,2,False,0.01,2,adam,40,0.001,0.3719,0.1801
406,128,65,0.3,4,False,0.025,2,adam,45,0.001,0.3716,0.1281
456,256,15,0.1,4,False,0.01,1,adam,15,0.001,0.3715,0.2323
695,256,35,0.3,4,False,0.025,2,adam,45,0.075,0.3712,0.1409
464,256,15,0.1,4,False,0.01,2,adam,40,0.001,0.3711,0.2051
528,256,15,0.3,4,False,0.01,1,adam,15,0.001,0.3711,0.2046
61,128,15,0.1,64,False,0.025,1,adam,15,0.075,0.3711,0.1592
802,256,65,0.3,2,False,0.01,2,adam,45,0.001,0.371,0.143
307,128,65,0.1,2,False,0.025,2,adam,15,0.075,0.371,0.1156
828,256,65,0.3,4,False,0.025,1,adam,15,0.001,0.3708,0.1319
798,256,65,0.3,2,False,0.01,2,adam,15,0.001,0.3707,0.1583
133,128,15,0.3,64,False,0.025,1,adam,15,0.075,0.3706,0.1747
656,256,35,0.3,2,False,0.01,2,adam,40,0.001,0.3706,0.1745
481,256,15,0.1,64,False,0.01,1,adam,15,0.075,0.3705,0.1964
57,128,15,0.1,64,False,0.01,2,adam,40,0.075,0.3704,0.1924
852,256,65,0.3,64,False,0.025,1,adam,15,0.001,0.3704,0.1451
637,256,35,0.1,64,False,0.025,1,adam,15,0.075,0.3704,0.1396
580,256,35,0.1,2,False,0.01,1,adam,45,0.001,0.3703,0.1871
789,256,65,0.1,64,False,0.025,2,adam,40,0.075,0.3702,0.1091
46,128,15,0.1,4,False,0.025,2,adam,45,0.001,0.37,0.1992
787,256,65,0.1,64,False,0.025,2,adam,15,0.075,0.3696,0.0794
284,128,35,0.3,64,False,0.025,2,adam,40,0.001,0.3694,0.1691
308,128,65,0.1,2,False,0.025,2,adam,40,0.001,0.3693,0.1457
80,128,15,0.3,2,False,0.01,2,adam,40,0.001,0.3692,0.1938
124,128,15,0.3,64,False,0.01,1,adam,45,0.001,0.3691,0.2166
841,256,65,0.3,64,False,0.01,1,adam,15,0.075,0.369,0.1186
769,256,65,0.1,64,False,0.01,1,adam,15,0.075,0.369,0.1156
415,128,65,0.3,64,False,0.01,2,adam,15,0.075,0.369,0.1122
343,128,65,0.1,64,False,0.01,2,adam,15,0.075,0.3688,0.1088
240,128,35,0.3,4,False,0.01,1,adam,15,0.001,0.3687,0.173
18,128,15,0.1,2,False,0.025,2,adam,15,0.001,0.3686,0.2323
264,128,35,0.3,64,False,0.01,1,adam,15,0.001,0.3685,0.187
271,128,35,0.3,64,False,0.01,2,adam,15,0.075,0.3685,0.1435
199,128,35,0.1,64,False,0.01,2,adam,15,0.075,0.3684,0.145
276,128,35,0.3,64,False,0.025,1,adam,15,0.001,0.3682,0.1526
287,128,35,0.3,64,False,0.025,2,adam,45,0.075,0.3678,0.1037
250,128,35,0.3,4,False,0.01,2,adam,45,0.001,0.3677,0.1683
584,256,35,0.1,2,False,0.01,2,adam,40,0.001,0.3674,0.1488
563,256,15,0.3,64,False,0.01,2,adam,45,0.075,0.3673,0.2177
2,128,15,0.1,2,False,0.01,1,adam,40,0.001,0.3671,0.2398
213,128,35,0.1,64,False,0.025,2,adam,40,0.075,0.3671,0.1153
385,128,65,0.3,4,False,0.01,1,adam,15,0.075,0.3671,0.109
306,128,65,0.1,2,False,0.025,2,adam,15,0.001,0.367,0.1362
407,128,65,0.3,4,False,0.025,2,adam,45,0.075,0.367,0.1121
739,256,65,0.1,2,False,0.025,2,adam,15,0.075,0.3669,0.108
248,128,35,0.3,4,False,0.01,2,adam,40,0.001,0.3667,0.1967
650,256,35,0.3,2,False,0.01,1,adam,40,0.001,0.3667,0.1824
297,128,65,0.1,2,False,0.01,2,adam,40,0.075,0.3666,0.1272
806,256,65,0.3,2,False,0.025,1,adam,40,0.001,0.3666,0.1126
135,128,15,0.3,64,False,0.025,1,adam,40,0.075,0.3664,0.1893
692,256,35,0.3,4,False,0.025,2,adam,40,0.001,0.3664,0.1708
586,256,35,0.1,2,False,0.01,2,adam,45,0.001,0.3664,0.1602
17,128,15,0.1,2,False,0.025,1,adam,45,0.075,0.3663,0.2371
87,128,15,0.3,2,False,0.025,1,adam,40,0.075,0.3663,0.2068
710,256,35,0.3,64,False,0.025,1,adam,40,0.001,0.3662,0.1622
553,256,15,0.3,64,False,0.01,1,adam,15,0.075,0.3656,0.2019
182,128,35,0.1,4,False,0.025,1,adam,40,0.001,0.3656,0.1746
393,128,65,0.3,4,False,0.01,2,adam,40,0.075,0.3655,0.1148
612,256,35,0.1,4,False,0.025,1,adam,15,0.001,0.3653,0.1815
312,128,65,0.1,4,False,0.01,1,adam,15,0.001,0.365,0.1499
358,128,65,0.1,64,False,0.025,2,adam,45,0.001,0.3649,0.1501
347,128,65,0.1,64,False,0.01,2,adam,45,0.075,0.3649,0.1083
224,128,35,0.3,2,False,0.01,2,adam,40,0.001,0.3648,0.1979
73,128,15,0.3,2,False,0.01,1,adam,15,0.075,0.3648,0.1958
574,256,15,0.3,64,False,0.025,2,adam,45,0.001,0.3646,0.2134
626,256,35,0.1,64,False,0.01,1,adam,40,0.001,0.3646,0.1982
765,256,65,0.1,4,False,0.025,2,adam,40,0.075,0.3645,0.1162
519,256,15,0.3,2,False,0.025,1,adam,40,0.075,0.3631,0.2134
491,256,15,0.1,64,False,0.01,2,adam,45,0.075,0.3631,0.2118
718,256,35,0.3,64,False,0.025,2,adam,45,0.001,0.3627,0.153
781,256,65,0.1,64,False,0.025,1,adam,15,0.075,0.3627,0.1107
126,128,15,0.3,64,False,0.01,2,adam,15,0.001,0.3626,0.2045
342,128,65,0.1,64,False,0.01,2,adam,15,0.001,0.3625,0.1385
533,256,15,0.3,4,False,0.01,1,adam,45,0.075,0.3622,0.2071
684,256,35,0.3,4,False,0.025,1,adam,15,0.001,0.3622,0.1687
453,256,15,0.1,2,False,0.025,2,adam,40,0.075,0.3621,0.2146
285,128,35,0.3,64,False,0.025,2,adam,40,0.075,0.3621,0.1142
834,256,65,0.3,4,False,0.025,2,adam,15,0.001,0.3619,0.1447
745,256,65,0.1,4,False,0.01,1,adam,15,0.075,0.3617,0.1323
775,256,65,0.1,64,False,0.01,2,adam,15,0.075,0.3616,0.1005
820,256,65,0.3,4,False,0.01,1,adam,45,0.001,0.3612,0.1021
543,256,15,0.3,4,False,0.025,1,adam,40,0.075,0.3611,0.2569
238,128,35,0.3,2,False,0.025,2,adam,45,0.001,0.361,0.1892
444,256,15,0.1,2,False,0.025,1,adam,15,0.001,0.3605,0.2174
698,256,35,0.3,64,False,0.01,1,adam,40,0.001,0.3605,0.1729
776,256,65,0.1,64,False,0.01,2,adam,40,0.001,0.3605,0.1522
138,128,15,0.3,64,False,0.025,2,adam,15,0.001,0.3604,0.1709
541,256,15,0.3,4,False,0.025,1,adam,15,0.075,0.3603,0.1915
344,128,65,0.1,64,False,0.01,2,adam,40,0.001,0.36,0.161
51,128,15,0.1,64,False,0.01,1,adam,40,0.075,0.3599,0.2202
180,128,35,0.1,4,False,0.025,1,adam,15,0.001,0.3599,0.1609
256,128,35,0.3,4,False,0.025,1,adam,45,0.001,0.3599,0.158
497,256,15,0.1,64,False,0.025,1,adam,45,0.075,0.3598,0.2351
212,128,35,0.1,64,False,0.025,2,adam,40,0.001,0.3598,0.1639
430,128,65,0.3,64,False,0.025,2,adam,45,0.001,0.3597,0.1298
425,128,65,0.3,64,False,0.025,1,adam,45,0.075,0.3595,0.098
569,256,15,0.3,64,False,0.025,1,adam,45,0.075,0.3592,0.2344
844,256,65,0.3,64,False,0.01,1,adam,45,0.001,0.3591,0.1635
63,128,15,0.1,64,False,0.025,1,adam,40,0.075,0.359,0.1861
174,128,35,0.1,4,False,0.01,2,adam,15,0.001,0.359,0.1733
121,128,15,0.3,64,False,0.01,1,adam,15,0.075,0.3588,0.1845
804,256,65,0.3,2,False,0.025,1,adam,15,0.001,0.3588,0.0995
13,128,15,0.1,2,False,0.025,1,adam,15,0.075,0.3587,0.1846
49,128,15,0.1,64,False,0.01,1,adam,15,0.075,0.3587,0.1763
97,128,15,0.3,4,False,0.01,1,adam,15,0.075,0.3585,0.2122
378,128,65,0.3,2,False,0.025,2,adam,15,0.001,0.3585,0.1436
102,128,15,0.3,4,False,0.01,2,adam,15,0.001,0.3581,0.2125
691,256,35,0.3,4,False,0.025,2,adam,15,0.075,0.358,0.1475
856,256,65,0.3,64,False,0.025,1,adam,45,0.001,0.3579,0.1491
750,256,65,0.1,4,False,0.01,2,adam,15,0.001,0.3575,0.1575
694,256,35,0.3,4,False,0.025,2,adam,45,0.001,0.3575,0.1574
847,256,65,0.3,64,False,0.01,2,adam,15,0.075,0.3575,0.1002
459,256,15,0.1,4,False,0.01,1,adam,40,0.075,0.3574,0.2048
808,256,65,0.3,2,False,0.025,1,adam,45,0.001,0.3574,0.1015
146,128,35,0.1,2,False,0.01,1,adam,40,0.001,0.3572,0.1529
129,128,15,0.3,64,False,0.01,2,adam,40,0.075,0.3571,0.1905
220,128,35,0.3,2,False,0.01,1,adam,45,0.001,0.3568,0.1826
96,128,15,0.3,4,False,0.01,1,adam,15,0.001,0.3561,0.2125
791,256,65,0.1,64,False,0.025,2,adam,45,0.075,0.3561,0.1104
536,256,15,0.3,4,False,0.01,2,adam,40,0.001,0.356,0.195
682,256,35,0.3,4,False,0.01,2,adam,45,0.001,0.3558,0.1724
162,128,35,0.1,2,False,0.025,2,adam,15,0.001,0.3558,0.1442
280,128,35,0.3,64,False,0.025,1,adam,45,0.001,0.3557,0.1766
479,256,15,0.1,4,False,0.025,2,adam,45,0.075,0.3555,0.1929
506,256,15,0.3,2,False,0.01,1,adam,40,0.001,0.3552,0.2797
558,256,15,0.3,64,False,0.01,2,adam,15,0.001,0.3552,0.2062
646,256,35,0.1,64,False,0.025,2,adam,45,0.001,0.3552,0.164
660,256,35,0.3,2,False,0.025,1,adam,15,0.001,0.3552,0.1537
366,128,65,0.3,2,False,0.01,2,adam,15,0.001,0.3551,0.1303
211,128,35,0.1,64,False,0.025,2,adam,15,0.075,0.3551,0.1136
824,256,65,0.3,4,False,0.01,2,adam,40,0.001,0.355,0.1539
700,256,35,0.3,64,False,0.01,1,adam,45,0.001,0.3549,0.1826
728,256,65,0.1,2,False,0.01,2,adam,40,0.001,0.3549,0.1395
446,256,15,0.1,2,False,0.025,1,adam,40,0.001,0.3548,0.222
262,128,35,0.3,4,False,0.025,2,adam,45,0.001,0.3548,0.173
283,128,35,0.3,64,False,0.025,2,adam,15,0.075,0.3548,0.0958
566,256,15,0.3,64,False,0.025,1,adam,40,0.001,0.3546,0.2053
614,256,35,0.1,4,False,0.025,1,adam,40,0.001,0.3546,0.1467
141,128,15,0.3,64,False,0.025,2,adam,40,0.075,0.3545,0.1872
429,128,65,0.3,64,False,0.025,2,adam,40,0.075,0.3545,0.0958
502,256,15,0.1,64,False,0.025,2,adam,45,0.001,0.3544,0.2078
65,128,15,0.1,64,False,0.025,1,adam,45,0.075,0.3544,0.1646
391,128,65,0.3,4,False,0.01,2,adam,15,0.075,0.3542,0.0987
494,256,15,0.1,64,False,0.025,1,adam,40,0.001,0.354,0.1947
112,128,15,0.3,4,False,0.025,1,adam,45,0.001,0.354,0.1884
493,256,15,0.1,64,False,0.025,1,adam,15,0.075,0.354,0.1812
252,128,35,0.3,4,False,0.025,1,adam,15,0.001,0.3539,0.1529
326,128,65,0.1,4,False,0.025,1,adam,40,0.001,0.3539,0.1147
542,256,15,0.3,4,False,0.025,1,adam,40,0.001,0.3537,0.2157
796,256,65,0.3,2,False,0.01,1,adam,45,0.001,0.3537,0.1002
507,256,15,0.3,2,False,0.01,1,adam,40,0.075,0.3532,0.221
60,128,15,0.1,64,False,0.025,1,adam,15,0.001,0.3532,0.1761
263,128,35,0.3,4,False,0.025,2,adam,45,0.075,0.3532,0.1093
368,128,65,0.3,2,False,0.01,2,adam,40,0.001,0.3527,0.1537
333,128,65,0.1,4,False,0.025,2,adam,40,0.075,0.3524,0.1039
840,256,65,0.3,64,False,0.01,1,adam,15,0.001,0.3523,0.149
428,128,65,0.3,64,False,0.025,2,adam,40,0.001,0.3523,0.1257
278,128,35,0.3,64,False,0.025,1,adam,40,0.001,0.3519,0.176
204,128,35,0.1,64,False,0.025,1,adam,15,0.001,0.3519,0.1678
234,128,35,0.3,2,False,0.025,2,adam,15,0.001,0.3517,0.1501
59,128,15,0.1,64,False,0.01,2,adam,45,0.075,0.3516,0.1855
167,128,35,0.1,2,False,0.025,2,adam,45,0.075,0.3516,0.1529
132,128,15,0.3,64,False,0.025,1,adam,15,0.001,0.3515,0.1715
384,128,65,0.3,4,False,0.01,1,adam,15,0.001,0.3513,0.1288
448,256,15,0.1,2,False,0.025,1,adam,45,0.001,0.3511,0.2214
538,256,15,0.3,4,False,0.01,2,adam,45,0.001,0.351,0.2029
172,128,35,0.1,4,False,0.01,1,adam,45,0.001,0.3509,0.1709
3,128,15,0.1,2,False,0.01,1,adam,40,0.075,0.3508,0.2087
570,256,15,0.3,64,False,0.025,2,adam,15,0.001,0.3508,0.1962
521,256,15,0.3,2,False,0.025,1,adam,45,0.075,0.3506,0.2097
111,128,15,0.3,4,False,0.025,1,adam,40,0.075,0.3505,0.1717
42,128,15,0.1,4,False,0.025,2,adam,15,0.001,0.3502,0.1865
192,128,35,0.1,64,False,0.01,1,adam,15,0.001,0.3502,0.1765
319,128,65,0.1,4,False,0.01,2,adam,15,0.075,0.3502,0.0969
472,256,15,0.1,4,False,0.025,1,adam,45,0.001,0.3501,0.214
100,128,15,0.3,4,False,0.01,1,adam,45,0.001,0.35,0.2225
696,256,35,0.3,64,False,0.01,1,adam,15,0.001,0.3498,0.1856
114,128,15,0.3,4,False,0.025,2,adam,15,0.001,0.3498,0.1675
465,256,15,0.1,4,False,0.01,2,adam,40,0.075,0.3497,0.1939
628,256,35,0.1,64,False,0.01,1,adam,45,0.001,0.3497,0.1827
350,128,65,0.1,64,False,0.025,1,adam,40,0.001,0.3497,0.1405
311,128,65,0.1,2,False,0.025,2,adam,45,0.075,0.3497,0.105
137,128,15,0.3,64,False,0.025,1,adam,45,0.075,0.3496,0.1928
826,256,65,0.3,4,False,0.01,2,adam,45,0.001,0.3493,0.1556
743,256,65,0.1,2,False,0.025,2,adam,45,0.075,0.3493,0.1249
454,256,15,0.1,2,False,0.025,2,adam,45,0.001,0.3491,0.2002
505,256,15,0.3,2,False,0.01,1,adam,15,0.075,0.349,0.2263
348,128,65,0.1,64,False,0.025,1,adam,15,0.001,0.349,0.1393
784,256,65,0.1,64,False,0.025,1,adam,45,0.001,0.349,0.1381
390,128,65,0.3,4,False,0.01,2,adam,15,0.001,0.3489,0.138
757,256,65,0.1,4,False,0.025,1,adam,15,0.075,0.3489,0.0875
501,256,15,0.1,64,False,0.025,2,adam,40,0.075,0.3488,0.1838
838,256,65,0.3,4,False,0.025,2,adam,45,0.001,0.3487,0.1166
447,256,15,0.1,2,False,0.025,1,adam,40,0.075,0.3486,0.2091
790,256,65,0.1,64,False,0.025,2,adam,45,0.001,0.3486,0.1544
356,128,65,0.1,64,False,0.025,2,adam,40,0.001,0.3486,0.1382
489,256,15,0.1,64,False,0.01,2,adam,40,0.075,0.3483,0.2142
89,128,15,0.3,2,False,0.025,1,adam,45,0.075,0.3482,0.2094
770,256,65,0.1,64,False,0.01,1,adam,40,0.001,0.3482,0.1651
30,128,15,0.1,4,False,0.01,2,adam,15,0.001,0.348,0.2038
422,128,65,0.3,64,False,0.025,1,adam,40,0.001,0.348,0.1589
676,256,35,0.3,4,False,0.01,1,adam,45,0.001,0.3477,0.1797
420,128,65,0.3,64,False,0.025,1,adam,15,0.001,0.3477,0.1253
208,128,35,0.1,64,False,0.025,1,adam,45,0.001,0.3475,0.1423
15,128,15,0.1,2,False,0.025,1,adam,40,0.075,0.3474,0.2104
107,128,15,0.3,4,False,0.01,2,adam,45,0.075,0.3471,0.208
338,128,65,0.1,64,False,0.01,1,adam,40,0.001,0.347,0.1542
565,256,15,0.3,64,False,0.025,1,adam,15,0.075,0.3468,0.168
365,128,65,0.3,2,False,0.01,1,adam,45,0.075,0.3467,0.1
4,128,15,0.1,2,False,0.01,1,adam,45,0.001,0.3466,0.1924
768,256,65,0.1,64,False,0.01,1,adam,15,0.001,0.3465,0.1574
632,256,35,0.1,64,False,0.01,2,adam,40,0.001,0.3458,0.2153
131,128,15,0.3,64,False,0.01,2,adam,45,0.075,0.3458,0.193
206,128,35,0.1,64,False,0.025,1,adam,40,0.001,0.3456,0.1545
196,128,35,0.1,64,False,0.01,1,adam,45,0.001,0.3456,0.1524
403,128,65,0.3,4,False,0.025,2,adam,15,0.075,0.3455,0.0715
298,128,65,0.1,2,False,0.01,2,adam,45,0.001,0.3454,0.1458
405,128,65,0.3,4,False,0.025,2,adam,40,0.075,0.3454,0.1178
109,128,15,0.3,4,False,0.025,1,adam,15,0.075,0.3451,0.1656
860,256,65,0.3,64,False,0.025,2,adam,40,0.001,0.3449,0.1514
786,256,65,0.1,64,False,0.025,2,adam,15,0.001,0.3449,0.1213
184,128,35,0.1,4,False,0.025,1,adam,45,0.001,0.3447,0.1635
640,256,35,0.1,64,False,0.025,1,adam,45,0.001,0.3445,0.1546
552,256,15,0.3,64,False,0.01,1,adam,15,0.001,0.3444,0.2038
45,128,15,0.1,4,False,0.025,2,adam,40,0.075,0.3441,0.1622
740,256,65,0.1,2,False,0.025,2,adam,40,0.001,0.344,0.1478
191,128,35,0.1,4,False,0.025,2,adam,45,0.075,0.3439,0.1275
485,256,15,0.1,64,False,0.01,1,adam,45,0.075,0.3438,0.2025
268,128,35,0.3,64,False,0.01,1,adam,45,0.001,0.3436,0.1675
239,128,35,0.3,2,False,0.025,2,adam,45,0.075,0.3433,0.1505
510,256,15,0.3,2,False,0.01,2,adam,15,0.001,0.3432,0.1836
822,256,65,0.3,4,False,0.01,2,adam,15,0.001,0.3432,0.1425
854,256,65,0.3,64,False,0.025,1,adam,40,0.001,0.3432,0.139
782,256,65,0.1,64,False,0.025,1,adam,40,0.001,0.3431,0.1522
517,256,15,0.3,2,False,0.025,1,adam,15,0.075,0.343,0.1944
774,256,65,0.1,64,False,0.01,2,adam,15,0.001,0.3429,0.1426
272,128,35,0.3,64,False,0.01,2,adam,40,0.001,0.3429,0.1423
606,256,35,0.1,4,False,0.01,2,adam,15,0.001,0.3428,0.1771
68,128,15,0.1,64,False,0.025,2,adam,40,0.001,0.3427,0.2048
266,128,35,0.3,64,False,0.01,1,adam,40,0.001,0.3426,0.1547
780,256,65,0.1,64,False,0.025,1,adam,15,0.001,0.3424,0.1403
398,128,65,0.3,4,False,0.025,1,adam,40,0.001,0.3423,0.1259
136,128,15,0.3,64,False,0.025,1,adam,45,0.001,0.3416,0.2227
27,128,15,0.1,4,False,0.01,1,adam,40,0.075,0.3414,0.1971
352,128,65,0.1,64,False,0.025,1,adam,45,0.001,0.3414,0.1376
477,256,15,0.1,4,False,0.025,2,adam,40,0.075,0.3413,0.1895
75,128,15,0.3,2,False,0.01,1,adam,40,0.075,0.341,0.2039
324,128,65,0.1,4,False,0.025,1,adam,15,0.001,0.3409,0.1172
64,128,15,0.1,64,False,0.025,1,adam,45,0.001,0.3408,0.2119
158,128,35,0.1,2,False,0.025,1,adam,40,0.001,0.3408,0.1619
142,128,15,0.3,64,False,0.025,2,adam,45,0.001,0.3405,0.1806
274,128,35,0.3,64,False,0.01,2,adam,45,0.001,0.3402,0.1678
16,128,15,0.1,2,False,0.025,1,adam,45,0.001,0.34,0.1785
39,128,15,0.1,4,False,0.025,1,adam,40,0.075,0.34,0.1616
386,128,65,0.3,4,False,0.01,1,adam,40,0.001,0.34,0.1184
435,256,15,0.1,2,False,0.01,1,adam,40,0.075,0.3398,0.2048
537,256,15,0.3,4,False,0.01,2,adam,40,0.075,0.3397,0.1971
166,128,35,0.1,2,False,0.025,2,adam,45,0.001,0.3392,0.1906
466,256,15,0.1,4,False,0.01,2,adam,45,0.001,0.3392,0.1771
71,128,15,0.1,64,False,0.025,2,adam,45,0.075,0.3392,0.1664
756,256,65,0.1,4,False,0.025,1,adam,15,0.001,0.3392,0.1208
198,128,35,0.1,64,False,0.01,2,adam,15,0.001,0.3391,0.1849
105,128,15,0.3,4,False,0.01,2,adam,40,0.075,0.3391,0.1777
128,128,15,0.3,64,False,0.01,2,adam,40,0.001,0.3388,0.1834
680,256,35,0.3,4,False,0.01,2,adam,40,0.001,0.3388,0.1803
738,256,65,0.1,2,False,0.025,2,adam,15,0.001,0.3388,0.1263
496,256,15,0.1,64,False,0.025,1,adam,45,0.001,0.3387,0.2023
573,256,15,0.3,64,False,0.025,2,adam,40,0.075,0.3387,0.1937
503,256,15,0.1,64,False,0.025,2,adam,45,0.075,0.3387,0.1651
82,128,15,0.3,2,False,0.01,2,adam,45,0.001,0.3386,0.1995
859,256,65,0.3,64,False,0.025,2,adam,15,0.075,0.3385,0.0895
706,256,35,0.3,64,False,0.01,2,adam,45,0.001,0.3384,0.1917
522,256,15,0.3,2,False,0.025,2,adam,15,0.001,0.3379,0.1802
484,256,15,0.1,64,False,0.01,1,adam,45,0.001,0.3376,0.1887
106,128,15,0.3,4,False,0.01,2,adam,45,0.001,0.3376,0.1739
424,128,65,0.3,64,False,0.025,1,adam,45,0.001,0.3376,0.1481
214,128,35,0.1,64,False,0.025,2,adam,45,0.001,0.3374,0.1512
110,128,15,0.3,4,False,0.025,1,adam,40,0.001,0.3373,0.1911
516,256,15,0.3,2,False,0.025,1,adam,15,0.001,0.3372,0.2129
598,256,35,0.1,2,False,0.025,2,adam,45,0.001,0.3368,0.1745
235,128,35,0.3,2,False,0.025,2,adam,15,0.075,0.3368,0.1044
556,256,15,0.3,64,False,0.01,1,adam,45,0.001,0.3366,0.2154
412,128,65,0.3,64,False,0.01,1,adam,45,0.001,0.3366,0.1311
35,128,15,0.1,4,False,0.01,2,adam,45,0.075,0.3365,0.2126
1,128,15,0.1,2,False,0.01,1,adam,15,0.075,0.3365,0.1956
610,256,35,0.1,4,False,0.01,2,adam,45,0.001,0.3363,0.1782
634,256,35,0.1,64,False,0.01,2,adam,45,0.001,0.3362,0.1613
12,128,15,0.1,2,False,0.025,1,adam,15,0.001,0.3361,0.1959
654,256,35,0.3,2,False,0.01,2,adam,15,0.001,0.336,0.1778
410,128,65,0.3,64,False,0.01,1,adam,40,0.001,0.336,0.1352
69,128,15,0.1,64,False,0.025,2,adam,40,0.075,0.3355,0.1886
408,128,65,0.3,64,False,0.01,1,adam,15,0.001,0.3355,0.1315
120,128,15,0.3,64,False,0.01,1,adam,15,0.001,0.3354,0.1809
189,128,35,0.1,4,False,0.025,2,adam,40,0.075,0.3354,0.1399
433,256,15,0.1,2,False,0.01,1,adam,15,0.075,0.3351,0.207
140,128,15,0.3,64,False,0.025,2,adam,40,0.001,0.3351,0.1766
690,256,35,0.3,4,False,0.025,2,adam,15,0.001,0.335,0.1409
52,128,15,0.1,64,False,0.01,1,adam,45,0.001,0.3345,0.1865
318,128,65,0.1,4,False,0.01,2,adam,15,0.001,0.3345,0.1358
244,128,35,0.3,4,False,0.01,1,adam,45,0.001,0.3344,0.1837
270,128,35,0.3,64,False,0.01,2,adam,15,0.001,0.3343,0.1629
530,256,15,0.3,4,False,0.01,1,adam,40,0.001,0.3341,0.2182
55,128,15,0.1,64,False,0.01,2,adam,15,0.075,0.3338,0.1704
666,256,35,0.3,2,False,0.025,2,adam,15,0.001,0.3338,0.153
246,128,35,0.3,4,False,0.01,2,adam,15,0.001,0.3336,0.1647
702,256,35,0.3,64,False,0.01,2,adam,15,0.001,0.3334,0.1732
84,128,15,0.3,2,False,0.025,1,adam,15,0.001,0.3333,0.2383
323,128,65,0.1,4,False,0.01,2,adam,45,0.075,0.3331,0.1217
670,256,35,0.3,2,False,0.025,2,adam,45,0.001,0.333,0.1408
259,128,35,0.3,4,False,0.025,2,adam,15,0.075,0.333,0.106
772,256,65,0.1,64,False,0.01,1,adam,45,0.001,0.3327,0.1422
335,128,65,0.1,4,False,0.025,2,adam,45,0.075,0.3327,0.1107
414,128,65,0.3,64,False,0.01,2,adam,15,0.001,0.3326,0.1421
596,256,35,0.1,2,False,0.025,2,adam,40,0.001,0.3324,0.1534
14,128,15,0.1,2,False,0.025,1,adam,40,0.001,0.3321,0.1873
630,256,35,0.1,64,False,0.01,2,adam,15,0.001,0.332,0.1914
20,128,15,0.1,2,False,0.025,2,adam,40,0.001,0.3318,0.135
487,256,15,0.1,64,False,0.01,2,adam,15,0.075,0.3309,0.1722
340,128,65,0.1,64,False,0.01,1,adam,45,0.001,0.3296,0.1319
108,128,15,0.3,4,False,0.025,1,adam,15,0.001,0.3295,0.1766
48,128,15,0.1,64,False,0.01,1,adam,15,0.001,0.3294,0.1949
9,128,15,0.1,2,False,0.01,2,adam,40,0.075,0.3292,0.1728
561,256,15,0.3,64,False,0.01,2,adam,40,0.075,0.3291,0.207
62,128,15,0.1,64,False,0.025,1,adam,40,0.001,0.3291,0.2025
117,128,15,0.3,4,False,0.025,2,adam,40,0.075,0.3291,0.1765
77,128,15,0.3,2,False,0.01,1,adam,45,0.075,0.3288,0.2218
300,128,65,0.1,2,False,0.025,1,adam,15,0.001,0.3288,0.1153
88,128,15,0.3,2,False,0.025,1,adam,45,0.001,0.3283,0.2091
370,128,65,0.3,2,False,0.01,2,adam,45,0.001,0.3282,0.1226
134,128,15,0.3,64,False,0.025,1,adam,40,0.001,0.328,0.2076
194,128,35,0.1,64,False,0.01,1,adam,40,0.001,0.3276,0.1646
608,256,35,0.1,4,False,0.01,2,adam,40,0.001,0.3275,0.1859
762,256,65,0.1,4,False,0.025,2,adam,15,0.001,0.3273,0.1551
418,128,65,0.3,64,False,0.01,2,adam,45,0.001,0.3273,0.1281
86,128,15,0.3,2,False,0.025,1,adam,40,0.001,0.3265,0.2033
66,128,15,0.1,64,False,0.025,2,adam,15,0.001,0.3262,0.1467
836,256,65,0.3,4,False,0.025,2,adam,40,0.001,0.3262,0.1296
5,128,15,0.1,2,False,0.01,1,adam,45,0.075,0.326,0.194
474,256,15,0.1,4,False,0.025,2,adam,15,0.001,0.3258,0.1909
853,256,65,0.3,64,False,0.025,1,adam,15,0.075,0.3255,0.0847
554,256,15,0.3,64,False,0.01,1,adam,40,0.001,0.3253,0.2046
190,128,35,0.1,4,False,0.025,2,adam,45,0.001,0.3253,0.1755
400,128,65,0.3,4,False,0.025,1,adam,45,0.001,0.3248,0.1342
85,128,15,0.3,2,False,0.025,1,adam,15,0.075,0.3245,0.1935
514,256,15,0.3,2,False,0.01,2,adam,45,0.001,0.3245,0.1912
559,256,15,0.3,64,False,0.01,2,adam,15,0.075,0.3245,0.1802
678,256,35,0.3,4,False,0.01,2,adam,15,0.001,0.3243,0.1594
850,256,65,0.3,64,False,0.01,2,adam,45,0.001,0.324,0.1309
534,256,15,0.3,4,False,0.01,2,adam,15,0.001,0.3237,0.1956
127,128,15,0.3,64,False,0.01,2,adam,15,0.075,0.3233,0.1901
468,256,15,0.1,4,False,0.025,1,adam,15,0.001,0.3229,0.203
478,256,15,0.1,4,False,0.025,2,adam,45,0.001,0.3225,0.1867
462,256,15,0.1,4,False,0.01,2,adam,15,0.001,0.3225,0.1848
122,128,15,0.3,64,False,0.01,1,adam,40,0.001,0.3222,0.1605
792,256,65,0.3,2,False,0.01,1,adam,15,0.001,0.3222,0.101
862,256,65,0.3,64,False,0.025,2,adam,45,0.001,0.3215,0.1097
