,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
345,1024,15,512,0.1,2560,0.05,sgd,40,0.05,0.5456,0.2877
267,1024,15,192,0.1,1536,0.05,sgd,45,0.05,0.5451,0.333
58,512,15,192,0.25,2560,0.05,sgd,45,0.01,0.5449,0.3217
71,512,15,512,0.1,1536,0.005,adam,45,0.05,0.5446,0.2743
299,1024,15,192,0.25,1536,0.05,sgd,45,0.05,0.5445,0.3007
116,512,15,512,0.25,2560,0.005,adam,40,0.01,0.5443,0.278
106,512,15,512,0.25,1536,0.05,sgd,45,0.01,0.5433,0.3282
331,1024,15,512,0.1,1536,0.05,sgd,45,0.05,0.543,0.315
69,512,15,512,0.1,1536,0.005,adam,40,0.05,0.5424,0.2457
105,512,15,512,0.25,1536,0.05,sgd,40,0.05,0.5422,0.3279
26,512,15,192,0.1,2560,0.05,sgd,45,0.01,0.5419,0.3414
281,1024,15,192,0.1,2560,0.05,sgd,40,0.05,0.5393,0.314
120,512,15,512,0.25,2560,0.05,sgd,40,0.01,0.5389,0.3364
87,512,15,512,0.1,2560,0.005,adam,45,0.05,0.5368,0.2978
328,1024,15,512,0.1,1536,0.05,sgd,40,0.01,0.5351,0.3046
89,512,15,512,0.1,2560,0.05,sgd,40,0.05,0.5345,0.2688
329,1024,15,512,0.1,1536,0.05,sgd,40,0.05,0.534,0.3176
309,1024,15,192,0.25,2560,0.005,adam,40,0.05,0.5339,0.3166
263,1024,15,192,0.1,1536,0.005,adam,45,0.05,0.5336,0.3261
429,1024,60,192,0.25,1536,0.05,adam,40,0.05,0.5335,0.1485
261,1024,15,192,0.1,1536,0.005,adam,40,0.05,0.5324,0.3113
62,512,15,192,0.25,2560,0.05,adam,45,0.01,0.5324,0.266
310,1024,15,192,0.25,2560,0.005,adam,45,0.01,0.5321,0.3476
276,1024,15,192,0.1,2560,0.005,adam,40,0.01,0.532,0.3292
221,512,60,512,0.1,2560,0.05,adam,40,0.05,0.5308,0.1285
72,512,15,512,0.1,1536,0.05,sgd,40,0.01,0.53,0.3345
236,512,60,512,0.25,1536,0.05,adam,40,0.01,0.5295,0.1045
88,512,15,512,0.1,2560,0.05,sgd,40,0.01,0.5293,0.325
270,1024,15,192,0.1,1536,0.05,adam,45,0.01,0.5289,0.3061
347,1024,15,512,0.1,2560,0.05,sgd,45,0.05,0.5252,0.3164
344,1024,15,512,0.1,2560,0.05,sgd,40,0.01,0.5236,0.3467
340,1024,15,512,0.1,2560,0.005,adam,40,0.01,0.5225,0.3107
293,1024,15,192,0.25,1536,0.005,adam,40,0.05,0.5224,0.3011
122,512,15,512,0.25,2560,0.05,sgd,45,0.01,0.5212,0.3265
302,1024,15,192,0.25,1536,0.05,adam,45,0.01,0.5194,0.2971
324,1024,15,512,0.1,1536,0.005,adam,40,0.01,0.5187,0.324
308,1024,15,192,0.25,2560,0.005,adam,40,0.01,0.5167,0.3174
286,1024,15,192,0.1,2560,0.05,adam,45,0.01,0.516,0.285
10,512,15,192,0.1,1536,0.05,sgd,45,0.01,0.5149,0.3086
315,1024,15,192,0.25,2560,0.05,sgd,45,0.05,0.5146,0.3116
376,1024,15,512,0.25,2560,0.05,sgd,40,0.01,0.5137,0.3449
223,512,60,512,0.1,2560,0.05,adam,45,0.05,0.5137,0.1248
123,512,15,512,0.25,2560,0.05,sgd,45,0.05,0.5121,0.3221
277,1024,15,192,0.1,2560,0.005,adam,40,0.05,0.5118,0.3069
121,512,15,512,0.25,2560,0.05,sgd,40,0.05,0.5112,0.3062
278,1024,15,192,0.1,2560,0.005,adam,45,0.01,0.509,0.2941
463,1024,60,512,0.1,1536,0.05,adam,45,0.05,0.5084,0.128
439,1024,60,192,0.25,2560,0.005,adam,45,0.05,0.5083,0.1132
283,1024,15,192,0.1,2560,0.05,sgd,45,0.05,0.5078,0.2981
40,512,15,192,0.25,1536,0.05,sgd,40,0.01,0.506,0.3338
43,512,15,192,0.25,1536,0.05,sgd,45,0.05,0.5052,0.311
460,1024,60,512,0.1,1536,0.05,adam,40,0.01,0.5034,0.1114
271,1024,15,192,0.1,1536,0.05,adam,45,0.05,0.5032,0.3144
372,1024,15,512,0.25,2560,0.005,adam,40,0.01,0.5018,0.3351
30,512,15,192,0.1,2560,0.05,adam,45,0.01,0.501,0.2725
493,1024,60,512,0.25,1536,0.05,adam,40,0.05,0.4973,0.1496
349,1024,15,512,0.1,2560,0.05,adam,40,0.05,0.4962,0.2115
207,512,60,512,0.1,1536,0.05,adam,45,0.05,0.4951,0.1169
126,512,15,512,0.25,2560,0.05,adam,45,0.01,0.495,0.2677
9,512,15,192,0.1,1536,0.05,sgd,40,0.05,0.4944,0.2778
264,1024,15,192,0.1,1536,0.05,sgd,40,0.01,0.4936,0.3518
495,1024,60,512,0.25,1536,0.05,adam,45,0.05,0.4934,0.1362
294,1024,15,192,0.25,1536,0.005,adam,45,0.01,0.492,0.3259
238,512,60,512,0.25,1536,0.05,adam,45,0.01,0.4912,0.1117
327,1024,15,512,0.1,1536,0.005,adam,45,0.05,0.4904,0.2149
379,1024,15,512,0.25,2560,0.05,sgd,45,0.05,0.4883,0.3585
360,1024,15,512,0.25,1536,0.05,sgd,40,0.01,0.4853,0.3123
363,1024,15,512,0.25,1536,0.05,sgd,45,0.05,0.4822,0.3133
85,512,15,512,0.1,2560,0.005,adam,40,0.05,0.481,0.2178
279,1024,15,192,0.1,2560,0.005,adam,45,0.05,0.4806,0.3424
343,1024,15,512,0.1,2560,0.005,adam,45,0.05,0.4799,0.2813
11,512,15,192,0.1,1536,0.05,sgd,45,0.05,0.4785,0.3041
318,1024,15,192,0.25,2560,0.05,adam,45,0.01,0.4731,0.2681
367,1024,15,512,0.25,1536,0.05,adam,45,0.05,0.4727,0.318
252,512,60,512,0.25,2560,0.05,adam,40,0.01,0.4666,0.0682
317,1024,15,192,0.25,2560,0.05,adam,40,0.05,0.4608,0.2926
117,512,15,512,0.25,2560,0.005,adam,40,0.05,0.4605,0.1967
55,512,15,192,0.25,2560,0.005,adam,45,0.05,0.4564,0.225
25,512,15,192,0.1,2560,0.05,sgd,40,0.05,0.4558,0.3439
316,1024,15,192,0.25,2560,0.05,adam,40,0.01,0.4517,0.1795
319,1024,15,192,0.25,2560,0.05,adam,45,0.05,0.45,0.3099
101,512,15,512,0.25,1536,0.005,adam,40,0.05,0.4497,0.2499
7,512,15,192,0.1,1536,0.005,adam,45,0.05,0.4492,0.3474
301,1024,15,192,0.25,1536,0.05,adam,40,0.05,0.4487,0.2327
21,512,15,192,0.1,2560,0.005,adam,40,0.05,0.4485,0.2226
23,512,15,192,0.1,2560,0.005,adam,45,0.05,0.4476,0.2373
333,1024,15,512,0.1,1536,0.05,adam,40,0.05,0.4445,0.2909
397,1024,60,192,0.1,1536,0.05,adam,40,0.05,0.4378,0.0909
239,512,60,512,0.25,1536,0.05,adam,45,0.05,0.4374,0.0677
5,512,15,192,0.1,1536,0.005,adam,40,0.05,0.4346,0.3113
92,512,15,512,0.1,2560,0.05,adam,40,0.01,0.4335,0.2097
28,512,15,192,0.1,2560,0.05,adam,40,0.01,0.4313,0.24
269,1024,15,192,0.1,1536,0.05,adam,40,0.05,0.4278,0.2716
287,1024,15,192,0.1,2560,0.05,adam,45,0.05,0.4268,0.2932
39,512,15,192,0.25,1536,0.005,adam,45,0.05,0.4262,0.2651
76,512,15,512,0.1,1536,0.05,adam,40,0.01,0.4234,0.2256
60,512,15,192,0.25,2560,0.05,adam,40,0.01,0.4225,0.2109
365,1024,15,512,0.25,1536,0.05,adam,40,0.05,0.4214,0.2537
44,512,15,192,0.25,1536,0.05,adam,40,0.01,0.418,0.2306
124,512,15,512,0.25,2560,0.05,adam,40,0.01,0.4168,0.1778
37,512,15,192,0.25,1536,0.005,adam,40,0.05,0.4133,0.2387
478,1024,60,512,0.1,2560,0.05,adam,45,0.01,0.4123,0.078
253,512,60,512,0.25,2560,0.05,adam,40,0.05,0.4111,0.0993
206,512,60,512,0.1,1536,0.05,adam,45,0.01,0.4097,0.0889
191,512,60,192,0.25,2560,0.05,adam,45,0.05,0.4077,0.1063
300,1024,15,192,0.25,1536,0.05,adam,40,0.01,0.4074,0.1863
511,1024,60,512,0.25,2560,0.05,adam,45,0.05,0.4032,0.099
366,1024,15,512,0.25,1536,0.05,adam,45,0.01,0.4009,0.2173
14,512,15,192,0.1,1536,0.05,adam,45,0.01,0.4,0.2608
510,1024,60,512,0.25,2560,0.05,adam,45,0.01,0.3988,0.0497
220,512,60,512,0.1,2560,0.05,adam,40,0.01,0.3952,0.06
284,1024,15,192,0.1,2560,0.05,adam,40,0.01,0.395,0.2521
335,1024,15,512,0.1,1536,0.05,adam,45,0.05,0.3916,0.288
381,1024,15,512,0.25,2560,0.05,adam,40,0.05,0.3874,0.2625
351,1024,15,512,0.1,2560,0.05,adam,45,0.05,0.3829,0.2747
348,1024,15,512,0.1,2560,0.05,adam,40,0.01,0.3818,0.1446
61,512,15,192,0.25,2560,0.05,adam,40,0.05,0.381,0.2604
204,512,60,512,0.1,1536,0.05,adam,40,0.01,0.3788,0.0901
53,512,15,192,0.25,2560,0.005,adam,40,0.05,0.3761,0.2612
46,512,15,192,0.25,1536,0.05,adam,45,0.01,0.3751,0.1524
332,1024,15,512,0.1,1536,0.05,adam,40,0.01,0.374,0.1807
255,512,60,512,0.25,2560,0.05,adam,45,0.05,0.3727,0.0792
383,1024,15,512,0.25,2560,0.05,adam,45,0.05,0.3716,0.2278
303,1024,15,192,0.25,1536,0.05,adam,45,0.05,0.3683,0.3129
93,512,15,512,0.1,2560,0.05,adam,40,0.05,0.3679,0.172
285,1024,15,192,0.1,2560,0.05,adam,40,0.05,0.3659,0.2816
462,1024,60,512,0.1,1536,0.05,adam,45,0.01,0.3633,0.0645
108,512,15,512,0.25,1536,0.05,adam,40,0.01,0.3621,0.1644
77,512,15,512,0.1,1536,0.05,adam,40,0.05,0.3617,0.1774
461,1024,60,512,0.1,1536,0.05,adam,40,0.05,0.3592,0.0798
254,512,60,512,0.25,2560,0.05,adam,45,0.01,0.3492,0.0864
79,512,15,512,0.1,1536,0.05,adam,45,0.05,0.3408,0.2001
380,1024,15,512,0.25,2560,0.05,adam,40,0.01,0.3394,0.1283
268,1024,15,192,0.1,1536,0.05,adam,40,0.01,0.3339,0.1858
125,512,15,512,0.25,2560,0.05,adam,40,0.05,0.3295,0.1962
109,512,15,512,0.25,1536,0.05,adam,40,0.05,0.325,0.1805
29,512,15,192,0.1,2560,0.05,adam,40,0.05,0.3247,0.1908
94,512,15,512,0.1,2560,0.05,adam,45,0.01,0.3247,0.1311
492,1024,60,512,0.25,1536,0.05,adam,40,0.01,0.3211,0.0505
127,512,15,512,0.25,2560,0.05,adam,45,0.05,0.2915,0.1648
95,512,15,512,0.1,2560,0.05,adam,45,0.05,0.289,0.2123
13,512,15,192,0.1,1536,0.05,adam,40,0.05,0.2805,0.2
45,512,15,192,0.25,1536,0.05,adam,40,0.05,0.2791,0.2092
111,512,15,512,0.25,1536,0.05,adam,45,0.05,0.2774,0.192
110,512,15,512,0.25,1536,0.05,adam,45,0.01,0.2756,0.1355
334,1024,15,512,0.1,1536,0.05,adam,45,0.01,0.2729,0.1465
31,512,15,192,0.1,2560,0.05,adam,45,0.05,0.2679,0.2091
12,512,15,192,0.1,1536,0.05,adam,40,0.01,0.26,0.1213
47,512,15,192,0.25,1536,0.05,adam,45,0.05,0.2594,0.194
479,1024,60,512,0.1,2560,0.05,adam,45,0.05,0.2587,0.0612
382,1024,15,512,0.25,2560,0.05,adam,45,0.01,0.2573,0.1091
78,512,15,512,0.1,1536,0.05,adam,45,0.01,0.2519,0.1077
63,512,15,192,0.25,2560,0.05,adam,45,0.05,0.2336,0.1622
350,1024,15,512,0.1,2560,0.05,adam,45,0.01,0.1916,0.1673
15,512,15,192,0.1,1536,0.05,adam,45,0.05,0.1215,0.0974
364,1024,15,512,0.25,1536,0.05,adam,40,0.01,0.1068,0.088
