,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
586,256,75,0.1,2,True,0.01,1,adam,45,0.0001,0.3555,0.126
238,128,75,0.1,4,True,0.01,2,adam,45,0.0001,0.3555,0.1224
536,256,30,0.5,4,False,0.01,1,adam,30,0.0001,0.3554,0.1555
385,256,30,0.1,2,True,0.005,1,adam,30,0.01,0.3553,0.1645
490,256,30,0.5,2,True,0.01,1,adam,45,0.0001,0.3552,0.1517
642,256,75,0.1,12,True,0.005,1,adam,45,0.0001,0.3552,0.1305
405,256,30,0.1,2,False,0.005,2,adam,30,0.01,0.3552,0.1265
152,128,30,0.5,4,False,0.01,1,adam,30,0.0001,0.355,0.1563
161,128,30,0.5,12,True,0.005,1,adam,30,0.01,0.3545,0.1548
384,256,30,0.1,2,True,0.005,1,adam,30,0.0001,0.3545,0.139
718,256,75,0.5,4,True,0.01,2,adam,45,0.0001,0.3545,0.1098
622,256,75,0.1,4,True,0.01,2,adam,45,0.0001,0.3543,0.1308
14,128,30,0.1,2,True,0.01,2,adam,45,0.0001,0.3542,0.1399
101,128,30,0.5,2,True,0.005,2,adam,30,0.01,0.3541,0.1503
205,128,75,0.1,2,True,0.01,2,adam,30,0.01,0.354,0.1225
722,256,75,0.5,4,False,0.005,1,adam,45,0.0001,0.3537,0.0846
421,256,30,0.1,4,True,0.005,2,adam,30,0.01,0.3535,0.1591
641,256,75,0.1,12,True,0.005,1,adam,30,0.01,0.3535,0.1088
650,256,75,0.1,12,True,0.01,1,adam,45,0.0001,0.3534,0.1097
429,256,30,0.1,4,True,0.01,2,adam,30,0.01,0.3533,0.1455
656,256,75,0.1,12,False,0.005,1,adam,30,0.0001,0.3533,0.1369
703,256,75,0.5,2,False,0.01,2,adam,45,0.01,0.3533,0.1316
186,128,30,0.5,12,False,0.01,1,adam,45,0.0001,0.3531,0.1682
465,256,30,0.1,12,False,0.005,1,adam,30,0.01,0.3528,0.1706
277,128,75,0.1,12,False,0.005,2,adam,30,0.01,0.3528,0.1184
26,128,30,0.1,2,False,0.01,1,adam,45,0.0001,0.3526,0.1838
525,256,30,0.5,4,True,0.01,2,adam,30,0.01,0.3524,0.1664
307,128,75,0.5,2,False,0.005,1,adam,45,0.01,0.3524,0.1058
553,256,30,0.5,12,True,0.01,1,adam,30,0.01,0.3523,0.156
199,128,75,0.1,2,True,0.005,2,adam,45,0.01,0.3523,0.0915
696,256,75,0.5,2,False,0.01,1,adam,30,0.0001,0.3522,0.0886
178,128,30,0.5,12,False,0.005,1,adam,45,0.0001,0.3519,0.1736
399,256,30,0.1,2,True,0.01,2,adam,45,0.01,0.3519,0.1331
550,256,30,0.5,12,True,0.005,2,adam,45,0.0001,0.3517,0.1431
748,256,75,0.5,12,True,0.01,2,adam,30,0.0001,0.3517,0.1349
528,256,30,0.5,4,False,0.005,1,adam,30,0.0001,0.3515,0.1608
333,128,75,0.5,4,True,0.01,2,adam,30,0.01,0.3515,0.1144
557,256,30,0.5,12,True,0.01,2,adam,30,0.01,0.3514,0.1694
591,256,75,0.1,2,True,0.01,2,adam,45,0.01,0.3514,0.1252
620,256,75,0.1,4,True,0.01,2,adam,30,0.0001,0.3511,0.115
509,256,30,0.5,2,False,0.01,2,adam,30,0.01,0.351,0.1578
128,128,30,0.5,4,True,0.005,1,adam,30,0.0001,0.351,0.1338
170,128,30,0.5,12,True,0.01,1,adam,45,0.0001,0.3509,0.1745
547,256,30,0.5,12,True,0.005,1,adam,45,0.01,0.3507,0.1551
463,256,30,0.1,12,True,0.01,2,adam,45,0.01,0.3504,0.15
408,256,30,0.1,2,False,0.01,1,adam,30,0.0001,0.3503,0.165
765,256,75,0.5,12,False,0.01,2,adam,30,0.01,0.3503,0.118
564,256,30,0.5,12,False,0.005,2,adam,30,0.0001,0.35,0.1956
337,128,75,0.5,4,False,0.005,1,adam,30,0.01,0.35,0.1103
576,256,75,0.1,2,True,0.005,1,adam,30,0.0001,0.3499,0.0895
119,128,30,0.5,2,False,0.005,2,adam,45,0.01,0.3498,0.1711
65,128,30,0.1,12,True,0.005,1,adam,30,0.01,0.3498,0.1538
535,256,30,0.5,4,False,0.005,2,adam,45,0.01,0.3496,0.1991
436,256,30,0.1,4,False,0.005,2,adam,30,0.0001,0.3496,0.1573
179,128,30,0.5,12,False,0.005,1,adam,45,0.01,0.3495,0.1399
504,256,30,0.5,2,False,0.01,1,adam,30,0.0001,0.3495,0.1399
211,128,75,0.1,2,False,0.005,1,adam,45,0.01,0.3492,0.132
472,256,30,0.1,12,False,0.01,1,adam,30,0.0001,0.3491,0.1826
326,128,75,0.5,4,True,0.005,2,adam,45,0.0001,0.3491,0.1277
665,256,75,0.1,12,False,0.01,1,adam,30,0.01,0.3491,0.1231
321,128,75,0.5,4,True,0.005,1,adam,30,0.01,0.3491,0.0947
314,128,75,0.5,2,False,0.01,1,adam,45,0.0001,0.3491,0.0764
12,128,30,0.1,2,True,0.01,2,adam,30,0.0001,0.349,0.1787
73,128,30,0.1,12,True,0.01,1,adam,30,0.01,0.3489,0.1604
353,128,75,0.5,12,True,0.005,1,adam,30,0.01,0.3489,0.0926
401,256,30,0.1,2,False,0.005,1,adam,30,0.01,0.3488,0.1589
127,128,30,0.5,2,False,0.01,2,adam,45,0.01,0.3485,0.1687
356,128,75,0.5,12,True,0.005,2,adam,30,0.0001,0.3484,0.119
20,128,30,0.1,2,False,0.005,2,adam,30,0.0001,0.3483,0.1695
10,128,30,0.1,2,True,0.01,1,adam,45,0.0001,0.3482,0.1455
546,256,30,0.5,12,True,0.005,1,adam,45,0.0001,0.3481,0.1713
510,256,30,0.5,2,False,0.01,2,adam,45,0.0001,0.3481,0.1592
141,128,30,0.5,4,True,0.01,2,adam,30,0.01,0.3481,0.1258
430,256,30,0.1,4,True,0.01,2,adam,45,0.0001,0.348,0.1336
443,256,30,0.1,4,False,0.01,1,adam,45,0.01,0.3475,0.1829
560,256,30,0.5,12,False,0.005,1,adam,30,0.0001,0.3475,0.1794
713,256,75,0.5,4,True,0.01,1,adam,30,0.01,0.3474,0.1189
706,256,75,0.5,4,True,0.005,1,adam,45,0.0001,0.3473,0.0951
669,256,75,0.1,12,False,0.01,2,adam,30,0.01,0.3471,0.1354
329,128,75,0.5,4,True,0.01,1,adam,30,0.01,0.3469,0.1023
471,256,30,0.1,12,False,0.005,2,adam,45,0.01,0.3467,0.1815
570,256,30,0.5,12,False,0.01,1,adam,45,0.0001,0.3466,0.1826
56,128,30,0.1,4,False,0.01,1,adam,30,0.0001,0.3465,0.1605
461,256,30,0.1,12,True,0.01,2,adam,30,0.01,0.3465,0.1568
369,128,75,0.5,12,False,0.005,1,adam,30,0.01,0.3465,0.1267
295,128,75,0.5,2,True,0.005,2,adam,45,0.01,0.3465,0.0898
164,128,30,0.5,12,True,0.005,2,adam,30,0.0001,0.3464,0.1537
459,256,30,0.1,12,True,0.01,1,adam,45,0.01,0.3462,0.1645
598,256,75,0.1,2,False,0.005,2,adam,45,0.0001,0.3462,0.095
502,256,30,0.5,2,False,0.005,2,adam,45,0.0001,0.346,0.1699
541,256,30,0.5,4,False,0.01,2,adam,30,0.01,0.3459,0.1538
726,256,75,0.5,4,False,0.005,2,adam,45,0.0001,0.3459,0.1348
686,256,75,0.5,2,True,0.01,2,adam,45,0.0001,0.3459,0.0999
88,128,30,0.1,12,False,0.01,1,adam,30,0.0001,0.3458,0.1895
137,128,30,0.5,4,True,0.01,1,adam,30,0.01,0.3457,0.1429
751,256,75,0.5,12,True,0.01,2,adam,45,0.01,0.3455,0.1152
120,128,30,0.5,2,False,0.01,1,adam,30,0.0001,0.3454,0.1726
261,128,75,0.1,12,True,0.005,2,adam,30,0.01,0.3454,0.1268
608,256,75,0.1,4,True,0.005,1,adam,30,0.0001,0.3454,0.1072
549,256,30,0.5,12,True,0.005,2,adam,30,0.01,0.3452,0.1467
452,256,30,0.1,12,True,0.005,2,adam,30,0.0001,0.3451,0.1657
318,128,75,0.5,2,False,0.01,2,adam,45,0.0001,0.345,0.1546
545,256,30,0.5,12,True,0.005,1,adam,30,0.01,0.345,0.1424
358,128,75,0.5,12,True,0.005,2,adam,45,0.0001,0.345,0.1312
427,256,30,0.1,4,True,0.01,1,adam,45,0.01,0.3445,0.1521
514,256,30,0.5,4,True,0.005,1,adam,45,0.0001,0.3443,0.1538
657,256,75,0.1,12,False,0.005,1,adam,30,0.01,0.3443,0.1216
150,128,30,0.5,4,False,0.005,2,adam,45,0.0001,0.3441,0.1712
744,256,75,0.5,12,True,0.01,1,adam,30,0.0001,0.3441,0.118
517,256,30,0.5,4,True,0.005,2,adam,30,0.01,0.344,0.1555
378,128,75,0.5,12,False,0.01,1,adam,45,0.0001,0.3439,0.1279
264,128,75,0.1,12,True,0.01,1,adam,30,0.0001,0.3439,0.1214
231,128,75,0.1,4,True,0.005,2,adam,45,0.01,0.3438,0.1096
232,128,75,0.1,4,True,0.01,1,adam,30,0.0001,0.3437,0.1102
567,256,30,0.5,12,False,0.005,2,adam,45,0.01,0.3436,0.1768
412,256,30,0.1,2,False,0.01,2,adam,30,0.0001,0.3433,0.1594
22,128,30,0.1,2,False,0.005,2,adam,45,0.0001,0.3432,0.1697
645,256,75,0.1,12,True,0.005,2,adam,30,0.01,0.3432,0.1207
283,128,75,0.1,12,False,0.01,1,adam,45,0.01,0.3431,0.1329
478,256,30,0.1,12,False,0.01,2,adam,45,0.0001,0.3429,0.1774
520,256,30,0.5,4,True,0.01,1,adam,30,0.0001,0.3429,0.1502
522,256,30,0.5,4,True,0.01,1,adam,45,0.0001,0.3428,0.1492
501,256,30,0.5,2,False,0.005,2,adam,30,0.01,0.3427,0.1778
637,256,75,0.1,4,False,0.01,2,adam,30,0.01,0.3426,0.1267
521,256,30,0.5,4,True,0.01,1,adam,30,0.01,0.3424,0.1374
497,256,30,0.5,2,False,0.005,1,adam,30,0.01,0.3423,0.1835
265,128,75,0.1,12,True,0.01,1,adam,30,0.01,0.3422,0.1245
301,128,75,0.5,2,True,0.01,2,adam,30,0.01,0.3422,0.0962
580,256,75,0.1,2,True,0.005,2,adam,30,0.0001,0.3422,0.0953
62,128,30,0.1,4,False,0.01,2,adam,45,0.0001,0.3421,0.1519
733,256,75,0.5,4,False,0.01,2,adam,30,0.01,0.342,0.1379
361,128,75,0.5,12,True,0.01,1,adam,30,0.01,0.342,0.1071
661,256,75,0.1,12,False,0.005,2,adam,30,0.01,0.3419,0.1295
158,128,30,0.5,4,False,0.01,2,adam,45,0.0001,0.3418,0.1674
445,256,30,0.1,4,False,0.01,2,adam,30,0.01,0.3418,0.1585
216,128,75,0.1,2,False,0.01,1,adam,30,0.0001,0.3418,0.1499
165,128,30,0.5,12,True,0.005,2,adam,30,0.01,0.3418,0.1393
453,256,30,0.1,12,True,0.005,2,adam,30,0.01,0.3416,0.1533
175,128,30,0.5,12,True,0.01,2,adam,45,0.01,0.3415,0.1656
533,256,30,0.5,4,False,0.005,2,adam,30,0.01,0.3415,0.1574
679,256,75,0.5,2,True,0.005,2,adam,45,0.01,0.3415,0.0874
76,128,30,0.1,12,True,0.01,2,adam,30,0.0001,0.3414,0.1655
366,128,75,0.5,12,True,0.01,2,adam,45,0.0001,0.3411,0.1354
590,256,75,0.1,2,True,0.01,2,adam,45,0.0001,0.3411,0.1126
559,256,30,0.5,12,True,0.01,2,adam,45,0.01,0.341,0.1879
68,128,30,0.1,12,True,0.005,2,adam,30,0.0001,0.341,0.1668
266,128,75,0.1,12,True,0.01,1,adam,45,0.0001,0.3409,0.0972
74,128,30,0.1,12,True,0.01,1,adam,45,0.0001,0.3408,0.1549
87,128,30,0.1,12,False,0.005,2,adam,45,0.01,0.3407,0.1656
227,128,75,0.1,4,True,0.005,1,adam,45,0.01,0.3402,0.106
2,128,30,0.1,2,True,0.005,1,adam,45,0.0001,0.3401,0.1693
340,128,75,0.5,4,False,0.005,2,adam,30,0.0001,0.34,0.1033
534,256,30,0.5,4,False,0.005,2,adam,45,0.0001,0.3399,0.1661
758,256,75,0.5,12,False,0.005,2,adam,45,0.0001,0.3397,0.1507
109,128,30,0.5,2,True,0.01,2,adam,30,0.01,0.3397,0.1388
406,256,30,0.1,2,False,0.005,2,adam,45,0.0001,0.3396,0.181
468,256,30,0.1,12,False,0.005,2,adam,30,0.0001,0.3396,0.1555
573,256,30,0.5,12,False,0.01,2,adam,30,0.01,0.3395,0.1694
681,256,75,0.5,2,True,0.01,1,adam,30,0.01,0.3395,0.0794
449,256,30,0.1,12,True,0.005,1,adam,30,0.01,0.3393,0.1567
625,256,75,0.1,4,False,0.005,1,adam,30,0.01,0.3392,0.1009
44,128,30,0.1,4,True,0.01,2,adam,30,0.0001,0.3391,0.1445
334,128,75,0.5,4,True,0.01,2,adam,45,0.0001,0.339,0.1371
508,256,30,0.5,2,False,0.01,2,adam,30,0.0001,0.3389,0.1368
566,256,30,0.5,12,False,0.005,2,adam,45,0.0001,0.3386,0.1682
613,256,75,0.1,4,True,0.005,2,adam,30,0.01,0.3386,0.1259
93,128,30,0.1,12,False,0.01,2,adam,30,0.01,0.3382,0.1557
397,256,30,0.1,2,True,0.01,2,adam,30,0.01,0.3382,0.1383
25,128,30,0.1,2,False,0.01,1,adam,30,0.01,0.3382,0.1306
263,128,75,0.1,12,True,0.005,2,adam,45,0.01,0.3381,0.1322
476,256,30,0.1,12,False,0.01,2,adam,30,0.0001,0.338,0.1647
89,128,30,0.1,12,False,0.01,1,adam,30,0.01,0.3378,0.152
745,256,75,0.5,12,True,0.01,1,adam,30,0.01,0.3378,0.1188
217,128,75,0.1,2,False,0.01,1,adam,30,0.01,0.3377,0.0966
485,256,30,0.5,2,True,0.005,2,adam,30,0.01,0.3375,0.14
110,128,30,0.5,2,True,0.01,2,adam,45,0.0001,0.3373,0.1641
551,256,30,0.5,12,True,0.005,2,adam,45,0.01,0.3372,0.1829
724,256,75,0.5,4,False,0.005,2,adam,30,0.0001,0.3371,0.1285
439,256,30,0.1,4,False,0.005,2,adam,45,0.01,0.337,0.1601
48,128,30,0.1,4,False,0.005,1,adam,30,0.0001,0.3369,0.1672
272,128,75,0.1,12,False,0.005,1,adam,30,0.0001,0.3369,0.1327
220,128,75,0.1,2,False,0.01,2,adam,30,0.0001,0.3369,0.1139
457,256,30,0.1,12,True,0.01,1,adam,30,0.01,0.3368,0.1496
203,128,75,0.1,2,True,0.01,1,adam,45,0.01,0.3367,0.1058
386,256,30,0.1,2,True,0.005,1,adam,45,0.0001,0.3366,0.1479
239,128,75,0.1,4,True,0.01,2,adam,45,0.01,0.3366,0.0921
278,128,75,0.1,12,False,0.005,2,adam,45,0.0001,0.3364,0.1291
612,256,75,0.1,4,True,0.005,2,adam,30,0.0001,0.3364,0.1203
4,128,30,0.1,2,True,0.005,2,adam,30,0.0001,0.3363,0.1583
285,128,75,0.1,12,False,0.01,2,adam,30,0.01,0.3363,0.1383
193,128,75,0.1,2,True,0.005,1,adam,30,0.01,0.3363,0.0798
540,256,30,0.5,4,False,0.01,2,adam,30,0.0001,0.3362,0.1597
417,256,30,0.1,4,True,0.005,1,adam,30,0.01,0.336,0.1467
267,128,75,0.1,12,True,0.01,1,adam,45,0.01,0.336,0.1158
460,256,30,0.1,12,True,0.01,2,adam,30,0.0001,0.3359,0.1883
112,128,30,0.5,2,False,0.005,1,adam,30,0.0001,0.3359,0.1439
518,256,30,0.5,4,True,0.005,2,adam,45,0.0001,0.3353,0.1785
189,128,30,0.5,12,False,0.01,2,adam,30,0.01,0.3353,0.1434
677,256,75,0.5,2,True,0.005,2,adam,30,0.01,0.3351,0.0932
28,128,30,0.1,2,False,0.01,2,adam,30,0.0001,0.335,0.1447
213,128,75,0.1,2,False,0.005,2,adam,30,0.01,0.335,0.115
676,256,75,0.5,2,True,0.005,2,adam,30,0.0001,0.335,0.1107
506,256,30,0.5,2,False,0.01,1,adam,45,0.0001,0.3346,0.163
43,128,30,0.1,4,True,0.01,1,adam,45,0.01,0.3346,0.1516
424,256,30,0.1,4,True,0.01,1,adam,30,0.0001,0.3345,0.1455
15,128,30,0.1,2,True,0.01,2,adam,45,0.01,0.3344,0.1523
544,256,30,0.5,12,True,0.005,1,adam,30,0.0001,0.3343,0.1566
368,128,75,0.5,12,False,0.005,1,adam,30,0.0001,0.3343,0.1285
516,256,30,0.5,4,True,0.005,2,adam,30,0.0001,0.334,0.168
77,128,30,0.1,12,True,0.01,2,adam,30,0.01,0.334,0.1675
486,256,30,0.5,2,True,0.005,2,adam,45,0.0001,0.334,0.167
664,256,75,0.1,12,False,0.01,1,adam,30,0.0001,0.334,0.1309
373,128,75,0.5,12,False,0.005,2,adam,30,0.01,0.3338,0.1289
444,256,30,0.1,4,False,0.01,2,adam,30,0.0001,0.3337,0.183
30,128,30,0.1,2,False,0.01,2,adam,45,0.0001,0.3335,0.1699
698,256,75,0.5,2,False,0.01,1,adam,45,0.0001,0.3335,0.0827
648,256,75,0.1,12,True,0.01,1,adam,30,0.0001,0.3334,0.1445
34,128,30,0.1,4,True,0.005,1,adam,45,0.0001,0.3329,0.1716
611,256,75,0.1,4,True,0.005,1,adam,45,0.01,0.3328,0.0953
413,256,30,0.1,2,False,0.01,2,adam,30,0.01,0.3327,0.1752
184,128,30,0.5,12,False,0.01,1,adam,30,0.0001,0.3327,0.1693
581,256,75,0.1,2,True,0.005,2,adam,30,0.01,0.3327,0.0958
311,128,75,0.5,2,False,0.005,2,adam,45,0.01,0.3326,0.1304
336,128,75,0.5,4,False,0.005,1,adam,30,0.0001,0.3325,0.1024
764,256,75,0.5,12,False,0.01,2,adam,30,0.0001,0.3324,0.1336
362,128,75,0.5,12,True,0.01,1,adam,45,0.0001,0.3324,0.1167
712,256,75,0.5,4,True,0.01,1,adam,30,0.0001,0.3324,0.0928
21,128,30,0.1,2,False,0.005,2,adam,30,0.01,0.3323,0.1966
64,128,30,0.1,12,True,0.005,1,adam,30,0.0001,0.3323,0.1626
404,256,30,0.1,2,False,0.005,2,adam,30,0.0001,0.3322,0.1326
477,256,30,0.1,12,False,0.01,2,adam,30,0.01,0.3321,0.1871
260,128,75,0.1,12,True,0.005,2,adam,30,0.0001,0.3321,0.1131
284,128,75,0.1,12,False,0.01,2,adam,30,0.0001,0.3318,0.1439
327,128,75,0.5,4,True,0.005,2,adam,45,0.01,0.3318,0.1053
86,128,30,0.1,12,False,0.005,2,adam,45,0.0001,0.3317,0.1738
614,256,75,0.1,4,True,0.005,2,adam,45,0.0001,0.3316,0.1367
524,256,30,0.5,4,True,0.01,2,adam,30,0.0001,0.3315,0.1323
379,128,75,0.5,12,False,0.01,1,adam,45,0.01,0.3315,0.1064
241,128,75,0.1,4,False,0.005,1,adam,30,0.01,0.3314,0.1276
282,128,75,0.1,12,False,0.01,1,adam,45,0.0001,0.3314,0.1147
756,256,75,0.5,12,False,0.005,2,adam,30,0.0001,0.3311,0.149
91,128,30,0.1,12,False,0.01,1,adam,45,0.01,0.331,0.1345
367,128,75,0.5,12,True,0.01,2,adam,45,0.01,0.331,0.1234
673,256,75,0.5,2,True,0.005,1,adam,30,0.01,0.3309,0.0909
294,128,75,0.5,2,True,0.005,2,adam,45,0.0001,0.3308,0.1287
554,256,30,0.5,12,True,0.01,1,adam,45,0.0001,0.3307,0.1628
6,128,30,0.1,2,True,0.005,2,adam,45,0.0001,0.3307,0.1511
380,128,75,0.5,12,False,0.01,2,adam,30,0.0001,0.3307,0.1342
623,256,75,0.1,4,True,0.01,2,adam,45,0.01,0.3305,0.1121
156,128,30,0.5,4,False,0.01,2,adam,30,0.0001,0.3304,0.16
572,256,30,0.5,12,False,0.01,2,adam,30,0.0001,0.3303,0.1741
691,256,75,0.5,2,False,0.005,1,adam,45,0.01,0.3299,0.071
495,256,30,0.5,2,True,0.01,2,adam,45,0.01,0.3296,0.159
636,256,75,0.1,4,False,0.01,2,adam,30,0.0001,0.3294,0.1278
103,128,30,0.5,2,True,0.005,2,adam,45,0.01,0.3292,0.1184
290,128,75,0.5,2,True,0.005,1,adam,45,0.0001,0.3289,0.0843
11,128,30,0.1,2,True,0.01,1,adam,45,0.01,0.3287,0.1264
588,256,75,0.1,2,True,0.01,2,adam,30,0.0001,0.3286,0.1292
684,256,75,0.5,2,True,0.01,2,adam,30,0.0001,0.3286,0.1188
200,128,75,0.1,2,True,0.01,1,adam,30,0.0001,0.3284,0.1066
422,256,30,0.1,4,True,0.005,2,adam,45,0.0001,0.3282,0.1566
198,128,75,0.1,2,True,0.005,2,adam,45,0.0001,0.3281,0.1205
182,128,30,0.5,12,False,0.005,2,adam,45,0.0001,0.3277,0.1584
626,256,75,0.1,4,False,0.005,1,adam,45,0.0001,0.3276,0.0791
574,256,30,0.5,12,False,0.01,2,adam,45,0.0001,0.3275,0.1684
647,256,75,0.1,12,True,0.005,2,adam,45,0.01,0.3274,0.1272
382,128,75,0.5,12,False,0.01,2,adam,45,0.0001,0.3271,0.1439
281,128,75,0.1,12,False,0.01,1,adam,30,0.01,0.3269,0.1112
275,128,75,0.1,12,False,0.005,1,adam,45,0.01,0.3265,0.1167
716,256,75,0.5,4,True,0.01,2,adam,30,0.0001,0.3263,0.1288
349,128,75,0.5,4,False,0.01,2,adam,30,0.01,0.3256,0.1176
94,128,30,0.1,12,False,0.01,2,adam,45,0.0001,0.3254,0.1767
752,256,75,0.5,12,False,0.005,1,adam,30,0.0001,0.3254,0.1095
106,128,30,0.5,2,True,0.01,1,adam,45,0.0001,0.3252,0.1427
350,128,75,0.5,4,False,0.01,2,adam,45,0.0001,0.3252,0.1355
736,256,75,0.5,12,True,0.005,1,adam,30,0.0001,0.3251,0.1263
702,256,75,0.5,2,False,0.01,2,adam,45,0.0001,0.3247,0.0975
694,256,75,0.5,2,False,0.005,2,adam,45,0.0001,0.3246,0.1099
190,128,30,0.5,12,False,0.01,2,adam,45,0.0001,0.3243,0.185
72,128,30,0.1,12,True,0.01,1,adam,30,0.0001,0.3243,0.1565
131,128,30,0.5,4,True,0.005,1,adam,45,0.01,0.324,0.1644
335,128,75,0.5,4,True,0.01,2,adam,45,0.01,0.3239,0.1113
268,128,75,0.1,12,True,0.01,2,adam,30,0.0001,0.3238,0.1197
98,128,30,0.5,2,True,0.005,1,adam,45,0.0001,0.3236,0.1228
97,128,30,0.5,2,True,0.005,1,adam,30,0.01,0.3233,0.1425
649,256,75,0.1,12,True,0.01,1,adam,30,0.01,0.3232,0.0921
201,128,75,0.1,2,True,0.01,1,adam,30,0.01,0.323,0.0725
293,128,75,0.5,2,True,0.005,2,adam,30,0.01,0.3229,0.0859
494,256,30,0.5,2,True,0.01,2,adam,45,0.0001,0.3226,0.1487
651,256,75,0.1,12,True,0.01,1,adam,45,0.01,0.3225,0.0991
308,128,75,0.5,2,False,0.005,2,adam,30,0.0001,0.3221,0.1147
383,128,75,0.5,12,False,0.01,2,adam,45,0.01,0.322,0.1162
298,128,75,0.5,2,True,0.01,1,adam,45,0.0001,0.322,0.0901
8,128,30,0.1,2,True,0.01,1,adam,30,0.0001,0.3219,0.143
704,256,75,0.5,4,True,0.005,1,adam,30,0.0001,0.3216,0.1084
456,256,30,0.1,12,True,0.01,1,adam,30,0.0001,0.3214,0.1625
316,128,75,0.5,2,False,0.01,2,adam,30,0.0001,0.3214,0.1111
166,128,30,0.5,12,True,0.005,2,adam,45,0.0001,0.3209,0.1467
660,256,75,0.1,12,False,0.005,2,adam,30,0.0001,0.3209,0.1271
206,128,75,0.1,2,True,0.01,2,adam,45,0.0001,0.3209,0.0947
682,256,75,0.5,2,True,0.01,1,adam,45,0.0001,0.3209,0.0891
70,128,30,0.1,12,True,0.005,2,adam,45,0.0001,0.3208,0.1545
678,256,75,0.5,2,True,0.005,2,adam,45,0.0001,0.3205,0.0922
375,128,75,0.5,12,False,0.005,2,adam,45,0.01,0.3199,0.1222
426,256,30,0.1,4,True,0.01,1,adam,45,0.0001,0.3197,0.1772
309,128,75,0.5,2,False,0.005,2,adam,30,0.01,0.3196,0.1402
400,256,30,0.1,2,False,0.005,1,adam,30,0.0001,0.3195,0.1266
374,128,75,0.5,12,False,0.005,2,adam,45,0.0001,0.3187,0.1328
760,256,75,0.5,12,False,0.01,1,adam,30,0.0001,0.3187,0.1117
447,256,30,0.1,4,False,0.01,2,adam,45,0.01,0.3185,0.1725
527,256,30,0.5,4,True,0.01,2,adam,45,0.01,0.3185,0.1411
287,128,75,0.1,12,False,0.01,2,adam,45,0.01,0.3185,0.1122
675,256,75,0.5,2,True,0.005,1,adam,45,0.01,0.3183,0.0915
60,128,30,0.1,4,False,0.01,2,adam,30,0.0001,0.3181,0.1395
244,128,75,0.1,4,False,0.005,2,adam,30,0.0001,0.3181,0.1007
749,256,75,0.5,12,True,0.01,2,adam,30,0.01,0.3179,0.1116
583,256,75,0.1,2,True,0.005,2,adam,45,0.01,0.3179,0.0853
640,256,75,0.1,12,True,0.005,1,adam,30,0.0001,0.3177,0.1053
258,128,75,0.1,12,True,0.005,1,adam,45,0.0001,0.3176,0.0962
391,256,30,0.1,2,True,0.005,2,adam,45,0.01,0.3172,0.1534
654,256,75,0.1,12,True,0.01,2,adam,45,0.0001,0.3171,0.1053
484,256,30,0.5,2,True,0.005,2,adam,30,0.0001,0.3169,0.1593
352,128,75,0.5,12,True,0.005,1,adam,30,0.0001,0.3167,0.0977
78,128,30,0.1,12,True,0.01,2,adam,45,0.0001,0.3166,0.1678
450,256,30,0.1,12,True,0.005,1,adam,45,0.0001,0.3161,0.1745
188,128,30,0.5,12,False,0.01,2,adam,30,0.0001,0.3161,0.1417
398,256,30,0.1,2,True,0.01,2,adam,45,0.0001,0.316,0.1559
168,128,30,0.5,12,True,0.01,1,adam,30,0.0001,0.3158,0.1368
638,256,75,0.1,4,False,0.01,2,adam,45,0.0001,0.3158,0.1177
602,256,75,0.1,2,False,0.01,1,adam,45,0.0001,0.3158,0.0856
488,256,30,0.5,2,True,0.01,1,adam,30,0.0001,0.3156,0.1254
693,256,75,0.5,2,False,0.005,2,adam,30,0.01,0.3156,0.1135
372,128,75,0.5,12,False,0.005,2,adam,30,0.0001,0.3155,0.1322
655,256,75,0.1,12,True,0.01,2,adam,45,0.01,0.3154,0.0948
104,128,30,0.5,2,True,0.01,1,adam,30,0.0001,0.3144,0.165
270,128,75,0.1,12,True,0.01,2,adam,45,0.0001,0.3144,0.1031
532,256,30,0.5,4,False,0.005,2,adam,30,0.0001,0.314,0.1627
348,128,75,0.5,4,False,0.01,2,adam,30,0.0001,0.314,0.117
621,256,75,0.1,4,True,0.01,2,adam,30,0.01,0.3126,0.1114
419,256,30,0.1,4,True,0.005,1,adam,45,0.01,0.3125,0.1481
388,256,30,0.1,2,True,0.005,2,adam,30,0.0001,0.3125,0.1215
233,128,75,0.1,4,True,0.01,1,adam,30,0.01,0.3124,0.0876
392,256,30,0.1,2,True,0.01,1,adam,30,0.0001,0.3122,0.1414
96,128,30,0.5,2,True,0.005,1,adam,30,0.0001,0.3117,0.1399
365,128,75,0.5,12,True,0.01,2,adam,30,0.01,0.3117,0.1113
174,128,30,0.5,12,True,0.01,2,adam,45,0.0001,0.3116,0.1683
312,128,75,0.5,2,False,0.01,1,adam,30,0.0001,0.3114,0.0636
697,256,75,0.5,2,False,0.01,1,adam,30,0.01,0.3113,0.0804
319,128,75,0.5,2,False,0.01,2,adam,45,0.01,0.3108,0.1014
700,256,75,0.5,2,False,0.01,2,adam,30,0.0001,0.3107,0.1006
132,128,30,0.5,4,True,0.005,2,adam,30,0.0001,0.3105,0.1216
124,128,30,0.5,2,False,0.01,2,adam,30,0.0001,0.31,0.1522
644,256,75,0.1,12,True,0.005,2,adam,30,0.0001,0.3095,0.0998
