,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
624,256,50,8,0.5,2048,0.001,adam,15,0.005,0.3311,0.1234
677,256,50,64,0.5,512,0.001,sgd,15,0.05,0.3311,0.0963
69,128,25,64,0.1,512,0.001,sgd,15,0.05,0.3308,0.1657
349,128,50,128,0.1,2048,0.025,sgd,15,0.05,0.3306,0.1218
733,256,50,128,0.1,2048,0.025,sgd,15,0.05,0.3302,0.0951
386,256,25,8,0.1,512,0.001,adam,45,0.005,0.3301,0.1938
62,128,25,8,0.5,2048,0.025,sgd,45,0.005,0.3301,0.1699
389,256,25,8,0.1,512,0.001,sgd,15,0.05,0.3301,0.1501
423,256,25,8,0.5,512,0.001,sgd,45,0.05,0.33,0.1245
67,128,25,64,0.1,512,0.001,adam,45,0.05,0.3299,0.1927
712,256,50,128,0.1,512,0.025,adam,15,0.005,0.3295,0.1411
491,256,25,64,0.5,512,0.025,adam,45,0.05,0.3294,0.1907
328,128,50,128,0.1,512,0.025,adam,15,0.005,0.3289,0.1199
689,256,50,64,0.5,2048,0.001,adam,15,0.05,0.3282,0.1366
401,256,25,8,0.1,2048,0.001,adam,15,0.05,0.328,0.179
557,256,25,128,0.5,512,0.025,sgd,15,0.05,0.3277,0.1464
88,128,25,64,0.1,2048,0.025,adam,15,0.005,0.3277,0.1145
536,256,25,128,0.1,2048,0.025,adam,15,0.005,0.3275,0.1438
396,256,25,8,0.1,512,0.025,sgd,15,0.005,0.327,0.1927
84,128,25,64,0.1,2048,0.001,sgd,15,0.005,0.3268,0.1824
628,256,50,8,0.5,2048,0.001,sgd,15,0.005,0.3266,0.1017
253,128,50,8,0.5,2048,0.025,sgd,15,0.05,0.3266,0.0934
251,128,50,8,0.5,2048,0.025,adam,45,0.05,0.3262,0.1206
98,128,25,64,0.5,512,0.001,adam,45,0.005,0.3261,0.1949
475,256,25,64,0.1,2048,0.025,adam,45,0.05,0.3258,0.1183
497,256,25,64,0.5,2048,0.001,adam,15,0.05,0.3257,0.1716
488,256,25,64,0.5,512,0.025,adam,15,0.005,0.3255,0.1856
416,256,25,8,0.5,512,0.001,adam,15,0.005,0.3253,0.1631
412,256,25,8,0.1,2048,0.025,sgd,15,0.005,0.3252,0.1905
355,128,50,128,0.5,512,0.001,adam,45,0.05,0.3252,0.1631
368,128,50,128,0.5,2048,0.001,adam,15,0.005,0.3252,0.1569
765,256,50,128,0.5,2048,0.025,sgd,15,0.05,0.3246,0.1269
501,256,25,64,0.5,2048,0.001,sgd,15,0.05,0.3243,0.1254
659,256,50,64,0.1,2048,0.001,adam,45,0.05,0.3242,0.2143
588,256,50,8,0.1,512,0.025,sgd,15,0.005,0.3241,0.1433
427,256,25,8,0.5,512,0.025,adam,45,0.05,0.3241,0.1421
507,256,25,64,0.5,2048,0.025,adam,45,0.05,0.3239,0.1858
161,128,25,128,0.5,512,0.001,adam,15,0.05,0.3233,0.1697
673,256,50,64,0.5,512,0.001,adam,15,0.05,0.3229,0.1231
594,256,50,8,0.1,2048,0.001,adam,45,0.005,0.3227,0.1562
159,128,25,128,0.1,2048,0.025,sgd,45,0.05,0.3226,0.1243
199,128,50,8,0.1,512,0.001,sgd,45,0.05,0.3225,0.0673
526,256,25,128,0.1,512,0.025,sgd,45,0.005,0.3222,0.212
