,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
282,128,30,0.5,32,False,0.0075,2,adam,15,0.01,0.3864,0.1712
424,128,45,0.5,32,False,0.0075,1,adam,45,0.01,0.3864,0.1619
818,256,45,0.5,4,False,0.005,1,adam,40,0.01,0.3864,0.1582
333,128,45,0.1,4,False,0.0075,2,adam,40,0.05,0.3863,0.1453
841,256,45,0.5,32,False,0.005,1,adam,15,0.05,0.3862,0.1431
715,256,30,0.5,32,False,0.0075,2,adam,15,0.05,0.386,0.1782
609,256,30,0.1,4,False,0.005,2,adam,40,0.05,0.3859,0.1661
151,128,30,0.1,2,False,0.005,2,adam,15,0.05,0.3858,0.1724
809,256,45,0.5,2,False,0.0075,1,adam,45,0.05,0.3858,0.1521
717,256,30,0.5,32,False,0.0075,2,adam,40,0.05,0.3857,0.174
431,128,45,0.5,32,False,0.0075,2,adam,45,0.05,0.3856,0.128
679,256,30,0.5,4,False,0.005,2,adam,15,0.05,0.3855,0.1845
224,128,30,0.5,2,False,0.005,2,adam,40,0.01,0.3855,0.1775
120,128,15,0.5,32,False,0.005,1,adam,15,0.01,0.3853,0.2011
121,128,15,0.5,32,False,0.005,1,adam,15,0.05,0.3852,0.2143
379,128,45,0.5,2,False,0.0075,2,adam,15,0.05,0.385,0.157
189,128,30,0.1,4,False,0.0075,2,adam,40,0.05,0.3847,0.1679
378,128,45,0.5,2,False,0.0075,2,adam,15,0.01,0.3847,0.155
404,128,45,0.5,4,False,0.0075,2,adam,40,0.01,0.3846,0.1916
541,256,15,0.5,4,False,0.0075,1,adam,15,0.05,0.3843,0.2142
204,128,30,0.1,32,False,0.0075,1,adam,15,0.01,0.3843,0.1734
753,256,45,0.1,4,False,0.005,2,adam,40,0.05,0.384,0.1634
305,128,45,0.1,2,False,0.0075,1,adam,45,0.05,0.384,0.161
108,128,15,0.5,4,False,0.0075,1,adam,15,0.01,0.3838,0.2445
57,128,15,0.1,32,False,0.005,2,adam,40,0.05,0.3838,0.2039
763,256,45,0.1,4,False,0.0075,2,adam,15,0.05,0.3838,0.1609
691,256,30,0.5,4,False,0.0075,2,adam,15,0.05,0.383,0.163
799,256,45,0.5,2,False,0.005,2,adam,15,0.05,0.383,0.1504
484,256,15,0.1,32,False,0.005,1,adam,45,0.01,0.3824,0.2133
49,128,15,0.1,32,False,0.005,1,adam,15,0.05,0.3823,0.2128
618,256,30,0.1,4,False,0.0075,2,adam,15,0.01,0.3823,0.1774
610,256,30,0.1,4,False,0.005,2,adam,45,0.01,0.3822,0.1665
529,256,15,0.5,4,False,0.005,1,adam,15,0.05,0.3821,0.2284
395,128,45,0.5,4,False,0.005,2,adam,45,0.05,0.3821,0.1742
329,128,45,0.1,4,False,0.0075,1,adam,45,0.05,0.382,0.1702
752,256,45,0.1,4,False,0.005,2,adam,40,0.01,0.3819,0.1708
299,128,45,0.1,2,False,0.005,2,adam,45,0.05,0.3818,0.1824
816,256,45,0.5,4,False,0.005,1,adam,15,0.01,0.3818,0.1554
572,256,15,0.5,32,False,0.0075,2,adam,40,0.01,0.3814,0.2614
630,256,30,0.1,32,False,0.005,2,adam,15,0.01,0.3814,0.163
693,256,30,0.5,4,False,0.0075,2,adam,40,0.05,0.381,0.1895
321,128,45,0.1,4,False,0.005,2,adam,40,0.05,0.381,0.1669
324,128,45,0.1,4,False,0.0075,1,adam,15,0.01,0.381,0.1398
801,256,45,0.5,2,False,0.005,2,adam,40,0.05,0.3809,0.1421
309,128,45,0.1,2,False,0.0075,2,adam,40,0.05,0.3809,0.1382
359,128,45,0.1,32,False,0.0075,2,adam,45,0.05,0.3808,0.1559
827,256,45,0.5,4,False,0.005,2,adam,45,0.05,0.3806,0.1494
264,128,30,0.5,32,False,0.005,1,adam,15,0.01,0.3805,0.1619
223,128,30,0.5,2,False,0.005,2,adam,15,0.05,0.3804,0.1766
310,128,45,0.1,2,False,0.0075,2,adam,45,0.01,0.3803,0.1921
768,256,45,0.1,32,False,0.005,1,adam,15,0.01,0.3799,0.1547
101,128,15,0.5,4,False,0.005,1,adam,45,0.05,0.3796,0.2332
633,256,30,0.1,32,False,0.005,2,adam,40,0.05,0.3796,0.1756
50,128,15,0.1,32,False,0.005,1,adam,40,0.01,0.3792,0.2363
59,128,15,0.1,32,False,0.005,2,adam,45,0.05,0.3789,0.2058
577,256,30,0.1,2,False,0.005,1,adam,15,0.05,0.3789,0.1814
647,256,30,0.1,32,False,0.0075,2,adam,45,0.05,0.3789,0.1743
141,128,15,0.5,32,False,0.0075,2,adam,40,0.05,0.3787,0.1957
131,128,15,0.5,32,False,0.005,2,adam,45,0.05,0.3785,0.2199
276,128,30,0.5,32,False,0.0075,1,adam,15,0.01,0.3783,0.1776
366,128,45,0.5,2,False,0.005,2,adam,15,0.01,0.3782,0.1587
6,128,15,0.1,2,False,0.005,2,adam,15,0.01,0.378,0.2192
458,256,15,0.1,4,False,0.005,1,adam,40,0.01,0.3778,0.2098
180,128,30,0.1,4,False,0.0075,1,adam,15,0.01,0.3778,0.1747
38,128,15,0.1,4,False,0.0075,1,adam,40,0.01,0.3777,0.2407
122,128,15,0.5,32,False,0.005,1,adam,40,0.01,0.3776,0.2014
251,128,30,0.5,4,False,0.005,2,adam,45,0.05,0.3775,0.1979
192,128,30,0.1,32,False,0.005,1,adam,15,0.01,0.3775,0.1712
623,256,30,0.1,4,False,0.0075,2,adam,45,0.05,0.3773,0.1748
705,256,30,0.5,32,False,0.005,2,adam,40,0.05,0.3773,0.168
794,256,45,0.5,2,False,0.005,1,adam,40,0.01,0.3772,0.135
616,256,30,0.1,4,False,0.0075,1,adam,45,0.01,0.3771,0.1784
859,256,45,0.5,32,False,0.0075,2,adam,15,0.05,0.3768,0.1446
250,128,30,0.5,4,False,0.005,2,adam,45,0.01,0.3766,0.1916
769,256,45,0.1,32,False,0.005,1,adam,15,0.05,0.3766,0.14
124,128,15,0.5,32,False,0.005,1,adam,45,0.01,0.3765,0.1942
787,256,45,0.1,32,False,0.0075,2,adam,15,0.05,0.3765,0.1467
684,256,30,0.5,4,False,0.0075,1,adam,15,0.01,0.3764,0.1889
64,128,15,0.1,32,False,0.0075,1,adam,45,0.01,0.3763,0.2127
651,256,30,0.5,2,False,0.005,1,adam,40,0.05,0.3762,0.1872
636,256,30,0.1,32,False,0.0075,1,adam,15,0.01,0.3762,0.1823
249,128,30,0.5,4,False,0.005,2,adam,40,0.05,0.3762,0.1607
400,128,45,0.5,4,False,0.0075,1,adam,45,0.01,0.3762,0.1478
700,256,30,0.5,32,False,0.005,1,adam,45,0.01,0.3761,0.1954
153,128,30,0.1,2,False,0.005,2,adam,40,0.05,0.3761,0.1698
848,256,45,0.5,32,False,0.005,2,adam,40,0.01,0.376,0.1671
371,128,45,0.5,2,False,0.005,2,adam,45,0.05,0.376,0.1417
646,256,30,0.1,32,False,0.0075,2,adam,45,0.01,0.3758,0.1941
838,256,45,0.5,4,False,0.0075,2,adam,45,0.01,0.3758,0.1661
739,256,45,0.1,2,False,0.0075,2,adam,15,0.05,0.3758,0.1619
191,128,30,0.1,4,False,0.0075,2,adam,45,0.05,0.3758,0.1596
772,256,45,0.1,32,False,0.005,1,adam,45,0.01,0.3758,0.1558
502,256,15,0.1,32,False,0.0075,2,adam,45,0.01,0.3757,0.2209
492,256,15,0.1,32,False,0.0075,1,adam,15,0.01,0.3757,0.216
588,256,30,0.1,2,False,0.0075,1,adam,15,0.01,0.3757,0.2008
746,256,45,0.1,4,False,0.005,1,adam,40,0.01,0.3757,0.137
612,256,30,0.1,4,False,0.0075,1,adam,15,0.01,0.3755,0.1762
631,256,30,0.1,32,False,0.005,2,adam,15,0.05,0.3755,0.1631
376,128,45,0.5,2,False,0.0075,1,adam,45,0.01,0.3755,0.1265
56,128,15,0.1,32,False,0.005,2,adam,40,0.01,0.3754,0.2152
852,256,45,0.5,32,False,0.0075,1,adam,15,0.01,0.3748,0.1568
383,128,45,0.5,2,False,0.0075,2,adam,45,0.05,0.3748,0.1515
501,256,15,0.1,32,False,0.0075,2,adam,40,0.05,0.3747,0.207
564,256,15,0.5,32,False,0.0075,1,adam,15,0.01,0.3746,0.1979
408,128,45,0.5,32,False,0.005,1,adam,15,0.01,0.3746,0.1533
635,256,30,0.1,32,False,0.005,2,adam,45,0.05,0.3745,0.1599
161,128,30,0.1,2,False,0.0075,1,adam,45,0.05,0.3744,0.1825
810,256,45,0.5,2,False,0.0075,2,adam,15,0.01,0.3743,0.1341
678,256,30,0.5,4,False,0.005,2,adam,15,0.01,0.3737,0.1702
839,256,45,0.5,4,False,0.0075,2,adam,45,0.05,0.3737,0.1671
165,128,30,0.1,2,False,0.0075,2,adam,40,0.05,0.3736,0.1545
826,256,45,0.5,4,False,0.005,2,adam,45,0.01,0.3734,0.1784
311,128,45,0.1,2,False,0.0075,2,adam,45,0.05,0.3734,0.1464
806,256,45,0.5,2,False,0.0075,1,adam,40,0.01,0.3734,0.1378
322,128,45,0.1,4,False,0.005,2,adam,45,0.01,0.3733,0.1407
444,256,15,0.1,2,False,0.0075,1,adam,15,0.01,0.3732,0.2152
202,128,30,0.1,32,False,0.005,2,adam,45,0.01,0.3732,0.2032
589,256,30,0.1,2,False,0.0075,1,adam,15,0.05,0.3732,0.1798
350,128,45,0.1,32,False,0.0075,1,adam,40,0.01,0.3732,0.1637
653,256,30,0.5,2,False,0.005,1,adam,45,0.05,0.373,0.1724
362,128,45,0.5,2,False,0.005,1,adam,40,0.01,0.373,0.1542
674,256,30,0.5,4,False,0.005,1,adam,40,0.01,0.3729,0.1766
828,256,45,0.5,4,False,0.0075,1,adam,15,0.01,0.3729,0.1469
669,256,30,0.5,2,False,0.0075,2,adam,40,0.05,0.3728,0.1575
645,256,30,0.1,32,False,0.0075,2,adam,40,0.05,0.3726,0.1702
824,256,45,0.5,4,False,0.005,2,adam,40,0.01,0.3726,0.1606
749,256,45,0.1,4,False,0.005,1,adam,45,0.05,0.3725,0.1482
288,128,45,0.1,2,False,0.005,1,adam,15,0.01,0.3721,0.1635
614,256,30,0.1,4,False,0.0075,1,adam,40,0.01,0.372,0.1841
602,256,30,0.1,4,False,0.005,1,adam,40,0.01,0.3719,0.1523
323,128,45,0.1,4,False,0.005,2,adam,45,0.05,0.3719,0.1516
493,256,15,0.1,32,False,0.0075,1,adam,15,0.05,0.3718,0.215
393,128,45,0.5,4,False,0.005,2,adam,40,0.05,0.3718,0.1588
71,128,15,0.1,32,False,0.0075,2,adam,45,0.05,0.3717,0.2222
681,256,30,0.5,4,False,0.005,2,adam,40,0.05,0.3716,0.1848
738,256,45,0.1,2,False,0.0075,2,adam,15,0.01,0.3716,0.1809
23,128,15,0.1,2,False,0.0075,2,adam,45,0.05,0.3715,0.2059
266,128,30,0.5,32,False,0.005,1,adam,40,0.01,0.3714,0.165
742,256,45,0.1,2,False,0.0075,2,adam,45,0.01,0.3714,0.1526
619,256,30,0.1,4,False,0.0075,2,adam,15,0.05,0.3713,0.1681
724,256,45,0.1,2,False,0.005,1,adam,45,0.01,0.3711,0.1459
132,128,15,0.5,32,False,0.0075,1,adam,15,0.01,0.371,0.1894
469,256,15,0.1,4,False,0.0075,1,adam,15,0.05,0.3709,0.2231
36,128,15,0.1,4,False,0.0075,1,adam,15,0.01,0.3709,0.2224
382,128,45,0.5,2,False,0.0075,2,adam,45,0.01,0.3708,0.1501
798,256,45,0.5,2,False,0.005,2,adam,15,0.01,0.3707,0.1955
654,256,30,0.5,2,False,0.005,2,adam,15,0.01,0.3706,0.1694
414,128,45,0.5,32,False,0.005,2,adam,15,0.01,0.3705,0.1558
781,256,45,0.1,32,False,0.0075,1,adam,15,0.05,0.3705,0.1187
90,128,15,0.5,2,False,0.0075,2,adam,15,0.01,0.3704,0.1936
594,256,30,0.1,2,False,0.0075,2,adam,15,0.01,0.3703,0.1919
85,128,15,0.5,2,False,0.0075,1,adam,15,0.05,0.3702,0.2239
740,256,45,0.1,2,False,0.0075,2,adam,40,0.01,0.3702,0.1715
312,128,45,0.1,4,False,0.005,1,adam,15,0.01,0.3701,0.1477
485,256,15,0.1,32,False,0.005,1,adam,45,0.05,0.37,0.2396
553,256,15,0.5,32,False,0.005,1,adam,15,0.05,0.37,0.2244
100,128,15,0.5,4,False,0.005,1,adam,45,0.01,0.37,0.2161
226,128,30,0.5,2,False,0.005,2,adam,45,0.01,0.3696,0.1905
320,128,45,0.1,4,False,0.005,2,adam,40,0.01,0.3696,0.1789
381,128,45,0.5,2,False,0.0075,2,adam,40,0.05,0.3696,0.1546
683,256,30,0.5,4,False,0.005,2,adam,45,0.05,0.3695,0.178
591,256,30,0.1,2,False,0.0075,1,adam,40,0.05,0.3694,0.2004
26,128,15,0.1,4,False,0.005,1,adam,40,0.01,0.3694,0.1997
176,128,30,0.1,4,False,0.005,2,adam,40,0.01,0.3693,0.1915
720,256,45,0.1,2,False,0.005,1,adam,15,0.01,0.3693,0.1349
27,128,15,0.1,4,False,0.005,1,adam,40,0.05,0.369,0.2431
60,128,15,0.1,32,False,0.0075,1,adam,15,0.01,0.3688,0.1918
21,128,15,0.1,2,False,0.0075,2,adam,40,0.05,0.3687,0.2083
143,128,15,0.5,32,False,0.0075,2,adam,45,0.05,0.3687,0.1857
707,256,30,0.5,32,False,0.005,2,adam,45,0.05,0.3686,0.1873
595,256,30,0.1,2,False,0.0075,2,adam,15,0.05,0.3682,0.1725
473,256,15,0.1,4,False,0.0075,1,adam,45,0.05,0.3679,0.2172
