,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
173,128,40,0.1,4,False,0.0025,1,adam,45,0.05,0.3841,0.1429
352,128,60,0.1,8,False,0.01,1,adam,45,0.005,0.384,0.1517
374,128,60,0.3,2,False,0.01,1,adam,40,0.005,0.384,0.1271
702,256,40,0.3,8,False,0.0025,2,adam,15,0.005,0.3838,0.204
382,128,60,0.3,2,False,0.01,2,adam,45,0.005,0.3837,0.1429
23,128,20,0.1,2,False,0.01,2,adam,45,0.05,0.3836,0.1774
571,256,20,0.3,8,False,0.01,2,adam,15,0.05,0.3835,0.1947
203,128,40,0.1,8,False,0.0025,2,adam,45,0.05,0.3835,0.1687
841,256,60,0.3,8,False,0.0025,1,adam,15,0.05,0.3835,0.1394
172,128,40,0.1,4,False,0.0025,1,adam,45,0.005,0.3833,0.1537
263,128,40,0.3,4,False,0.01,2,adam,45,0.05,0.3833,0.1448
750,256,60,0.1,4,False,0.0025,2,adam,15,0.005,0.3832,0.1701
819,256,60,0.3,4,False,0.0025,1,adam,40,0.05,0.3831,0.1376
556,256,20,0.3,8,False,0.0025,1,adam,45,0.005,0.383,0.2069
278,128,40,0.3,8,False,0.01,1,adam,40,0.005,0.3829,0.1725
718,256,40,0.3,8,False,0.01,2,adam,45,0.005,0.3826,0.1823
214,128,40,0.1,8,False,0.01,2,adam,45,0.005,0.3826,0.1663
36,128,20,0.1,4,False,0.01,1,adam,15,0.005,0.3825,0.1758
156,128,40,0.1,2,False,0.01,1,adam,15,0.005,0.3823,0.1505
259,128,40,0.3,4,False,0.01,2,adam,15,0.05,0.3822,0.1571
851,256,60,0.3,8,False,0.0025,2,adam,45,0.05,0.3821,0.1322
626,256,40,0.1,8,False,0.0025,1,adam,40,0.005,0.3816,0.1703
737,256,60,0.1,2,False,0.01,1,adam,45,0.05,0.3815,0.1145
300,128,60,0.1,2,False,0.01,1,adam,15,0.005,0.381,0.141
552,256,20,0.3,8,False,0.0025,1,adam,15,0.005,0.3809,0.2039
99,128,20,0.3,4,False,0.0025,1,adam,40,0.05,0.3806,0.1999
419,128,60,0.3,8,False,0.0025,2,adam,45,0.05,0.3804,0.158
334,128,60,0.1,4,False,0.01,2,adam,45,0.005,0.3803,0.1476
53,128,20,0.1,8,False,0.0025,1,adam,45,0.05,0.3802,0.1926
221,128,40,0.3,2,False,0.0025,1,adam,45,0.05,0.3802,0.1629
24,128,20,0.1,4,False,0.0025,1,adam,15,0.005,0.38,0.2092
853,256,60,0.3,8,False,0.01,1,adam,15,0.05,0.3798,0.1242
31,128,20,0.1,4,False,0.0025,2,adam,15,0.05,0.3797,0.2086
336,128,60,0.1,8,False,0.0025,1,adam,15,0.005,0.3797,0.1463
589,256,40,0.1,2,False,0.01,1,adam,15,0.05,0.3796,0.1631
781,256,60,0.1,8,False,0.01,1,adam,15,0.05,0.3793,0.129
123,128,20,0.3,8,False,0.0025,1,adam,40,0.05,0.3791,0.201
698,256,40,0.3,8,False,0.0025,1,adam,40,0.005,0.3791,0.1726
665,256,40,0.3,2,False,0.01,1,adam,45,0.05,0.379,0.1671
735,256,60,0.1,2,False,0.01,1,adam,40,0.05,0.379,0.1334
84,128,20,0.3,2,False,0.01,1,adam,15,0.005,0.3788,0.2093
717,256,40,0.3,8,False,0.01,2,adam,40,0.05,0.3788,0.1614
779,256,60,0.1,8,False,0.0025,2,adam,45,0.05,0.3788,0.1434
62,128,20,0.1,8,False,0.01,1,adam,40,0.005,0.3785,0.1956
417,128,60,0.3,8,False,0.0025,2,adam,40,0.05,0.3784,0.1469
528,256,20,0.3,4,False,0.0025,1,adam,15,0.005,0.3783,0.2088
127,128,20,0.3,8,False,0.0025,2,adam,15,0.05,0.3783,0.2079
846,256,60,0.3,8,False,0.0025,2,adam,15,0.005,0.378,0.1586
501,256,20,0.1,8,False,0.01,2,adam,40,0.05,0.3779,0.2005
577,256,40,0.1,2,False,0.0025,1,adam,15,0.05,0.3779,0.1564
809,256,60,0.3,2,False,0.01,1,adam,45,0.05,0.3778,0.1425
700,256,40,0.3,8,False,0.0025,1,adam,45,0.005,0.3777,0.1747
347,128,60,0.1,8,False,0.0025,2,adam,45,0.05,0.3777,0.1516
784,256,60,0.1,8,False,0.01,1,adam,45,0.005,0.3776,0.1654
317,128,60,0.1,4,False,0.0025,1,adam,45,0.05,0.3775,0.1163
350,128,60,0.1,8,False,0.01,1,adam,40,0.005,0.3774,0.1462
392,128,60,0.3,4,False,0.0025,2,adam,40,0.005,0.3772,0.1454
498,256,20,0.1,8,False,0.01,2,adam,15,0.005,0.3771,0.1845
691,256,40,0.3,4,False,0.01,2,adam,15,0.05,0.3769,0.157
270,128,40,0.3,8,False,0.0025,2,adam,15,0.005,0.3768,0.1688
696,256,40,0.3,8,False,0.0025,1,adam,15,0.005,0.3767,0.1785
189,128,40,0.1,4,False,0.01,2,adam,40,0.05,0.3767,0.1613
311,128,60,0.1,2,False,0.01,2,adam,45,0.05,0.3762,0.1291
395,128,60,0.3,4,False,0.0025,2,adam,45,0.05,0.3761,0.1504
760,256,60,0.1,4,False,0.01,1,adam,45,0.005,0.3759,0.1404
716,256,40,0.3,8,False,0.01,2,adam,40,0.005,0.3758,0.163
306,128,60,0.1,2,False,0.01,2,adam,15,0.005,0.3757,0.1317
0,128,20,0.1,2,False,0.0025,1,adam,15,0.005,0.3754,0.2108
535,256,20,0.3,4,False,0.0025,2,adam,15,0.05,0.3754,0.2055
87,128,20,0.3,2,False,0.01,1,adam,40,0.05,0.3752,0.2337
719,256,40,0.3,8,False,0.01,2,adam,45,0.05,0.3752,0.1595
421,128,60,0.3,8,False,0.01,1,adam,15,0.05,0.3752,0.1197
749,256,60,0.1,4,False,0.0025,1,adam,45,0.05,0.3752,0.1145
143,128,20,0.3,8,False,0.01,2,adam,45,0.05,0.375,0.1788
256,128,40,0.3,4,False,0.01,1,adam,45,0.005,0.375,0.1538
580,256,40,0.1,2,False,0.0025,1,adam,45,0.005,0.3749,0.1295
307,128,60,0.1,2,False,0.01,2,adam,15,0.05,0.3749,0.1223
166,128,40,0.1,2,False,0.01,2,adam,45,0.005,0.3746,0.1435
722,256,60,0.1,2,False,0.0025,1,adam,40,0.005,0.3746,0.1011
25,128,20,0.1,4,False,0.0025,1,adam,15,0.05,0.3744,0.218
599,256,40,0.1,2,False,0.01,2,adam,45,0.05,0.3744,0.1755
117,128,20,0.3,4,False,0.01,2,adam,40,0.05,0.3743,0.1931
470,256,20,0.1,4,False,0.01,1,adam,40,0.005,0.3742,0.2097
482,256,20,0.1,8,False,0.0025,1,adam,40,0.005,0.3742,0.2052
192,128,40,0.1,8,False,0.0025,1,adam,15,0.005,0.3742,0.165
100,128,20,0.3,4,False,0.0025,1,adam,45,0.005,0.374,0.1857
206,128,40,0.1,8,False,0.01,1,adam,40,0.005,0.374,0.1782
752,256,60,0.1,4,False,0.0025,2,adam,40,0.005,0.374,0.1396
131,128,20,0.3,8,False,0.0025,2,adam,45,0.05,0.3739,0.1963
168,128,40,0.1,4,False,0.0025,1,adam,15,0.005,0.3739,0.1678
849,256,60,0.3,8,False,0.0025,2,adam,40,0.05,0.3739,0.1457
69,128,20,0.1,8,False,0.01,2,adam,40,0.05,0.3738,0.2137
366,128,60,0.3,2,False,0.0025,2,adam,15,0.005,0.3738,0.1377
212,128,40,0.1,8,False,0.01,2,adam,40,0.005,0.3737,0.148
420,128,60,0.3,8,False,0.01,1,adam,15,0.005,0.3737,0.1397
222,128,40,0.3,2,False,0.0025,2,adam,15,0.005,0.3736,0.176
236,128,40,0.3,2,False,0.01,2,adam,40,0.005,0.3735,0.1622
844,256,60,0.3,8,False,0.0025,1,adam,45,0.005,0.3735,0.1502
542,256,20,0.3,4,False,0.01,1,adam,40,0.005,0.3734,0.1922
54,128,20,0.1,8,False,0.0025,2,adam,15,0.005,0.3733,0.2047
276,128,40,0.3,8,False,0.01,1,adam,15,0.005,0.3732,0.1614
607,256,40,0.1,4,False,0.0025,2,adam,15,0.05,0.3732,0.1553
92,128,20,0.3,2,False,0.01,2,adam,40,0.005,0.3731,0.2106
43,128,20,0.1,4,False,0.01,2,adam,15,0.05,0.3731,0.17
154,128,40,0.1,2,False,0.0025,2,adam,45,0.005,0.3731,0.1586
605,256,40,0.1,4,False,0.0025,1,adam,45,0.05,0.373,0.1412
491,256,20,0.1,8,False,0.0025,2,adam,45,0.05,0.3729,0.193
660,256,40,0.3,2,False,0.01,1,adam,15,0.005,0.3727,0.1449
71,128,20,0.1,8,False,0.01,2,adam,45,0.05,0.3726,0.1785
614,256,40,0.1,4,False,0.01,1,adam,40,0.005,0.3725,0.1637
499,256,20,0.1,8,False,0.01,2,adam,15,0.05,0.3724,0.1888
471,256,20,0.1,4,False,0.01,1,adam,40,0.05,0.3724,0.1733
112,128,20,0.3,4,False,0.01,1,adam,45,0.005,0.3722,0.2091
1,128,20,0.1,2,False,0.0025,1,adam,15,0.05,0.3722,0.2037
694,256,40,0.3,4,False,0.01,2,adam,45,0.005,0.3721,0.1949
845,256,60,0.3,8,False,0.0025,1,adam,45,0.05,0.372,0.1369
93,128,20,0.3,2,False,0.01,2,adam,40,0.05,0.3719,0.1965
663,256,40,0.3,2,False,0.01,1,adam,40,0.05,0.3719,0.1399
558,256,20,0.3,8,False,0.0025,2,adam,15,0.005,0.3716,0.1996
104,128,20,0.3,4,False,0.0025,2,adam,40,0.005,0.3715,0.1883
59,128,20,0.1,8,False,0.0025,2,adam,45,0.05,0.3712,0.198
139,128,20,0.3,8,False,0.01,2,adam,15,0.05,0.3711,0.1953
18,128,20,0.1,2,False,0.01,2,adam,15,0.005,0.3711,0.1756
430,128,60,0.3,8,False,0.01,2,adam,45,0.005,0.3711,0.1592
252,128,40,0.3,4,False,0.01,1,adam,15,0.005,0.371,0.1602
242,128,40,0.3,4,False,0.0025,1,adam,40,0.005,0.3709,0.1482
597,256,40,0.1,2,False,0.01,2,adam,40,0.05,0.3706,0.1764
283,128,40,0.3,8,False,0.01,2,adam,15,0.05,0.3706,0.1462
678,256,40,0.3,4,False,0.0025,2,adam,15,0.005,0.3705,0.1709
191,128,40,0.1,4,False,0.01,2,adam,45,0.05,0.3705,0.167
20,128,20,0.1,2,False,0.01,2,adam,40,0.005,0.3704,0.1761
740,256,60,0.1,2,False,0.01,2,adam,40,0.005,0.3703,0.1486
824,256,60,0.3,4,False,0.0025,2,adam,40,0.005,0.3698,0.1207
48,128,20,0.1,8,False,0.0025,1,adam,15,0.005,0.3696,0.2063
429,128,60,0.3,8,False,0.01,2,adam,40,0.05,0.3696,0.1261
854,256,60,0.3,8,False,0.01,1,adam,40,0.005,0.3695,0.1427
565,256,20,0.3,8,False,0.01,1,adam,15,0.05,0.3694,0.1923
67,128,20,0.1,8,False,0.01,2,adam,15,0.05,0.3693,0.1638
837,256,60,0.3,4,False,0.01,2,adam,40,0.05,0.369,0.1738
832,256,60,0.3,4,False,0.01,1,adam,45,0.005,0.369,0.1394
815,256,60,0.3,2,False,0.01,2,adam,45,0.05,0.3688,0.1297
768,256,60,0.1,8,False,0.0025,1,adam,15,0.005,0.3686,0.1332
384,128,60,0.3,4,False,0.0025,1,adam,15,0.005,0.3685,0.1317
15,128,20,0.1,2,False,0.01,1,adam,40,0.05,0.3684,0.2071
130,128,20,0.3,8,False,0.0025,2,adam,45,0.005,0.3682,0.2121
426,128,60,0.3,8,False,0.01,2,adam,15,0.005,0.3682,0.1444
479,256,20,0.1,4,False,0.01,2,adam,45,0.05,0.3681,0.1937
457,256,20,0.1,4,False,0.0025,1,adam,15,0.05,0.3679,0.1955
483,256,20,0.1,8,False,0.0025,1,adam,40,0.05,0.3679,0.1931
456,256,20,0.1,4,False,0.0025,1,adam,15,0.005,0.3677,0.2054
630,256,40,0.1,8,False,0.0025,2,adam,15,0.005,0.3676,0.1877
695,256,40,0.3,4,False,0.01,2,adam,45,0.05,0.3676,0.1516
64,128,20,0.1,8,False,0.01,1,adam,45,0.005,0.3673,0.1992
60,128,20,0.1,8,False,0.01,1,adam,15,0.005,0.3673,0.1841
380,128,60,0.3,2,False,0.01,2,adam,40,0.005,0.3673,0.1547
320,128,60,0.1,4,False,0.0025,2,adam,40,0.005,0.3671,0.1428
444,256,20,0.1,2,False,0.01,1,adam,15,0.005,0.3669,0.201
424,128,60,0.3,8,False,0.01,1,adam,45,0.005,0.3669,0.1376
462,256,20,0.1,4,False,0.0025,2,adam,15,0.005,0.3668,0.1933
789,256,60,0.1,8,False,0.01,2,adam,40,0.05,0.3667,0.1484
634,256,40,0.1,8,False,0.0025,2,adam,45,0.005,0.3666,0.1702
291,128,60,0.1,2,False,0.0025,1,adam,40,0.05,0.3665,0.1624
489,256,20,0.1,8,False,0.0025,2,adam,40,0.05,0.3663,0.192
669,256,40,0.3,2,False,0.01,2,adam,40,0.05,0.3663,0.1665
708,256,40,0.3,8,False,0.01,1,adam,15,0.005,0.3661,0.1733
128,128,20,0.3,8,False,0.0025,2,adam,40,0.005,0.3658,0.1924
94,128,20,0.3,2,False,0.01,2,adam,45,0.005,0.3658,0.1719
774,256,60,0.1,8,False,0.0025,2,adam,15,0.005,0.3657,0.1658
330,128,60,0.1,4,False,0.01,2,adam,15,0.005,0.3656,0.125
742,256,60,0.1,2,False,0.01,2,adam,45,0.005,0.3655,0.1312
477,256,20,0.1,4,False,0.01,2,adam,40,0.05,0.3654,0.2015
679,256,40,0.3,4,False,0.0025,2,adam,15,0.05,0.3654,0.1539
29,128,20,0.1,4,False,0.0025,1,adam,45,0.05,0.3652,0.1688
525,256,20,0.3,2,False,0.01,2,adam,40,0.05,0.3651,0.2033
45,128,20,0.1,4,False,0.01,2,adam,40,0.05,0.3651,0.1642
606,256,40,0.1,4,False,0.0025,2,adam,15,0.005,0.365,0.1639
733,256,60,0.1,2,False,0.01,1,adam,15,0.05,0.3649,0.1139
179,128,40,0.1,4,False,0.0025,2,adam,45,0.05,0.3648,0.1427
261,128,40,0.3,4,False,0.01,2,adam,40,0.05,0.3648,0.1394
7,128,20,0.1,2,False,0.0025,2,adam,15,0.05,0.3645,0.1988
618,256,40,0.1,4,False,0.01,2,adam,15,0.005,0.3645,0.1774
174,128,40,0.1,4,False,0.0025,2,adam,15,0.005,0.3645,0.1638
612,256,40,0.1,4,False,0.01,1,adam,15,0.005,0.3645,0.1559
349,128,60,0.1,8,False,0.01,1,adam,15,0.05,0.3645,0.1316
103,128,20,0.3,4,False,0.0025,2,adam,15,0.05,0.3644,0.1952
767,256,60,0.1,4,False,0.01,2,adam,45,0.05,0.3643,0.1516
645,256,40,0.1,8,False,0.01,2,adam,40,0.05,0.3643,0.1432
680,256,40,0.3,4,False,0.0025,2,adam,40,0.005,0.3641,0.1621
739,256,60,0.1,2,False,0.01,2,adam,15,0.05,0.3641,0.1241
202,128,40,0.1,8,False,0.0025,2,adam,45,0.005,0.3638,0.1997
798,256,60,0.3,2,False,0.0025,2,adam,15,0.005,0.3638,0.1176
858,256,60,0.3,8,False,0.01,2,adam,15,0.005,0.3637,0.1271
546,256,20,0.3,4,False,0.01,2,adam,15,0.005,0.3636,0.2253
26,128,20,0.1,4,False,0.0025,1,adam,40,0.005,0.3636,0.2126
538,256,20,0.3,4,False,0.0025,2,adam,45,0.005,0.3635,0.1947
603,256,40,0.1,4,False,0.0025,1,adam,40,0.05,0.3632,0.1584
51,128,20,0.1,8,False,0.0025,1,adam,40,0.05,0.3631,0.2092
521,256,20,0.3,2,False,0.01,1,adam,45,0.05,0.3631,0.2017
813,256,60,0.3,2,False,0.01,2,adam,40,0.05,0.363,0.1347
19,128,20,0.1,2,False,0.01,2,adam,15,0.05,0.3628,0.1512
490,256,20,0.1,8,False,0.0025,2,adam,45,0.005,0.3627,0.213
827,256,60,0.3,4,False,0.0025,2,adam,45,0.05,0.3627,0.1133
251,128,40,0.3,4,False,0.0025,2,adam,45,0.05,0.3624,0.1679
486,256,20,0.1,8,False,0.0025,2,adam,15,0.005,0.3623,0.2191
559,256,20,0.3,8,False,0.0025,2,adam,15,0.05,0.3623,0.2
547,256,20,0.3,4,False,0.01,2,adam,15,0.05,0.3623,0.1976
177,128,40,0.1,4,False,0.0025,2,adam,40,0.05,0.3621,0.1569
285,128,40,0.3,8,False,0.01,2,adam,40,0.05,0.3621,0.1391
664,256,40,0.3,2,False,0.01,1,adam,45,0.005,0.3616,0.1596
176,128,40,0.1,4,False,0.0025,2,adam,40,0.005,0.3615,0.1912
326,128,60,0.1,4,False,0.01,1,adam,40,0.005,0.3614,0.1383
557,256,20,0.3,8,False,0.0025,1,adam,45,0.05,0.3613,0.1939
635,256,40,0.1,8,False,0.0025,2,adam,45,0.05,0.3613,0.1523
861,256,60,0.3,8,False,0.01,2,adam,40,0.05,0.3613,0.1311
47,128,20,0.1,4,False,0.01,2,adam,45,0.05,0.3612,0.1645
376,128,60,0.3,2,False,0.01,1,adam,45,0.005,0.3612,0.1293
286,128,40,0.3,8,False,0.01,2,adam,45,0.005,0.3611,0.1504
765,256,60,0.1,4,False,0.01,2,adam,40,0.05,0.3611,0.1354
598,256,40,0.1,2,False,0.01,2,adam,45,0.005,0.3608,0.1636
218,128,40,0.3,2,False,0.0025,1,adam,40,0.005,0.3606,0.1377
727,256,60,0.1,2,False,0.0025,2,adam,15,0.05,0.3606,0.1158
602,256,40,0.1,4,False,0.0025,1,adam,40,0.005,0.3605,0.1506
549,256,20,0.3,4,False,0.01,2,adam,40,0.05,0.3604,0.1833
480,256,20,0.1,8,False,0.0025,1,adam,15,0.005,0.3603,0.1986
210,128,40,0.1,8,False,0.01,2,adam,15,0.005,0.3603,0.1336
333,128,60,0.1,4,False,0.01,2,adam,40,0.05,0.3602,0.1316
450,256,20,0.1,2,False,0.01,2,adam,15,0.005,0.36,0.2201
647,256,40,0.1,8,False,0.01,2,adam,45,0.05,0.3597,0.1539
342,128,60,0.1,8,False,0.0025,2,adam,15,0.005,0.3596,0.1504
284,128,40,0.3,8,False,0.01,2,adam,40,0.005,0.3595,0.1663
116,128,20,0.3,4,False,0.01,2,adam,40,0.005,0.3594,0.1795
171,128,40,0.1,4,False,0.0025,1,adam,40,0.05,0.3591,0.1632
56,128,20,0.1,8,False,0.0025,2,adam,40,0.005,0.359,0.2069
747,256,60,0.1,4,False,0.0025,1,adam,40,0.05,0.3588,0.1052
505,256,20,0.3,2,False,0.0025,1,adam,15,0.05,0.3587,0.1851
763,256,60,0.1,4,False,0.01,2,adam,15,0.05,0.3587,0.1236
35,128,20,0.1,4,False,0.0025,2,adam,45,0.05,0.3586,0.1963
136,128,20,0.3,8,False,0.01,1,adam,45,0.005,0.3586,0.1878
204,128,40,0.1,8,False,0.01,1,adam,15,0.005,0.3585,0.1778
762,256,60,0.1,4,False,0.01,2,adam,15,0.005,0.3585,0.1491
523,256,20,0.3,2,False,0.01,2,adam,15,0.05,0.358,0.1695
463,256,20,0.1,4,False,0.0025,2,adam,15,0.05,0.3579,0.2012
354,128,60,0.1,8,False,0.01,2,adam,15,0.005,0.3578,0.1357
503,256,20,0.1,8,False,0.01,2,adam,45,0.05,0.3575,0.1823
487,256,20,0.1,8,False,0.0025,2,adam,15,0.05,0.3574,0.2021
22,128,20,0.1,2,False,0.01,2,adam,45,0.005,0.3574,0.2014
561,256,20,0.3,8,False,0.0025,2,adam,40,0.05,0.3574,0.1867
738,256,60,0.1,2,False,0.01,2,adam,15,0.005,0.3573,0.1524
608,256,40,0.1,4,False,0.0025,2,adam,40,0.005,0.3571,0.17
167,128,40,0.1,2,False,0.01,2,adam,45,0.05,0.3571,0.1565
180,128,40,0.1,4,False,0.01,1,adam,15,0.005,0.3566,0.144
433,256,20,0.1,2,False,0.0025,1,adam,15,0.05,0.3565,0.1892
445,256,20,0.1,2,False,0.01,1,adam,15,0.05,0.3562,0.1988
591,256,40,0.1,2,False,0.01,1,adam,40,0.05,0.3562,0.1443
670,256,40,0.3,2,False,0.01,2,adam,45,0.005,0.3555,0.1742
793,256,60,0.3,2,False,0.0025,1,adam,15,0.05,0.3555,0.1091
108,128,20,0.3,4,False,0.01,1,adam,15,0.005,0.3551,0.185
811,256,60,0.3,2,False,0.01,2,adam,15,0.05,0.355,0.1257
357,128,60,0.1,8,False,0.01,2,adam,40,0.05,0.355,0.1126
475,256,20,0.1,4,False,0.01,2,adam,15,0.05,0.3549,0.1895
744,256,60,0.1,4,False,0.0025,1,adam,15,0.005,0.3549,0.1079
550,256,20,0.3,4,False,0.01,2,adam,45,0.005,0.3548,0.182
554,256,20,0.3,8,False,0.0025,1,adam,40,0.005,0.3548,0.1789
405,128,60,0.3,4,False,0.01,2,adam,40,0.05,0.354,0.1076
58,128,20,0.1,8,False,0.0025,2,adam,45,0.005,0.3539,0.1874
390,128,60,0.3,4,False,0.0025,2,adam,15,0.005,0.3539,0.151
105,128,20,0.3,4,False,0.0025,2,adam,40,0.05,0.3538,0.1896
88,128,20,0.3,2,False,0.01,1,adam,45,0.005,0.3537,0.1862
449,256,20,0.1,2,False,0.01,1,adam,45,0.05,0.3536,0.2079
466,256,20,0.1,4,False,0.0025,2,adam,45,0.005,0.3536,0.1799
524,256,20,0.3,2,False,0.01,2,adam,40,0.005,0.3535,0.1624
455,256,20,0.1,2,False,0.01,2,adam,45,0.05,0.3534,0.1917
359,128,60,0.1,8,False,0.01,2,adam,45,0.05,0.3532,0.1241
555,256,20,0.3,8,False,0.0025,1,adam,40,0.05,0.353,0.1894
610,256,40,0.1,4,False,0.0025,2,adam,45,0.005,0.3525,0.1609
393,128,60,0.3,4,False,0.0025,2,adam,40,0.05,0.3525,0.123
488,256,20,0.1,8,False,0.0025,2,adam,40,0.005,0.3523,0.1828
224,128,40,0.3,2,False,0.0025,2,adam,40,0.005,0.3522,0.1447
492,256,20,0.1,8,False,0.01,1,adam,15,0.005,0.3521,0.185
650,256,40,0.3,2,False,0.0025,1,adam,40,0.005,0.3521,0.1077
568,256,20,0.3,8,False,0.01,1,adam,45,0.005,0.352,0.2066
396,128,60,0.3,4,False,0.01,1,adam,15,0.005,0.352,0.1173
517,256,20,0.3,2,False,0.01,1,adam,15,0.05,0.3519,0.1921
44,128,20,0.1,4,False,0.01,2,adam,40,0.005,0.3519,0.1689
551,256,20,0.3,4,False,0.01,2,adam,45,0.05,0.3518,0.1934
363,128,60,0.3,2,False,0.0025,1,adam,40,0.05,0.3516,0.1115
260,128,40,0.3,4,False,0.01,2,adam,40,0.005,0.3514,0.1547
714,256,40,0.3,8,False,0.01,2,adam,15,0.005,0.3514,0.1538
706,256,40,0.3,8,False,0.0025,2,adam,45,0.005,0.3513,0.1742
764,256,60,0.1,4,False,0.01,2,adam,40,0.005,0.3512,0.181
32,128,20,0.1,4,False,0.0025,2,adam,40,0.005,0.3506,0.1877
250,128,40,0.3,4,False,0.0025,2,adam,45,0.005,0.3502,0.166
838,256,60,0.3,4,False,0.01,2,adam,45,0.005,0.3502,0.127
427,128,60,0.3,8,False,0.01,2,adam,15,0.05,0.3501,0.1093
496,256,20,0.1,8,False,0.01,1,adam,45,0.005,0.3498,0.2005
142,128,20,0.3,8,False,0.01,2,adam,45,0.005,0.3494,0.1694
510,256,20,0.3,2,False,0.0025,2,adam,15,0.005,0.3493,0.1975
280,128,40,0.3,8,False,0.01,1,adam,45,0.005,0.349,0.1549
448,256,20,0.1,2,False,0.01,1,adam,45,0.005,0.3487,0.2097
42,128,20,0.1,4,False,0.01,2,adam,15,0.005,0.3487,0.1701
741,256,60,0.1,2,False,0.01,2,adam,40,0.05,0.3487,0.1406
446,256,20,0.1,2,False,0.01,1,adam,40,0.005,0.3486,0.1805
676,256,40,0.3,4,False,0.0025,1,adam,45,0.005,0.3486,0.1301
30,128,20,0.1,4,False,0.0025,2,adam,15,0.005,0.348,0.1914
184,128,40,0.1,4,False,0.01,1,adam,45,0.005,0.3477,0.1423
519,256,20,0.3,2,False,0.01,1,adam,40,0.05,0.3476,0.1979
335,128,60,0.1,4,False,0.01,2,adam,45,0.05,0.3476,0.1139
596,256,40,0.1,2,False,0.01,2,adam,40,0.005,0.3474,0.1299
196,128,40,0.1,8,False,0.0025,1,adam,45,0.005,0.3473,0.1437
806,256,60,0.3,2,False,0.01,1,adam,40,0.005,0.3473,0.1405
272,128,40,0.3,8,False,0.0025,2,adam,40,0.005,0.3472,0.1719
238,128,40,0.3,2,False,0.01,2,adam,45,0.005,0.347,0.1621
564,256,20,0.3,8,False,0.01,1,adam,15,0.005,0.3468,0.1858
119,128,20,0.3,4,False,0.01,2,adam,45,0.05,0.3465,0.1619
394,128,60,0.3,4,False,0.0025,2,adam,45,0.005,0.3464,0.1407
398,128,60,0.3,4,False,0.01,1,adam,40,0.005,0.3464,0.1142
485,256,20,0.1,8,False,0.0025,1,adam,45,0.05,0.3463,0.1727
757,256,60,0.1,4,False,0.01,1,adam,15,0.05,0.3463,0.1149
720,256,60,0.1,2,False,0.0025,1,adam,15,0.005,0.3463,0.0979
766,256,60,0.1,4,False,0.01,2,adam,45,0.005,0.3462,0.1508
432,256,20,0.1,2,False,0.0025,1,adam,15,0.005,0.3457,0.208
582,256,40,0.1,2,False,0.0025,2,adam,15,0.005,0.3455,0.1509
756,256,60,0.1,4,False,0.01,1,adam,15,0.005,0.3454,0.1393
115,128,20,0.3,4,False,0.01,2,adam,15,0.05,0.3453,0.1829
671,256,40,0.3,2,False,0.01,2,adam,45,0.05,0.3452,0.1558
282,128,40,0.3,8,False,0.01,2,adam,15,0.005,0.3452,0.15
348,128,60,0.1,8,False,0.01,1,adam,15,0.005,0.345,0.1394
402,128,60,0.3,4,False,0.01,2,adam,15,0.005,0.3446,0.141
788,256,60,0.1,8,False,0.01,2,adam,40,0.005,0.3443,0.1426
648,256,40,0.3,2,False,0.0025,1,adam,15,0.005,0.3442,0.113
484,256,20,0.1,8,False,0.0025,1,adam,45,0.005,0.3437,0.1871
75,128,20,0.3,2,False,0.0025,1,adam,40,0.05,0.3434,0.1914
244,128,40,0.3,4,False,0.0025,1,adam,45,0.005,0.343,0.1251
91,128,20,0.3,2,False,0.01,2,adam,15,0.05,0.3429,0.1582
656,256,40,0.3,2,False,0.0025,2,adam,40,0.005,0.3421,0.1478
290,128,60,0.1,2,False,0.0025,1,adam,40,0.005,0.3415,0.0882
786,256,60,0.1,8,False,0.01,2,adam,15,0.005,0.3414,0.1385
834,256,60,0.3,4,False,0.01,2,adam,15,0.005,0.3413,0.1258
414,128,60,0.3,8,False,0.0025,2,adam,15,0.005,0.3408,0.1409
826,256,60,0.3,4,False,0.0025,2,adam,45,0.005,0.3406,0.1244
458,256,20,0.1,4,False,0.0025,1,adam,40,0.005,0.3404,0.2163
86,128,20,0.3,2,False,0.01,1,adam,40,0.005,0.3404,0.1986
149,128,40,0.1,2,False,0.0025,1,adam,45,0.05,0.3404,0.1323
114,128,20,0.3,4,False,0.01,2,adam,15,0.005,0.3399,0.1971
46,128,20,0.1,4,False,0.01,2,adam,45,0.005,0.3392,0.1587
365,128,60,0.3,2,False,0.0025,1,adam,45,0.05,0.3385,0.1234
572,256,20,0.3,8,False,0.01,2,adam,40,0.005,0.3382,0.1961
560,256,20,0.3,8,False,0.0025,2,adam,40,0.005,0.3382,0.1744
146,128,40,0.1,2,False,0.0025,1,adam,40,0.005,0.3381,0.1103
812,256,60,0.3,2,False,0.01,2,adam,40,0.005,0.338,0.1699
124,128,20,0.3,8,False,0.0025,1,adam,45,0.005,0.3379,0.1878
478,256,20,0.1,4,False,0.01,2,adam,45,0.005,0.3379,0.1788
328,128,60,0.1,4,False,0.01,1,adam,45,0.005,0.3379,0.1294
472,256,20,0.1,4,False,0.01,1,adam,45,0.005,0.337,0.2178
