,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
404,128,80,0.2,4,False,0.015,2,adam,35,0.01,0.3867,0.1417
611,256,50,0.1,4,False,0.0065,2,adam,45,0.05,0.3865,0.1632
590,256,50,0.1,2,False,0.015,1,adam,35,0.01,0.3863,0.1482
343,128,80,0.1,16,False,0.0065,2,adam,10,0.05,0.3863,0.1112
275,128,50,0.2,16,False,0.0065,2,adam,45,0.05,0.3862,0.1256
841,256,80,0.2,16,False,0.0065,1,adam,10,0.05,0.3856,0.1315
801,256,80,0.2,2,False,0.0065,2,adam,35,0.05,0.3854,0.1067
416,128,80,0.2,16,False,0.0065,2,adam,35,0.01,0.3844,0.141
658,256,50,0.2,2,False,0.0065,2,adam,45,0.01,0.3843,0.1655
167,128,50,0.1,2,False,0.015,2,adam,45,0.05,0.3843,0.1205
647,256,50,0.1,16,False,0.015,2,adam,45,0.05,0.3841,0.1469
274,128,50,0.2,16,False,0.0065,2,adam,45,0.01,0.384,0.1732
835,256,80,0.2,4,False,0.015,2,adam,10,0.05,0.384,0.1062
672,256,50,0.2,4,False,0.0065,1,adam,10,0.01,0.3839,0.1474
197,128,50,0.1,16,False,0.0065,1,adam,45,0.05,0.3839,0.1256
264,128,50,0.2,16,False,0.0065,1,adam,10,0.01,0.3838,0.151
825,256,80,0.2,4,False,0.0065,2,adam,35,0.05,0.3837,0.1361
220,128,50,0.2,2,False,0.0065,1,adam,45,0.01,0.3837,0.1345
580,256,50,0.1,2,False,0.0065,1,adam,45,0.01,0.3837,0.1147
655,256,50,0.2,2,False,0.0065,2,adam,10,0.05,0.3835,0.1423
363,128,80,0.2,2,False,0.0065,1,adam,35,0.05,0.3834,0.1269
228,128,50,0.2,2,False,0.015,1,adam,10,0.01,0.383,0.147
261,128,50,0.2,4,False,0.015,2,adam,35,0.05,0.3828,0.1264
156,128,50,0.1,2,False,0.015,1,adam,10,0.01,0.3824,0.1328
355,128,80,0.1,16,False,0.015,2,adam,10,0.05,0.3824,0.0889
744,256,80,0.1,4,False,0.0065,1,adam,10,0.01,0.3823,0.1334
188,128,50,0.1,4,False,0.015,2,adam,35,0.01,0.3821,0.1502
676,256,50,0.2,4,False,0.0065,1,adam,45,0.01,0.382,0.1492
259,128,50,0.2,4,False,0.015,2,adam,10,0.05,0.382,0.1129
190,128,50,0.1,4,False,0.015,2,adam,45,0.01,0.3818,0.1678
342,128,80,0.1,16,False,0.0065,2,adam,10,0.01,0.3815,0.1434
847,256,80,0.2,16,False,0.0065,2,adam,10,0.05,0.3812,0.1248
382,128,80,0.2,2,False,0.015,2,adam,45,0.01,0.3811,0.123
693,256,50,0.2,4,False,0.015,2,adam,35,0.05,0.3809,0.1554
251,128,50,0.2,4,False,0.0065,2,adam,45,0.05,0.3806,0.1687
262,128,50,0.2,4,False,0.015,2,adam,45,0.01,0.3805,0.1584
805,256,80,0.2,2,False,0.015,1,adam,10,0.05,0.3805,0.1241
235,128,50,0.2,2,False,0.015,2,adam,10,0.05,0.3802,0.1245
224,128,50,0.2,2,False,0.0065,2,adam,35,0.01,0.3799,0.1561
802,256,80,0.2,2,False,0.0065,2,adam,45,0.01,0.3798,0.1421
320,128,80,0.1,4,False,0.0065,2,adam,35,0.01,0.3798,0.1404
413,128,80,0.2,16,False,0.0065,1,adam,45,0.05,0.3798,0.1123
589,256,50,0.1,2,False,0.015,1,adam,10,0.05,0.3797,0.14
149,128,50,0.1,2,False,0.0065,1,adam,45,0.05,0.3796,0.1388
238,128,50,0.2,2,False,0.015,2,adam,45,0.01,0.3796,0.1329
712,256,50,0.2,16,False,0.015,1,adam,45,0.01,0.3793,0.1718
350,128,80,0.1,16,False,0.015,1,adam,35,0.01,0.3792,0.1334
336,128,80,0.1,16,False,0.0065,1,adam,10,0.01,0.3791,0.1497
781,256,80,0.1,16,False,0.015,1,adam,10,0.05,0.3791,0.1039
765,256,80,0.1,4,False,0.015,2,adam,35,0.05,0.3786,0.1426
696,256,50,0.2,16,False,0.0065,1,adam,10,0.01,0.3784,0.1578
756,256,80,0.1,4,False,0.015,1,adam,10,0.01,0.3781,0.1148
390,128,80,0.2,4,False,0.0065,2,adam,10,0.01,0.3778,0.1256
420,128,80,0.2,16,False,0.015,1,adam,10,0.01,0.3776,0.1077
369,128,80,0.2,2,False,0.0065,2,adam,35,0.05,0.3775,0.126
729,256,80,0.1,2,False,0.0065,2,adam,35,0.05,0.3772,0.1267
803,256,80,0.2,2,False,0.0065,2,adam,45,0.05,0.3771,0.1271
623,256,50,0.1,4,False,0.015,2,adam,45,0.05,0.3766,0.1474
306,128,80,0.1,2,False,0.015,2,adam,10,0.01,0.3766,0.1299
816,256,80,0.2,4,False,0.0065,1,adam,10,0.01,0.3766,0.0992
597,256,50,0.1,2,False,0.015,2,adam,35,0.05,0.3764,0.1554
766,256,80,0.1,4,False,0.015,2,adam,45,0.01,0.3762,0.1396
187,128,50,0.1,4,False,0.015,2,adam,10,0.05,0.3757,0.1306
708,256,50,0.2,16,False,0.015,1,adam,10,0.01,0.3755,0.1373
309,128,80,0.1,2,False,0.015,2,adam,35,0.05,0.3755,0.1146
210,128,50,0.1,16,False,0.015,2,adam,10,0.01,0.3754,0.1532
722,256,80,0.1,2,False,0.0065,1,adam,35,0.01,0.375,0.1139
236,128,50,0.2,2,False,0.015,2,adam,35,0.01,0.3749,0.1408
225,128,50,0.2,2,False,0.0065,2,adam,35,0.05,0.3746,0.1451
189,128,50,0.1,4,False,0.015,2,adam,35,0.05,0.3742,0.1522
740,256,80,0.1,2,False,0.015,2,adam,35,0.01,0.3738,0.1512
403,128,80,0.2,4,False,0.015,2,adam,10,0.05,0.3737,0.102
839,256,80,0.2,4,False,0.015,2,adam,45,0.05,0.3735,0.1353
307,128,80,0.1,2,False,0.015,2,adam,10,0.05,0.3734,0.0955
247,128,50,0.2,4,False,0.0065,2,adam,10,0.05,0.373,0.1367
295,128,80,0.1,2,False,0.0065,2,adam,10,0.05,0.3727,0.1273
741,256,80,0.1,2,False,0.015,2,adam,35,0.05,0.372,0.1226
657,256,50,0.2,2,False,0.0065,2,adam,35,0.05,0.3718,0.1353
665,256,50,0.2,2,False,0.015,1,adam,45,0.05,0.3713,0.1241
822,256,80,0.2,4,False,0.0065,2,adam,10,0.01,0.3708,0.1303
367,128,80,0.2,2,False,0.0065,2,adam,10,0.05,0.3708,0.1208
576,256,50,0.1,2,False,0.0065,1,adam,10,0.01,0.3704,0.15
671,256,50,0.2,2,False,0.015,2,adam,45,0.05,0.3704,0.1351
297,128,80,0.1,2,False,0.0065,2,adam,35,0.05,0.3701,0.119
393,128,80,0.2,4,False,0.0065,2,adam,35,0.05,0.3701,0.1177
166,128,50,0.1,2,False,0.015,2,adam,45,0.01,0.3698,0.1433
300,128,80,0.1,2,False,0.015,1,adam,10,0.01,0.3698,0.1175
164,128,50,0.1,2,False,0.015,2,adam,35,0.01,0.3695,0.1409
152,128,50,0.1,2,False,0.0065,2,adam,35,0.01,0.3692,0.1657
348,128,80,0.1,16,False,0.015,1,adam,10,0.01,0.3692,0.118
391,128,80,0.2,4,False,0.0065,2,adam,10,0.05,0.3688,0.1073
644,256,50,0.1,16,False,0.015,2,adam,35,0.01,0.3687,0.1456
400,128,80,0.2,4,False,0.015,1,adam,45,0.01,0.3687,0.1073
636,256,50,0.1,16,False,0.015,1,adam,10,0.01,0.3685,0.1251
634,256,50,0.1,16,False,0.0065,2,adam,45,0.01,0.3683,0.1751
154,128,50,0.1,2,False,0.0065,2,adam,45,0.01,0.3682,0.1495
650,256,50,0.2,2,False,0.0065,1,adam,35,0.01,0.3682,0.1168
813,256,80,0.2,2,False,0.015,2,adam,35,0.05,0.368,0.1203
160,128,50,0.1,2,False,0.015,1,adam,45,0.01,0.3679,0.117
328,128,80,0.1,4,False,0.015,1,adam,45,0.01,0.3678,0.1164
768,256,80,0.1,16,False,0.0065,1,adam,10,0.01,0.3675,0.132
668,256,50,0.2,2,False,0.015,2,adam,35,0.01,0.367,0.1537
335,128,80,0.1,4,False,0.015,2,adam,45,0.05,0.3669,0.1234
276,128,50,0.2,16,False,0.015,1,adam,10,0.01,0.3668,0.1338
814,256,80,0.2,2,False,0.015,2,adam,45,0.01,0.3662,0.1326
278,128,50,0.2,16,False,0.015,1,adam,35,0.01,0.3662,0.1239
680,256,50,0.2,4,False,0.0065,2,adam,35,0.01,0.3659,0.1653
299,128,80,0.1,2,False,0.0065,2,adam,45,0.05,0.3657,0.1124
646,256,50,0.1,16,False,0.015,2,adam,45,0.01,0.3655,0.1705
818,256,80,0.2,4,False,0.0065,1,adam,35,0.01,0.3653,0.129
202,128,50,0.1,16,False,0.0065,2,adam,45,0.01,0.3651,0.1668
682,256,50,0.2,4,False,0.0065,2,adam,45,0.01,0.365,0.1528
155,128,50,0.1,2,False,0.0065,2,adam,45,0.05,0.3633,0.1441
719,256,50,0.2,16,False,0.015,2,adam,45,0.05,0.3632,0.138
796,256,80,0.2,2,False,0.0065,1,adam,45,0.01,0.3632,0.0858
598,256,50,0.1,2,False,0.015,2,adam,45,0.01,0.3629,0.1478
324,128,80,0.1,4,False,0.015,1,adam,10,0.01,0.3629,0.1144
800,256,80,0.2,2,False,0.0065,2,adam,35,0.01,0.3628,0.1119
76,128,5,0.2,2,False,0.0065,1,adam,45,0.01,0.3626,0.2878
754,256,80,0.1,4,False,0.0065,2,adam,45,0.01,0.3626,0.1412
585,256,50,0.1,2,False,0.0065,2,adam,35,0.05,0.3623,0.1406
198,128,50,0.1,16,False,0.0065,2,adam,10,0.01,0.362,0.1475
742,256,80,0.1,2,False,0.015,2,adam,45,0.01,0.3614,0.1425
815,256,80,0.2,2,False,0.015,2,adam,45,0.05,0.3614,0.1053
377,128,80,0.2,2,False,0.015,1,adam,45,0.05,0.3613,0.1031
263,128,50,0.2,4,False,0.015,2,adam,45,0.05,0.3605,0.1409
840,256,80,0.2,16,False,0.0065,1,adam,10,0.01,0.3602,0.1352
774,256,80,0.1,16,False,0.0065,2,adam,10,0.01,0.3601,0.1389
338,128,80,0.1,16,False,0.0065,1,adam,35,0.01,0.36,0.1266
670,256,50,0.2,2,False,0.015,2,adam,45,0.01,0.3598,0.1643
329,128,80,0.1,4,False,0.015,1,adam,45,0.05,0.3594,0.1188
748,256,80,0.1,4,False,0.0065,1,adam,45,0.01,0.3591,0.1319
624,256,50,0.1,16,False,0.0065,1,adam,10,0.01,0.359,0.1352
838,256,80,0.2,4,False,0.015,2,adam,45,0.01,0.3587,0.1467
321,128,80,0.1,4,False,0.0065,2,adam,35,0.05,0.3585,0.1119
828,256,80,0.2,4,False,0.015,1,adam,10,0.01,0.3584,0.1033
284,128,50,0.2,16,False,0.015,2,adam,35,0.01,0.3581,0.143
863,256,80,0.2,16,False,0.015,2,adam,45,0.05,0.3581,0.1043
379,128,80,0.2,2,False,0.015,2,adam,10,0.05,0.3581,0.0965
429,128,80,0.2,16,False,0.015,2,adam,35,0.05,0.3576,0.1096
806,256,80,0.2,2,False,0.015,1,adam,35,0.01,0.3573,0.1117
360,128,80,0.2,2,False,0.0065,1,adam,10,0.01,0.3572,0.104
376,128,80,0.2,2,False,0.015,1,adam,45,0.01,0.3554,0.1318
194,128,50,0.1,16,False,0.0065,1,adam,35,0.01,0.3553,0.1686
223,128,50,0.2,2,False,0.0065,2,adam,10,0.05,0.3552,0.1336
586,256,50,0.1,2,False,0.0065,2,adam,45,0.01,0.3551,0.1451
854,256,80,0.2,16,False,0.015,1,adam,35,0.01,0.3548,0.128
422,128,80,0.2,16,False,0.015,1,adam,35,0.01,0.3545,0.1259
695,256,50,0.2,4,False,0.015,2,adam,45,0.05,0.3543,0.1344
791,256,80,0.1,16,False,0.015,2,adam,45,0.05,0.3535,0.1118
640,256,50,0.1,16,False,0.015,1,adam,45,0.01,0.3531,0.1556
256,128,50,0.2,4,False,0.015,1,adam,45,0.01,0.351,0.1521
272,128,50,0.2,16,False,0.0065,2,adam,35,0.01,0.3507,0.1548
860,256,80,0.2,16,False,0.015,2,adam,35,0.01,0.3506,0.1096
694,256,50,0.2,4,False,0.015,2,adam,45,0.01,0.3505,0.159
820,256,80,0.2,4,False,0.0065,1,adam,45,0.01,0.3504,0.1156
424,128,80,0.2,16,False,0.015,1,adam,45,0.01,0.3503,0.1206
752,256,80,0.1,4,False,0.0065,2,adam,35,0.01,0.3498,0.1305
666,256,50,0.2,2,False,0.015,2,adam,10,0.01,0.3498,0.1263
372,128,80,0.2,2,False,0.015,1,adam,10,0.01,0.3498,0.1146
792,256,80,0.2,2,False,0.0065,1,adam,10,0.01,0.3497,0.1249
287,128,50,0.2,16,False,0.015,2,adam,45,0.05,0.3496,0.1206
301,128,80,0.1,2,False,0.015,1,adam,10,0.05,0.3495,0.0965
564,256,5,0.2,16,False,0.015,1,adam,10,0.01,0.3487,0.2575
596,256,50,0.1,2,False,0.015,2,adam,35,0.01,0.3483,0.1478
310,128,80,0.1,2,False,0.015,2,adam,45,0.01,0.347,0.1334
184,128,50,0.1,4,False,0.015,1,adam,45,0.01,0.3469,0.1472
163,128,50,0.1,2,False,0.015,2,adam,10,0.05,0.3469,0.1282
180,128,50,0.1,4,False,0.015,1,adam,10,0.01,0.3467,0.1309
346,128,80,0.1,16,False,0.0065,2,adam,45,0.01,0.3467,0.1263
500,256,5,0.1,16,False,0.015,2,adam,35,0.01,0.3466,0.2514
176,128,50,0.1,4,False,0.0065,2,adam,35,0.01,0.3465,0.1409
780,256,80,0.1,16,False,0.015,1,adam,10,0.01,0.3458,0.1238
75,128,5,0.2,2,False,0.0065,1,adam,35,0.05,0.3457,0.2896
268,128,50,0.2,16,False,0.0065,1,adam,45,0.01,0.3451,0.1511
208,128,50,0.1,16,False,0.015,1,adam,45,0.01,0.3447,0.1274
834,256,80,0.2,4,False,0.015,2,adam,10,0.01,0.3445,0.1207
62,128,5,0.1,16,False,0.015,1,adam,35,0.01,0.3443,0.2543
408,128,80,0.2,16,False,0.0065,1,adam,10,0.01,0.3439,0.1258
172,128,50,0.1,4,False,0.0065,1,adam,45,0.01,0.3439,0.1147
356,128,80,0.1,16,False,0.015,2,adam,35,0.01,0.3436,0.1229
824,256,80,0.2,4,False,0.0065,2,adam,35,0.01,0.3431,0.1292
347,128,80,0.1,16,False,0.0065,2,adam,45,0.05,0.3422,0.1185
162,128,50,0.1,2,False,0.015,2,adam,10,0.01,0.3421,0.113
286,128,50,0.2,16,False,0.015,2,adam,45,0.01,0.342,0.1361
622,256,50,0.1,4,False,0.015,2,adam,45,0.01,0.3418,0.1598
418,128,80,0.2,16,False,0.0065,2,adam,45,0.01,0.3418,0.1493
776,256,80,0.1,16,False,0.0065,2,adam,35,0.01,0.3418,0.1378
308,128,80,0.1,2,False,0.015,2,adam,35,0.01,0.3418,0.102
124,128,5,0.2,16,False,0.0065,1,adam,45,0.01,0.3413,0.2422
384,128,80,0.2,4,False,0.0065,1,adam,10,0.01,0.3408,0.1026
280,128,50,0.2,16,False,0.015,1,adam,45,0.01,0.3397,0.1302
788,256,80,0.1,16,False,0.015,2,adam,35,0.01,0.3395,0.1317
406,128,80,0.2,4,False,0.015,2,adam,45,0.01,0.3393,0.1076
381,128,80,0.2,2,False,0.015,2,adam,35,0.05,0.339,0.1042
196,128,50,0.1,16,False,0.0065,1,adam,45,0.01,0.3382,0.1205
106,128,5,0.2,4,False,0.0065,2,adam,45,0.01,0.3381,0.238
357,128,80,0.1,16,False,0.015,2,adam,35,0.05,0.3378,0.0967
248,128,50,0.2,4,False,0.0065,2,adam,35,0.01,0.3375,0.1319
599,256,50,0.1,2,False,0.015,2,adam,45,0.05,0.3371,0.1473
134,128,5,0.2,16,False,0.015,1,adam,35,0.01,0.3357,0.2289
502,256,5,0.1,16,False,0.015,2,adam,45,0.01,0.3354,0.2359
50,128,5,0.1,16,False,0.0065,1,adam,35,0.01,0.335,0.2823
358,128,80,0.1,16,False,0.015,2,adam,45,0.01,0.3348,0.1314
368,128,80,0.2,2,False,0.0065,2,adam,35,0.01,0.3347,0.1099
407,128,80,0.2,4,False,0.015,2,adam,45,0.05,0.3342,0.1077
352,128,80,0.1,16,False,0.015,1,adam,45,0.01,0.3338,0.1127
332,128,80,0.1,4,False,0.015,2,adam,35,0.01,0.3336,0.1229
428,128,80,0.2,16,False,0.015,2,adam,35,0.01,0.3323,0.112
732,256,80,0.1,2,False,0.015,1,adam,10,0.01,0.3315,0.0917
496,256,5,0.1,16,False,0.015,1,adam,45,0.01,0.331,0.2679
405,128,80,0.2,4,False,0.015,2,adam,35,0.05,0.3307,0.0956
112,128,5,0.2,4,False,0.015,1,adam,45,0.01,0.3305,0.2672
334,128,80,0.1,4,False,0.015,2,adam,45,0.01,0.3299,0.0991
58,128,5,0.1,16,False,0.0065,2,adam,45,0.01,0.3293,0.2244
560,256,5,0.2,16,False,0.0065,2,adam,35,0.01,0.3292,0.2565
63,128,5,0.1,16,False,0.015,1,adam,35,0.05,0.3292,0.2311
380,128,80,0.2,2,False,0.015,2,adam,35,0.01,0.3275,0.1206
456,256,5,0.1,4,False,0.0065,1,adam,10,0.01,0.3265,0.2419
326,128,80,0.1,4,False,0.015,1,adam,35,0.01,0.3265,0.1121
136,128,5,0.2,16,False,0.015,1,adam,45,0.01,0.3262,0.224
135,128,5,0.2,16,False,0.015,1,adam,35,0.05,0.3258,0.2114
534,256,5,0.2,4,False,0.0065,2,adam,10,0.01,0.3244,0.2283
104,128,5,0.2,4,False,0.0065,2,adam,35,0.01,0.3243,0.2156
743,256,80,0.1,2,False,0.015,2,adam,45,0.05,0.3238,0.1149
736,256,80,0.1,2,False,0.015,1,adam,45,0.01,0.3238,0.0732
495,256,5,0.1,16,False,0.015,1,adam,35,0.05,0.3235,0.2434
260,128,50,0.2,4,False,0.015,2,adam,35,0.01,0.323,0.1299
652,256,50,0.2,2,False,0.0065,1,adam,45,0.01,0.323,0.1144
552,256,5,0.2,16,False,0.0065,1,adam,10,0.01,0.3225,0.2449
464,256,5,0.1,4,False,0.0065,2,adam,35,0.01,0.3225,0.2438
99,128,5,0.2,4,False,0.0065,1,adam,35,0.05,0.3222,0.2334
431,128,80,0.2,16,False,0.015,2,adam,45,0.05,0.3217,0.0877
120,128,5,0.2,16,False,0.0065,1,adam,10,0.01,0.3212,0.2495
862,256,80,0.2,16,False,0.015,2,adam,45,0.01,0.3209,0.1355
44,128,5,0.1,4,False,0.015,2,adam,35,0.01,0.3208,0.2269
165,128,50,0.1,2,False,0.015,2,adam,35,0.05,0.3208,0.1087
130,128,5,0.2,16,False,0.0065,2,adam,45,0.01,0.3206,0.2727
51,128,5,0.1,16,False,0.0065,1,adam,35,0.05,0.3204,0.2281
794,256,80,0.2,2,False,0.0065,1,adam,35,0.01,0.3203,0.08
430,128,80,0.2,16,False,0.015,2,adam,45,0.01,0.3196,0.1115
540,256,5,0.2,4,False,0.015,1,adam,10,0.01,0.3192,0.2595
566,256,5,0.2,16,False,0.015,1,adam,35,0.01,0.3188,0.2679
476,256,5,0.1,4,False,0.015,2,adam,35,0.01,0.3182,0.236
570,256,5,0.2,16,False,0.015,2,adam,10,0.01,0.316,0.2717
852,256,80,0.2,16,False,0.015,1,adam,10,0.01,0.3153,0.1038
470,256,5,0.1,4,False,0.015,1,adam,35,0.01,0.3151,0.2301
70,128,5,0.1,16,False,0.015,2,adam,45,0.01,0.3131,0.2329
488,256,5,0.1,16,False,0.0065,2,adam,35,0.01,0.3129,0.2332
543,256,5,0.2,4,False,0.015,1,adam,35,0.05,0.3129,0.2269
386,128,80,0.2,4,False,0.0065,1,adam,35,0.01,0.3122,0.104
122,128,5,0.2,16,False,0.0065,1,adam,35,0.01,0.3121,0.243
490,256,5,0.1,16,False,0.0065,2,adam,45,0.01,0.3116,0.2299
123,128,5,0.2,16,False,0.0065,1,adam,35,0.05,0.3109,0.2219
468,256,5,0.1,4,False,0.015,1,adam,10,0.01,0.31,0.258
100,128,5,0.2,4,False,0.0065,1,adam,45,0.01,0.3092,0.2497
20,128,5,0.1,2,False,0.015,2,adam,35,0.01,0.3086,0.2232
96,128,5,0.2,4,False,0.0065,1,adam,10,0.01,0.3082,0.2628
471,256,5,0.1,4,False,0.015,1,adam,35,0.05,0.3069,0.2344
52,128,5,0.1,16,False,0.0065,1,adam,45,0.01,0.3068,0.2378
48,128,5,0.1,16,False,0.0065,1,adam,10,0.01,0.3065,0.2268
482,256,5,0.1,16,False,0.0065,1,adam,35,0.01,0.3064,0.2451
530,256,5,0.2,4,False,0.0065,1,adam,35,0.01,0.3064,0.2397
111,128,5,0.2,4,False,0.015,1,adam,35,0.05,0.3059,0.2413
459,256,5,0.1,4,False,0.0065,1,adam,35,0.05,0.3052,0.2464
480,256,5,0.1,16,False,0.0065,1,adam,10,0.01,0.3051,0.2352
39,128,5,0.1,4,False,0.015,1,adam,35,0.05,0.3041,0.2062
555,256,5,0.2,16,False,0.0065,1,adam,35,0.05,0.3034,0.2409
546,256,5,0.2,4,False,0.015,2,adam,10,0.01,0.3023,0.2266
568,256,5,0.2,16,False,0.015,1,adam,45,0.01,0.3022,0.2353
98,128,5,0.2,4,False,0.0065,1,adam,35,0.01,0.302,0.2411
110,128,5,0.2,4,False,0.015,1,adam,35,0.01,0.3017,0.2675
118,128,5,0.2,4,False,0.015,2,adam,45,0.01,0.3007,0.1945
0,128,5,0.1,2,False,0.0065,1,adam,10,0.01,0.2997,0.2537
462,256,5,0.1,4,False,0.0065,2,adam,10,0.01,0.2997,0.2486
142,128,5,0.2,16,False,0.015,2,adam,45,0.01,0.2994,0.2231
26,128,5,0.1,4,False,0.0065,1,adam,35,0.01,0.2991,0.2483
32,128,5,0.1,4,False,0.0065,2,adam,35,0.01,0.2988,0.2229
140,128,5,0.2,16,False,0.015,2,adam,35,0.01,0.298,0.2321
656,256,50,0.2,2,False,0.0065,2,adam,35,0.01,0.2973,0.1108
46,128,5,0.1,4,False,0.015,2,adam,45,0.01,0.2971,0.2188
22,128,5,0.1,2,False,0.015,2,adam,45,0.01,0.2969,0.2334
125,128,5,0.2,16,False,0.0065,1,adam,45,0.05,0.2967,0.2373
506,256,5,0.2,2,False,0.0065,1,adam,35,0.01,0.2965,0.2439
40,128,5,0.1,4,False,0.015,1,adam,45,0.01,0.2959,0.2975
584,256,50,0.1,2,False,0.0065,2,adam,35,0.01,0.2955,0.1117
86,128,5,0.2,2,False,0.015,1,adam,35,0.01,0.2945,0.2425
77,128,5,0.2,2,False,0.0065,1,adam,45,0.05,0.2944,0.2452
101,128,5,0.2,4,False,0.0065,1,adam,45,0.05,0.2928,0.241
56,128,5,0.1,16,False,0.0065,2,adam,35,0.01,0.2928,0.2205
478,256,5,0.1,4,False,0.015,2,adam,45,0.01,0.2923,0.1999
24,128,5,0.1,4,False,0.0065,1,adam,10,0.01,0.2919,0.2655
483,256,5,0.1,16,False,0.0065,1,adam,35,0.05,0.2916,0.2233
94,128,5,0.2,2,False,0.015,2,adam,45,0.01,0.2913,0.2194
68,128,5,0.1,16,False,0.015,2,adam,35,0.01,0.2904,0.22
531,256,5,0.2,4,False,0.0065,1,adam,35,0.05,0.2899,0.2423
474,256,5,0.1,4,False,0.015,2,adam,10,0.01,0.2897,0.2335
116,128,5,0.2,4,False,0.015,2,adam,35,0.01,0.2884,0.2511
550,256,5,0.2,4,False,0.015,2,adam,45,0.01,0.288,0.1989
153,128,50,0.1,2,False,0.0065,2,adam,35,0.05,0.2878,0.1038
28,128,5,0.1,4,False,0.0065,1,adam,45,0.01,0.2877,0.2247
472,256,5,0.1,4,False,0.015,1,adam,45,0.01,0.2877,0.2196
128,128,5,0.2,16,False,0.0065,2,adam,35,0.01,0.2874,0.2217
29,128,5,0.1,4,False,0.0065,1,adam,45,0.05,0.2873,0.2191
27,128,5,0.1,4,False,0.0065,1,adam,35,0.05,0.2864,0.2283
574,256,5,0.2,16,False,0.015,2,adam,45,0.01,0.286,0.1951
545,256,5,0.2,4,False,0.015,1,adam,45,0.05,0.2854,0.2074
65,128,5,0.1,16,False,0.015,1,adam,45,0.05,0.2853,0.2141
53,128,5,0.1,16,False,0.0065,1,adam,45,0.05,0.2841,0.2238
498,256,5,0.1,16,False,0.015,2,adam,10,0.01,0.284,0.2359
492,256,5,0.1,16,False,0.015,1,adam,10,0.01,0.2835,0.2292
520,256,5,0.2,2,False,0.015,1,adam,45,0.01,0.283,0.2127
554,256,5,0.2,16,False,0.0065,1,adam,35,0.01,0.2827,0.2446
18,128,5,0.1,2,False,0.015,2,adam,10,0.01,0.2811,0.2116
522,256,5,0.2,2,False,0.015,2,adam,10,0.01,0.2808,0.2314
38,128,5,0.1,4,False,0.015,1,adam,35,0.01,0.2807,0.2294
137,128,5,0.2,16,False,0.015,1,adam,45,0.05,0.28,0.226
3,128,5,0.1,2,False,0.0065,1,adam,35,0.05,0.2799,0.241
5,128,5,0.1,2,False,0.0065,1,adam,45,0.05,0.2798,0.2222
92,128,5,0.2,2,False,0.015,2,adam,35,0.01,0.2796,0.2104
72,128,5,0.2,2,False,0.0065,1,adam,10,0.01,0.2795,0.2343
458,256,5,0.1,4,False,0.0065,1,adam,35,0.01,0.2795,0.2036
432,256,5,0.1,2,False,0.0065,1,adam,10,0.01,0.2793,0.2177
528,256,5,0.2,4,False,0.0065,1,adam,10,0.01,0.2789,0.2426
518,256,5,0.2,2,False,0.015,1,adam,35,0.01,0.2783,0.2356
569,256,5,0.2,16,False,0.015,1,adam,45,0.05,0.2782,0.2241
562,256,5,0.2,16,False,0.0065,2,adam,45,0.01,0.278,0.1983
556,256,5,0.2,16,False,0.0065,1,adam,45,0.01,0.2779,0.2147
557,256,5,0.2,16,False,0.0065,1,adam,45,0.05,0.2778,0.2066
731,256,80,0.1,2,False,0.0065,2,adam,45,0.05,0.2778,0.0914
486,256,5,0.1,16,False,0.0065,2,adam,10,0.01,0.2776,0.242
108,128,5,0.2,4,False,0.015,1,adam,10,0.01,0.2768,0.2409
532,256,5,0.2,4,False,0.0065,1,adam,45,0.01,0.2767,0.2114
438,256,5,0.1,2,False,0.0065,2,adam,10,0.01,0.2765,0.2185
501,256,5,0.1,16,False,0.015,2,adam,35,0.05,0.276,0.2322
466,256,5,0.1,4,False,0.0065,2,adam,45,0.01,0.2756,0.1888
113,128,5,0.2,4,False,0.015,1,adam,45,0.05,0.2749,0.2246
526,256,5,0.2,2,False,0.015,2,adam,45,0.01,0.2746,0.206
469,256,5,0.1,4,False,0.015,1,adam,10,0.05,0.2736,0.2179
489,256,5,0.1,16,False,0.0065,2,adam,35,0.05,0.2735,0.2211
493,256,5,0.1,16,False,0.015,1,adam,10,0.05,0.2728,0.2002
567,256,5,0.2,16,False,0.015,1,adam,35,0.05,0.2726,0.2402
60,128,5,0.1,16,False,0.015,1,adam,10,0.01,0.2725,0.2235
126,128,5,0.2,16,False,0.0065,2,adam,10,0.01,0.2722,0.2258
121,128,5,0.2,16,False,0.0065,1,adam,10,0.05,0.2722,0.21
49,128,5,0.1,16,False,0.0065,1,adam,10,0.05,0.2721,0.2104
54,128,5,0.1,16,False,0.0065,2,adam,10,0.01,0.2712,0.2195
565,256,5,0.2,16,False,0.015,1,adam,10,0.05,0.2707,0.2128
41,128,5,0.1,4,False,0.015,1,adam,45,0.05,0.2696,0.2146
558,256,5,0.2,16,False,0.0065,2,adam,10,0.01,0.2683,0.2424
34,128,5,0.1,4,False,0.0065,2,adam,45,0.01,0.2681,0.1968
494,256,5,0.1,16,False,0.015,1,adam,35,0.01,0.2677,0.2315
57,128,5,0.1,16,False,0.0065,2,adam,35,0.05,0.2673,0.2092
10,128,5,0.1,2,False,0.0065,2,adam,45,0.01,0.2665,0.1978
