,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
361,32,75,0.1,16,False,0.0001,4,adam,15,0.01,0.2515,0.0494
362,32,75,0.1,16,False,0.0001,4,adam,45,0.0001,0.2512,0.0603
194,32,30,0.5,16,True,0.0001,2,adam,45,0.0001,0.2506,0.1242
458,32,75,0.5,16,True,0.0001,4,adam,45,0.0001,0.2489,0.0581
570,512,30,0.1,4,False,0.01,4,adam,45,0.0001,0.2461,0.1255
631,512,30,0.1,16,False,0.01,2,sgd,45,0.01,0.2457,0.118
870,512,75,0.1,16,False,0.0001,2,sgd,45,0.0001,0.2451,0.0392
202,32,30,0.5,16,True,0.0001,4,adam,45,0.0001,0.244,0.1062
598,512,30,0.1,16,True,0.01,2,sgd,45,0.0001,0.2344,0.107
788,512,75,0.1,4,True,0.01,2,sgd,15,0.0001,0.2308,0.0603
315,32,75,0.1,4,False,0.01,4,adam,45,0.01,0.2304,0.0739
693,512,30,0.5,4,False,0.01,2,sgd,15,0.01,0.23,0.0742
446,32,75,0.5,4,False,0.01,4,sgd,45,0.0001,0.2249,0.0653
450,32,75,0.5,16,True,0.0001,2,adam,45,0.0001,0.2234,0.046
532,512,30,0.1,4,True,0.01,2,sgd,15,0.0001,0.2212,0.0777
704,512,30,0.5,16,True,0.0001,2,adam,15,0.0001,0.2175,0.0926
666,512,30,0.5,4,True,0.01,4,adam,45,0.0001,0.2148,0.1245
195,32,30,0.5,16,True,0.0001,2,adam,45,0.01,0.2131,0.1491
489,32,75,0.5,16,False,0.0001,4,adam,15,0.01,0.2125,0.0521
889,512,75,0.1,16,False,0.01,4,adam,15,0.01,0.2123,0.0941
533,512,30,0.1,4,True,0.01,2,sgd,15,0.01,0.2122,0.0635
983,512,75,0.5,16,True,0.01,2,sgd,45,0.01,0.2093,0.0524
821,512,75,0.1,4,False,0.01,2,sgd,15,0.01,0.2023,0.0671
565,512,30,0.1,4,False,0.01,2,sgd,15,0.01,0.202,0.0866
6,32,30,0.1,4,True,0.0001,2,sgd,45,0.0001,0.2016,0.0351
635,512,30,0.1,16,False,0.01,4,adam,45,0.01,0.2013,0.1062
0,32,30,0.1,4,True,0.0001,2,adam,15,0.0001,0.1942,0.0555
661,512,30,0.5,4,True,0.01,2,sgd,15,0.01,0.1904,0.0629
101,32,30,0.1,16,False,0.0001,2,sgd,15,0.01,0.1901,0.0645
161,32,30,0.5,4,False,0.0001,2,adam,15,0.01,0.1887,0.119
228,32,30,0.5,16,False,0.0001,2,sgd,15,0.0001,0.1878,0.0833
416,32,75,0.5,4,False,0.0001,2,adam,15,0.0001,0.184,0.0563
40,32,30,0.1,4,False,0.0001,4,adam,15,0.0001,0.1795,0.0702
994,512,75,0.5,16,False,0.0001,2,adam,45,0.0001,0.177,0.0311
866,512,75,0.1,16,False,0.0001,2,adam,45,0.0001,0.1735,0.0686
507,32,75,0.5,16,False,0.01,4,adam,45,0.01,0.1707,0.049
534,512,30,0.1,4,True,0.01,2,sgd,45,0.0001,0.1697,0.0479
356,32,75,0.1,16,False,0.0001,2,sgd,15,0.0001,0.1682,0.0304
444,32,75,0.5,4,False,0.01,4,sgd,15,0.0001,0.1675,0.0239
160,32,30,0.5,4,False,0.0001,2,adam,15,0.0001,0.165,0.08
62,32,30,0.1,4,False,0.01,4,sgd,45,0.0001,0.1638,0.072
987,512,75,0.5,16,True,0.01,4,adam,45,0.01,0.1636,0.0527
609,512,30,0.1,16,False,0.0001,2,adam,15,0.01,0.1618,0.1
854,512,75,0.1,16,True,0.01,2,sgd,45,0.0001,0.1614,0.0473
32,32,30,0.1,4,False,0.0001,2,adam,15,0.0001,0.1613,0.0534
291,32,75,0.1,4,False,0.0001,2,adam,45,0.01,0.1613,0.0492
985,512,75,0.5,16,True,0.01,4,adam,15,0.01,0.1593,0.0372
28,32,30,0.1,4,True,0.01,4,sgd,15,0.0001,0.1586,0.0172
599,512,30,0.1,16,True,0.01,2,sgd,45,0.01,0.1577,0.0464
610,512,30,0.1,16,False,0.0001,2,adam,45,0.0001,0.1574,0.0676
616,512,30,0.1,16,False,0.0001,4,adam,15,0.0001,0.1563,0.0462
608,512,30,0.1,16,False,0.0001,2,adam,15,0.0001,0.1559,0.045
288,32,75,0.1,4,False,0.0001,2,adam,15,0.0001,0.1535,0.0243
2,32,30,0.1,4,True,0.0001,2,adam,45,0.0001,0.1495,0.0364
662,512,30,0.5,4,True,0.01,2,sgd,45,0.0001,0.1479,0.0529
34,32,30,0.1,4,False,0.0001,2,adam,45,0.0001,0.1479,0.049
452,32,75,0.5,16,True,0.0001,2,sgd,15,0.0001,0.1472,0.0245
256,32,75,0.1,4,True,0.0001,2,adam,15,0.0001,0.1454,0.0383
992,512,75,0.5,16,False,0.0001,2,adam,15,0.0001,0.1446,0.0268
100,32,30,0.1,16,False,0.0001,2,sgd,15,0.0001,0.1427,0.0808
955,512,75,0.5,4,False,0.01,4,adam,45,0.01,0.1413,0.0583
165,32,30,0.5,4,False,0.0001,2,sgd,15,0.01,0.1397,0.0892
424,32,75,0.5,4,False,0.0001,4,adam,15,0.0001,0.1375,0.0301
67,32,30,0.1,16,True,0.0001,2,adam,45,0.01,0.1365,0.0516
855,512,75,0.1,16,True,0.01,2,sgd,45,0.01,0.1362,0.0458
357,32,75,0.1,16,False,0.0001,2,sgd,15,0.01,0.1359,0.0152
188,32,30,0.5,4,False,0.01,4,sgd,15,0.0001,0.1348,0.0427
419,32,75,0.5,4,False,0.0001,2,adam,45,0.01,0.1336,0.0429
130,32,30,0.5,4,True,0.0001,2,adam,45,0.0001,0.1296,0.0638
997,512,75,0.5,16,False,0.0001,2,sgd,15,0.01,0.128,0.0607
156,32,30,0.5,4,True,0.01,4,sgd,15,0.0001,0.1273,0.0369
726,512,30,0.5,16,True,0.01,2,sgd,45,0.0001,0.1263,0.0509
737,512,30,0.5,16,False,0.0001,2,adam,15,0.01,0.1228,0.117
377,32,75,0.1,16,False,0.01,4,adam,15,0.01,0.1222,0.0384
325,32,75,0.1,16,True,0.0001,2,sgd,15,0.01,0.1171,0.0104
864,512,75,0.1,16,False,0.0001,2,adam,15,0.0001,0.1162,0.0353
324,32,75,0.1,16,True,0.0001,2,sgd,15,0.0001,0.1155,0.0075
544,512,30,0.1,4,False,0.0001,2,adam,15,0.0001,0.114,0.0852
736,512,30,0.5,16,False,0.0001,2,adam,15,0.0001,0.1136,0.0304
484,32,75,0.5,16,False,0.0001,2,sgd,15,0.0001,0.113,0.016
68,32,30,0.1,16,True,0.0001,2,sgd,15,0.0001,0.1123,0.0607
229,32,30,0.5,16,False,0.0001,2,sgd,15,0.01,0.1116,0.0866
491,32,75,0.5,16,False,0.0001,4,adam,45,0.01,0.1099,0.0325
128,32,30,0.5,4,True,0.0001,2,adam,15,0.0001,0.1093,0.0755
316,32,75,0.1,4,False,0.01,4,sgd,15,0.0001,0.1085,0.0266
60,32,30,0.1,4,False,0.01,4,sgd,15,0.0001,0.1084,0.0486
791,512,75,0.1,4,True,0.01,2,sgd,45,0.01,0.1084,0.0269
459,32,75,0.5,16,True,0.0001,4,adam,45,0.01,0.1068,0.046
965,512,75,0.5,16,True,0.0001,2,sgd,15,0.01,0.1061,0.0724
867,512,75,0.1,16,False,0.0001,2,adam,45,0.01,0.1053,0.0197
385,32,75,0.5,4,True,0.0001,2,adam,15,0.01,0.104,0.0395
823,512,75,0.1,4,False,0.01,2,sgd,45,0.01,0.103,0.0311
331,32,75,0.1,16,True,0.0001,4,adam,45,0.01,0.1017,0.0164
547,512,30,0.1,4,False,0.0001,2,adam,45,0.01,0.1011,0.0158
220,32,30,0.5,16,True,0.01,4,sgd,15,0.0001,0.1008,0.0424
564,512,30,0.1,4,False,0.01,2,sgd,15,0.0001,0.1006,0.0203
962,512,75,0.5,16,True,0.0001,2,adam,45,0.0001,0.0977,0.0539
857,512,75,0.1,16,True,0.01,4,adam,15,0.01,0.0973,0.036
105,32,30,0.1,16,False,0.0001,4,adam,15,0.01,0.0958,0.0485
825,512,75,0.1,4,False,0.01,4,adam,15,0.01,0.0948,0.0421
611,512,30,0.1,16,False,0.0001,2,adam,45,0.01,0.0927,0.0646
231,32,30,0.5,16,False,0.0001,2,sgd,45,0.01,0.0927,0.0141
358,32,75,0.1,16,False,0.0001,2,sgd,45,0.0001,0.0902,0.0321
511,32,75,0.5,16,False,0.01,4,sgd,45,0.01,0.0896,0.021
384,32,75,0.5,4,True,0.0001,2,adam,15,0.0001,0.0894,0.0172
1,32,30,0.1,4,True,0.0001,2,adam,15,0.01,0.0883,0.0291
386,32,75,0.5,4,True,0.0001,2,adam,45,0.0001,0.0876,0.0249
953,512,75,0.5,4,False,0.01,4,adam,15,0.01,0.0874,0.0309
961,512,75,0.5,16,True,0.0001,2,adam,15,0.01,0.0869,0.0132
801,512,75,0.1,4,False,0.0001,2,adam,15,0.01,0.0869,0.0076
69,32,30,0.1,16,True,0.0001,2,sgd,15,0.01,0.0868,0.0495
414,32,75,0.5,4,True,0.01,4,sgd,45,0.0001,0.0837,0.0088
578,512,30,0.1,16,True,0.0001,2,adam,45,0.0001,0.083,0.0154
329,32,75,0.1,16,True,0.0001,4,adam,15,0.01,0.0823,0.0172
42,32,30,0.1,4,False,0.0001,4,adam,45,0.0001,0.0821,0.0387
292,32,75,0.1,4,False,0.0001,2,sgd,15,0.0001,0.0812,0.0167
136,32,30,0.5,4,True,0.0001,4,adam,15,0.0001,0.0801,0.043
793,512,75,0.1,4,True,0.01,4,adam,15,0.01,0.0792,0.0203
290,32,75,0.1,4,False,0.0001,2,adam,45,0.0001,0.0783,0.0195
8,32,30,0.1,4,True,0.0001,4,adam,15,0.0001,0.0768,0.028
770,512,75,0.1,4,True,0.0001,2,adam,45,0.0001,0.0761,0.0049
703,512,30,0.5,4,False,0.01,4,sgd,45,0.01,0.0745,0.0049
674,512,30,0.5,4,False,0.0001,2,adam,45,0.0001,0.0734,0.0094
516,512,30,0.1,4,True,0.0001,2,sgd,15,0.0001,0.0729,0.024
646,512,30,0.5,4,True,0.0001,2,sgd,45,0.0001,0.0726,-0.0015
804,512,75,0.1,4,False,0.0001,2,sgd,15,0.0001,0.0725,0.0677
714,512,30,0.5,16,True,0.0001,4,adam,45,0.0001,0.0699,0.0159
712,512,30,0.5,16,True,0.0001,4,adam,15,0.0001,0.0694,0.0349
35,32,30,0.1,4,False,0.0001,2,adam,45,0.01,0.0681,0.0059
706,512,30,0.5,16,True,0.0001,2,adam,45,0.0001,0.0663,0.0158
950,512,75,0.5,4,False,0.01,2,sgd,45,0.0001,0.0661,0.0118
1000,512,75,0.5,16,False,0.0001,4,adam,15,0.0001,0.0654,0.0135
963,512,75,0.5,16,True,0.0001,2,adam,45,0.01,0.0651,0.0281
125,32,30,0.1,16,False,0.01,4,sgd,15,0.01,0.0643,0.0097
5,32,30,0.1,4,True,0.0001,2,sgd,15,0.01,0.0641,0.0098
697,512,30,0.5,4,False,0.01,4,adam,15,0.01,0.0639,0.039
485,32,75,0.5,16,False,0.0001,2,sgd,15,0.01,0.0636,0.0068
993,512,75,0.5,16,False,0.0001,2,adam,15,0.01,0.0634,0.0555
363,32,75,0.1,16,False,0.0001,4,adam,45,0.01,0.0622,0.0178
326,32,75,0.1,16,True,0.0001,2,sgd,45,0.0001,0.0607,0.0073
919,512,75,0.5,4,True,0.01,2,sgd,45,0.01,0.0602,0.0106
633,512,30,0.1,16,False,0.01,4,adam,15,0.01,0.0601,0.0325
832,512,75,0.1,16,True,0.0001,2,adam,15,0.0001,0.0597,0.0103
131,32,30,0.5,4,True,0.0001,2,adam,45,0.01,0.0596,0.0678
960,512,75,0.5,16,True,0.0001,2,adam,15,0.0001,0.0591,0.0062
761,512,30,0.5,16,False,0.01,4,adam,15,0.01,0.0584,0.032
836,512,75,0.1,16,True,0.0001,2,sgd,15,0.0001,0.0577,0.0274
871,512,75,0.1,16,False,0.0001,2,sgd,45,0.01,0.0575,0.0216
392,32,75,0.5,4,True,0.0001,4,adam,15,0.0001,0.0564,0.0215
102,32,30,0.1,16,False,0.0001,2,sgd,45,0.0001,0.0563,0.0341
615,512,30,0.1,16,False,0.0001,2,sgd,45,0.01,0.0549,0.0312
833,512,75,0.1,16,True,0.0001,2,adam,15,0.01,0.0542,0.0066
505,32,75,0.5,16,False,0.01,4,adam,15,0.01,0.0531,0.0047
443,32,75,0.5,4,False,0.01,4,adam,45,0.01,0.0529,0.0157
251,32,30,0.5,16,False,0.01,4,adam,45,0.01,0.0508,0.0242
36,32,30,0.1,4,False,0.0001,2,sgd,15,0.0001,0.0502,0.0057
868,512,75,0.1,16,False,0.0001,2,sgd,15,0.0001,0.0495,0.0625
164,32,30,0.5,4,False,0.0001,2,sgd,15,0.0001,0.0495,0.006
837,512,75,0.1,16,True,0.0001,2,sgd,15,0.01,0.0487,0.0071
803,512,75,0.1,4,False,0.0001,2,adam,45,0.01,0.0475,0.0218
584,512,30,0.1,16,True,0.0001,4,adam,15,0.0001,0.0474,0.0017
486,32,75,0.5,16,False,0.0001,2,sgd,45,0.0001,0.0467,0.017
902,512,75,0.5,4,True,0.0001,2,sgd,45,0.0001,0.0461,0.0096
676,512,30,0.5,4,False,0.0001,2,sgd,15,0.0001,0.0458,0.009
995,512,75,0.5,16,False,0.0001,2,adam,45,0.01,0.0453,0.0081
30,32,30,0.1,4,True,0.01,4,sgd,45,0.0001,0.0448,0.0039
637,512,30,0.1,16,False,0.01,4,sgd,15,0.01,0.0445,0.0044
806,512,75,0.1,4,False,0.0001,2,sgd,45,0.0001,0.0425,0.0045
3,32,30,0.1,4,True,0.0001,2,adam,45,0.01,0.0422,-0.0002
37,32,30,0.1,4,False,0.0001,2,sgd,15,0.01,0.0414,0.0046
417,32,75,0.5,4,False,0.0001,2,adam,15,0.01,0.0406,0.0058
167,32,30,0.5,4,False,0.0001,2,sgd,45,0.01,0.0395,0.0121
827,512,75,0.1,4,False,0.01,4,adam,45,0.01,0.0391,0.0064
790,512,75,0.1,4,True,0.01,2,sgd,45,0.0001,0.0371,0.0034
874,512,75,0.1,16,False,0.0001,4,adam,45,0.0001,0.0369,0.005
709,512,30,0.5,16,True,0.0001,2,sgd,15,0.01,0.0368,0.0294
869,512,75,0.1,16,False,0.0001,2,sgd,15,0.01,0.0353,0.0085
127,32,30,0.1,16,False,0.01,4,sgd,45,0.01,0.0338,0.005
390,32,75,0.5,4,True,0.0001,2,sgd,45,0.0001,0.0338,0.0012
198,32,30,0.5,16,True,0.0001,2,sgd,45,0.0001,0.0304,0.0104
425,32,75,0.5,4,False,0.0001,4,adam,15,0.01,0.0304,0.0086
582,512,30,0.1,16,True,0.0001,2,sgd,45,0.0001,0.0301,0.0054
744,512,30,0.5,16,False,0.0001,4,adam,15,0.0001,0.0295,0.0042
33,32,30,0.1,4,False,0.0001,2,adam,15,0.01,0.0289,0.0232
535,512,30,0.1,4,True,0.01,2,sgd,45,0.01,0.0288,0.0031
261,32,75,0.1,4,True,0.0001,2,sgd,15,0.01,0.028,0.0029
951,512,75,0.5,4,False,0.01,2,sgd,45,0.01,0.0269,0.0108
418,32,75,0.5,4,False,0.0001,2,adam,45,0.0001,0.0259,0.002
672,512,30,0.5,4,False,0.0001,2,adam,15,0.0001,0.0256,0.0347
707,512,30,0.5,16,True,0.0001,2,adam,45,0.01,0.0255,0.0009
457,32,75,0.5,16,True,0.0001,4,adam,15,0.01,0.0244,0.0015
545,512,30,0.1,4,False,0.0001,2,adam,15,0.01,0.0243,0.0015
318,32,75,0.1,4,False,0.01,4,sgd,45,0.0001,0.0241,0.0058
713,512,30,0.5,16,True,0.0001,4,adam,15,0.01,0.0239,0.0037
257,32,75,0.1,4,True,0.0001,2,adam,15,0.01,0.0236,0.0132
233,32,30,0.5,16,False,0.0001,4,adam,15,0.01,0.0215,0.005
235,32,30,0.5,16,False,0.0001,4,adam,45,0.01,0.0214,0.005
727,512,30,0.5,16,True,0.01,2,sgd,45,0.01,0.0212,0.004
196,32,30,0.5,16,True,0.0001,2,sgd,15,0.0001,0.0206,0.0043
517,512,30,0.1,4,True,0.0001,2,sgd,15,0.01,0.019,0.01
618,512,30,0.1,16,False,0.0001,4,adam,45,0.0001,0.0184,0.0135
613,512,30,0.1,16,False,0.0001,2,sgd,15,0.01,0.0182,-0.0
694,512,30,0.5,4,False,0.01,2,sgd,45,0.0001,0.0174,0.002
379,32,75,0.1,16,False,0.01,4,adam,45,0.01,0.0158,0.0029
996,512,75,0.5,16,False,0.0001,2,sgd,15,0.0001,0.0155,0.0013
967,512,75,0.5,16,True,0.0001,2,sgd,45,0.01,0.0147,0.0008
412,32,75,0.5,4,True,0.01,4,sgd,15,0.0001,0.0144,0.0011
129,32,30,0.5,4,True,0.0001,2,adam,15,0.01,0.0141,0.0018
166,32,30,0.5,4,False,0.0001,2,sgd,45,0.0001,0.0134,0.0051
168,32,30,0.5,4,False,0.0001,4,adam,15,0.0001,0.0131,0.0008
289,32,75,0.1,4,False,0.0001,2,adam,15,0.01,0.013,0.0169
663,512,30,0.5,4,True,0.01,2,sgd,45,0.01,0.0126,0.0183
133,32,30,0.5,4,True,0.0001,2,sgd,15,0.01,0.0125,0.0009
893,512,75,0.1,16,False,0.01,4,sgd,15,0.01,0.0119,0.0016
822,512,75,0.1,4,False,0.01,2,sgd,45,0.0001,0.0119,0.0015
567,512,30,0.1,4,False,0.01,2,sgd,45,0.01,0.0107,0.0017
968,512,75,0.5,16,True,0.0001,4,adam,15,0.0001,0.0106,0.0016
293,32,75,0.1,4,False,0.0001,2,sgd,15,0.01,0.0104,0.0013
745,512,30,0.5,16,False,0.0001,4,adam,15,0.01,0.0102,0.0045
393,32,75,0.5,4,True,0.0001,4,adam,15,0.01,0.0095,0.0012
738,512,30,0.5,16,False,0.0001,2,adam,45,0.0001,0.009,0.0023
585,512,30,0.1,16,True,0.0001,4,adam,15,0.01,0.0088,0.0011
908,512,75,0.5,4,True,0.0001,4,sgd,15,0.0001,0.0086,0.0012
259,32,75,0.1,4,True,0.0001,2,adam,45,0.01,0.0086,0.0004
681,512,30,0.5,4,False,0.0001,4,adam,15,0.01,0.0083,0.0009
900,512,75,0.5,4,True,0.0001,2,sgd,15,0.0001,0.0075,0.0011
931,512,75,0.5,4,False,0.0001,2,adam,45,0.01,0.0073,-0.0014
264,32,75,0.1,4,True,0.0001,4,adam,15,0.0001,0.0071,0.0003
138,32,30,0.5,4,True,0.0001,4,adam,45,0.0001,0.007,0.0047
579,512,30,0.1,16,True,0.0001,2,adam,45,0.01,0.0065,-0.0002
387,32,75,0.5,4,True,0.0001,2,adam,45,0.01,0.0062,0.0005
174,32,30,0.5,4,False,0.0001,4,sgd,45,0.0001,0.0058,0.0025
298,32,75,0.1,4,False,0.0001,4,adam,45,0.0001,0.0057,0.0007
873,512,75,0.1,16,False,0.0001,4,adam,15,0.01,0.0056,0.0013
236,32,30,0.5,16,False,0.0001,4,sgd,15,0.0001,0.0047,0.0016
524,512,30,0.1,4,True,0.0001,4,sgd,15,0.0001,0.0047,0.0016
420,32,75,0.5,4,False,0.0001,2,sgd,15,0.0001,0.0047,0.0003
576,512,30,0.1,16,True,0.0001,2,adam,15,0.0001,0.0046,0.0029
865,512,75,0.1,16,False,0.0001,2,adam,15,0.01,0.0035,0.0059
705,512,30,0.5,16,True,0.0001,2,adam,15,0.01,0.0035,0.0013
394,32,75,0.5,4,True,0.0001,4,adam,45,0.0001,0.0035,0.0011
835,512,75,0.1,16,True,0.0001,2,adam,45,0.01,0.0034,0.0002
969,512,75,0.5,16,True,0.0001,4,adam,15,0.01,0.0034,0.0002
814,512,75,0.1,4,False,0.0001,4,sgd,45,0.0001,0.0033,0.0019
550,512,30,0.1,4,False,0.0001,2,sgd,45,0.0001,0.0031,0.0
263,32,75,0.1,4,True,0.0001,2,sgd,45,0.01,0.003,0.0004
1004,512,75,0.5,16,False,0.0001,4,sgd,15,0.0001,0.0029,0.0025
515,512,30,0.1,4,True,0.0001,2,adam,45,0.01,0.0028,0.0044
4,32,30,0.1,4,True,0.0001,2,sgd,15,0.0001,0.0028,0.0007
1002,512,75,0.5,16,False,0.0001,4,adam,45,0.0001,0.0027,0.0014
493,32,75,0.5,16,False,0.0001,4,sgd,15,0.01,0.0025,0.0003
537,512,30,0.1,4,True,0.01,4,adam,15,0.01,0.0022,0.0002
601,512,30,0.1,16,True,0.01,4,adam,15,0.01,0.0022,0.0002
453,32,75,0.5,16,True,0.0001,2,sgd,15,0.01,0.0021,0.0003
972,512,75,0.5,16,True,0.0001,4,sgd,15,0.0001,0.0021,0.0002
395,32,75,0.5,4,True,0.0001,4,adam,45,0.01,0.002,0.0016
747,512,30,0.5,16,False,0.0001,4,adam,45,0.01,0.0018,0.0019
197,32,30,0.5,16,True,0.0001,2,sgd,15,0.01,0.0018,0.0003
15,32,30,0.1,4,True,0.0001,4,sgd,45,0.01,0.0017,0.0007
872,512,75,0.1,16,False,0.0001,4,adam,15,0.0001,0.0017,-0.0007
526,512,30,0.1,4,True,0.0001,4,sgd,45,0.0001,0.0016,0.0016
655,512,30,0.5,4,True,0.0001,4,sgd,45,0.01,0.0016,0.0016
617,512,30,0.1,16,False,0.0001,4,adam,15,0.01,0.0014,0.0014
134,32,30,0.5,4,True,0.0001,2,sgd,45,0.0001,0.0014,0.0002
296,32,75,0.1,4,False,0.0001,4,adam,15,0.0001,0.0012,0.0002
971,512,75,0.5,16,True,0.0001,4,adam,45,0.01,0.0011,0.0001
335,32,75,0.1,16,True,0.0001,4,sgd,45,0.01,0.0011,0.0
297,32,75,0.1,4,False,0.0001,4,adam,15,0.01,0.001,0.0001
1001,512,75,0.5,16,False,0.0001,4,adam,15,0.01,0.001,0.0001
71,32,30,0.1,16,True,0.0001,2,sgd,45,0.01,0.0009,0.0005
426,32,75,0.5,4,False,0.0001,4,adam,45,0.0001,0.0009,0.0
559,512,30,0.1,4,False,0.0001,4,sgd,45,0.01,0.0009,0.0
810,512,75,0.1,4,False,0.0001,4,adam,45,0.0001,0.0009,0.0
907,512,75,0.5,4,True,0.0001,4,adam,45,0.01,0.0009,0.0
742,512,30,0.5,16,False,0.0001,2,sgd,45,0.0001,0.0008,0.0016
143,32,30,0.5,4,True,0.0001,4,sgd,45,0.01,0.0007,0.0
163,32,30,0.5,4,False,0.0001,2,adam,45,0.01,0.0006,0.0012
938,512,75,0.5,4,False,0.0001,4,adam,45,0.0001,0.0006,0.0001
909,512,75,0.5,4,True,0.0001,4,sgd,15,0.01,0.0005,0.0002
677,512,30,0.5,4,False,0.0001,2,sgd,15,0.01,0.0005,-0.0
775,512,75,0.1,4,True,0.0001,2,sgd,45,0.01,0.0004,0.0
781,512,75,0.1,4,True,0.0001,4,sgd,15,0.01,0.0004,0.0
929,512,75,0.5,4,False,0.0001,2,adam,15,0.01,0.0004,0.0
555,512,30,0.1,4,False,0.0001,4,adam,45,0.01,0.0002,0.0002
587,512,30,0.1,16,True,0.0001,4,adam,45,0.01,0.0002,0.0002
619,512,30,0.1,16,False,0.0001,4,adam,45,0.01,0.0002,0.0002
686,512,30,0.5,4,False,0.0001,4,sgd,45,0.0001,0.0002,0.0002
795,512,75,0.1,4,True,0.01,4,adam,45,0.01,0.0002,0.0002
739,512,30,0.5,16,False,0.0001,2,adam,45,0.01,0.0001,0.0001
359,32,75,0.1,16,False,0.0001,2,sgd,45,0.01,0.0001,0.0
966,512,75,0.5,16,True,0.0001,2,sgd,45,0.0001,0.0001,0.0
9,32,30,0.1,4,True,0.0001,4,adam,15,0.01,0.0,0.0
10,32,30,0.1,4,True,0.0001,4,adam,45,0.0001,0.0,0.0
11,32,30,0.1,4,True,0.0001,4,adam,45,0.01,0.0,0.0
12,32,30,0.1,4,True,0.0001,4,sgd,15,0.0001,0.0,0.0
13,32,30,0.1,4,True,0.0001,4,sgd,15,0.01,0.0,0.0
14,32,30,0.1,4,True,0.0001,4,sgd,45,0.0001,0.0,0.0
25,32,30,0.1,4,True,0.01,4,adam,15,0.01,0.0,0.0
27,32,30,0.1,4,True,0.01,4,adam,45,0.01,0.0,0.0
29,32,30,0.1,4,True,0.01,4,sgd,15,0.01,0.0,0.0
31,32,30,0.1,4,True,0.01,4,sgd,45,0.01,0.0,0.0
43,32,30,0.1,4,False,0.0001,4,adam,45,0.01,0.0,0.0
44,32,30,0.1,4,False,0.0001,4,sgd,15,0.0001,0.0,0.0
45,32,30,0.1,4,False,0.0001,4,sgd,15,0.01,0.0,0.0
46,32,30,0.1,4,False,0.0001,4,sgd,45,0.0001,0.0,0.0
47,32,30,0.1,4,False,0.0001,4,sgd,45,0.01,0.0,0.0
57,32,30,0.1,4,False,0.01,4,adam,15,0.01,0.0,0.0
59,32,30,0.1,4,False,0.01,4,adam,45,0.01,0.0,0.0
61,32,30,0.1,4,False,0.01,4,sgd,15,0.01,0.0,0.0
63,32,30,0.1,4,False,0.01,4,sgd,45,0.01,0.0,0.0
73,32,30,0.1,16,True,0.0001,4,adam,15,0.01,0.0,0.0
76,32,30,0.1,16,True,0.0001,4,sgd,15,0.0001,0.0,0.0
77,32,30,0.1,16,True,0.0001,4,sgd,15,0.01,0.0,0.0
78,32,30,0.1,16,True,0.0001,4,sgd,45,0.0001,0.0,0.0
79,32,30,0.1,16,True,0.0001,4,sgd,45,0.01,0.0,0.0
89,32,30,0.1,16,True,0.01,4,adam,15,0.01,0.0,0.0
91,32,30,0.1,16,True,0.01,4,adam,45,0.01,0.0,0.0
93,32,30,0.1,16,True,0.01,4,sgd,15,0.01,0.0,0.0
95,32,30,0.1,16,True,0.01,4,sgd,45,0.01,0.0,0.0
107,32,30,0.1,16,False,0.0001,4,adam,45,0.01,0.0,0.0
108,32,30,0.1,16,False,0.0001,4,sgd,15,0.0001,0.0,0.0
109,32,30,0.1,16,False,0.0001,4,sgd,15,0.01,0.0,0.0
110,32,30,0.1,16,False,0.0001,4,sgd,45,0.0001,0.0,0.0
111,32,30,0.1,16,False,0.0001,4,sgd,45,0.01,0.0,0.0
121,32,30,0.1,16,False,0.01,4,adam,15,0.01,0.0,0.0
123,32,30,0.1,16,False,0.01,4,adam,45,0.01,0.0,0.0
132,32,30,0.5,4,True,0.0001,2,sgd,15,0.0001,0.0,0.0
137,32,30,0.5,4,True,0.0001,4,adam,15,0.01,0.0,0.0
139,32,30,0.5,4,True,0.0001,4,adam,45,0.01,0.0,0.0
140,32,30,0.5,4,True,0.0001,4,sgd,15,0.0001,0.0,0.0
141,32,30,0.5,4,True,0.0001,4,sgd,15,0.01,0.0,0.0
142,32,30,0.5,4,True,0.0001,4,sgd,45,0.0001,0.0,0.0
153,32,30,0.5,4,True,0.01,4,adam,15,0.01,0.0,0.0
155,32,30,0.5,4,True,0.01,4,adam,45,0.01,0.0,0.0
157,32,30,0.5,4,True,0.01,4,sgd,15,0.01,0.0,0.0
158,32,30,0.5,4,True,0.01,4,sgd,45,0.0001,0.0,0.0
159,32,30,0.5,4,True,0.01,4,sgd,45,0.01,0.0,0.0
169,32,30,0.5,4,False,0.0001,4,adam,15,0.01,0.0,0.0
171,32,30,0.5,4,False,0.0001,4,adam,45,0.01,0.0,0.0
172,32,30,0.5,4,False,0.0001,4,sgd,15,0.0001,0.0,0.0
173,32,30,0.5,4,False,0.0001,4,sgd,15,0.01,0.0,0.0
175,32,30,0.5,4,False,0.0001,4,sgd,45,0.01,0.0,0.0
185,32,30,0.5,4,False,0.01,4,adam,15,0.01,0.0,0.0
187,32,30,0.5,4,False,0.01,4,adam,45,0.01,0.0,0.0
189,32,30,0.5,4,False,0.01,4,sgd,15,0.01,0.0,0.0
190,32,30,0.5,4,False,0.01,4,sgd,45,0.0001,0.0,0.0
