,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
61,512,25,32,0.5,2048,0.025,adam,40,0.025,0.6211,0.2078
264,1024,25,32,0.1,512,0.025,sgd,40,0.001,0.6208,0.2314
372,1024,25,128,0.5,2048,0.005,adam,40,0.001,0.6206,0.2451
25,512,25,32,0.1,2048,0.025,sgd,40,0.025,0.6204,0.2195
425,1024,50,32,0.5,512,0.025,sgd,40,0.025,0.6204,0.1256
185,512,50,32,0.5,2048,0.025,sgd,40,0.025,0.6202,0.1209
282,1024,25,32,0.1,2048,0.025,sgd,45,0.001,0.6199,0.2712
287,1024,25,32,0.1,2048,0.025,adam,45,0.025,0.6199,0.2232
457,1024,50,128,0.1,512,0.025,sgd,40,0.025,0.6199,0.1948
458,1024,50,128,0.1,512,0.025,sgd,45,0.001,0.6197,0.212
475,1024,50,128,0.1,2048,0.025,sgd,45,0.025,0.6197,0.1867
122,512,25,128,0.5,2048,0.025,sgd,45,0.001,0.6194,0.1914
14,512,25,32,0.1,512,0.025,adam,45,0.001,0.6193,0.1927
9,512,25,32,0.1,512,0.025,sgd,40,0.025,0.6191,0.2643
261,1024,25,32,0.1,512,0.005,adam,40,0.025,0.619,0.2667
294,1024,25,32,0.5,512,0.005,adam,45,0.001,0.6187,0.1898
234,512,50,128,0.5,512,0.025,sgd,45,0.001,0.6184,0.1471
205,512,50,128,0.1,512,0.025,adam,40,0.025,0.6183,0.1277
204,512,50,128,0.1,512,0.025,adam,40,0.001,0.6182,0.1777
216,512,50,128,0.1,2048,0.025,sgd,40,0.001,0.6179,0.2175
266,1024,25,32,0.1,512,0.025,sgd,45,0.001,0.6173,0.2482
501,1024,50,128,0.5,2048,0.005,adam,40,0.025,0.6172,0.1559
444,1024,50,32,0.5,2048,0.025,adam,40,0.001,0.6166,0.1295
265,1024,25,32,0.1,512,0.025,sgd,40,0.025,0.6165,0.259
392,1024,50,32,0.1,512,0.025,sgd,40,0.001,0.6161,0.1834
172,512,50,32,0.5,512,0.025,adam,40,0.001,0.616,0.1233
303,1024,25,32,0.5,512,0.025,adam,45,0.025,0.6158,0.2427
215,512,50,128,0.1,2048,0.005,adam,45,0.025,0.6158,0.1383
478,1024,50,128,0.1,2048,0.025,adam,45,0.001,0.6157,0.1336
120,512,25,128,0.5,2048,0.025,sgd,40,0.001,0.6156,0.2352
230,512,50,128,0.5,512,0.005,adam,45,0.001,0.6155,0.1854
409,1024,50,32,0.1,2048,0.025,sgd,40,0.025,0.6155,0.1585
182,512,50,32,0.5,2048,0.005,adam,45,0.001,0.6155,0.1448
365,1024,25,128,0.5,512,0.025,adam,40,0.025,0.6147,0.2305
438,1024,50,32,0.5,2048,0.005,adam,45,0.001,0.6139,0.1629
405,1024,50,32,0.1,2048,0.005,adam,40,0.025,0.6138,0.2042
110,512,25,128,0.5,512,0.025,adam,45,0.001,0.6137,0.1992
24,512,25,32,0.1,2048,0.025,sgd,40,0.001,0.6135,0.252
73,512,25,128,0.1,512,0.025,sgd,40,0.025,0.613,0.2727
269,1024,25,32,0.1,512,0.025,adam,40,0.025,0.6129,0.2327
28,512,25,32,0.1,2048,0.025,adam,40,0.001,0.6129,0.2098
248,512,50,128,0.5,2048,0.025,sgd,40,0.001,0.6127,0.1713
420,1024,50,32,0.5,512,0.005,adam,40,0.001,0.6127,0.1609
74,512,25,128,0.1,512,0.025,sgd,45,0.001,0.6125,0.2489
148,512,50,32,0.1,2048,0.005,adam,40,0.001,0.6125,0.2306
238,512,50,128,0.5,512,0.025,adam,45,0.001,0.6124,0.1405
82,512,25,128,0.1,2048,0.005,sgd,45,0.001,0.6122,0.2337
154,512,50,32,0.1,2048,0.025,sgd,45,0.001,0.6121,0.2007
334,1024,25,128,0.1,512,0.025,adam,45,0.001,0.6118,0.2425
508,1024,50,128,0.5,2048,0.025,adam,40,0.001,0.6112,0.1323
92,512,25,128,0.1,2048,0.025,adam,40,0.001,0.6107,0.2304
292,1024,25,32,0.5,512,0.005,adam,40,0.001,0.6105,0.2137
346,1024,25,128,0.1,2048,0.025,sgd,45,0.001,0.6104,0.2464
15,512,25,32,0.1,512,0.025,adam,45,0.025,0.6102,0.2195
373,1024,25,128,0.5,2048,0.005,adam,40,0.025,0.61,0.2436
343,1024,25,128,0.1,2048,0.005,adam,45,0.025,0.609,0.2565
244,512,50,128,0.5,2048,0.005,adam,40,0.001,0.6088,0.1489
12,512,25,32,0.1,512,0.025,adam,40,0.001,0.6086,0.2444
246,512,50,128,0.5,2048,0.005,adam,45,0.001,0.6086,0.1662
189,512,50,32,0.5,2048,0.025,adam,40,0.025,0.6085,0.1699
404,1024,50,32,0.1,2048,0.005,adam,40,0.001,0.6083,0.1925
196,512,50,128,0.1,512,0.005,adam,40,0.001,0.608,0.2176
357,1024,25,128,0.5,512,0.005,adam,40,0.025,0.6072,0.2308
270,1024,25,32,0.1,512,0.025,adam,45,0.001,0.6067,0.2611
36,512,25,32,0.5,512,0.005,adam,40,0.001,0.6067,0.2457
383,1024,25,128,0.5,2048,0.025,adam,45,0.025,0.6066,0.2598
325,1024,25,128,0.1,512,0.005,adam,40,0.025,0.6062,0.2794
78,512,25,128,0.1,512,0.025,adam,45,0.001,0.6056,0.2256
332,1024,25,128,0.1,512,0.025,adam,40,0.001,0.6053,0.2304
284,1024,25,32,0.1,2048,0.025,adam,40,0.001,0.605,0.2046
300,1024,25,32,0.5,512,0.025,adam,40,0.001,0.6044,0.2285
104,512,25,128,0.5,512,0.025,sgd,40,0.001,0.6042,0.2111
345,1024,25,128,0.1,2048,0.025,sgd,40,0.025,0.604,0.2649
344,1024,25,128,0.1,2048,0.025,sgd,40,0.001,0.604,0.2311
476,1024,50,128,0.1,2048,0.025,adam,40,0.001,0.6039,0.1556
263,1024,25,32,0.1,512,0.005,adam,45,0.025,0.6022,0.2384
335,1024,25,128,0.1,512,0.025,adam,45,0.025,0.6021,0.2807
47,512,25,32,0.5,512,0.025,adam,45,0.025,0.6019,0.1951
302,1024,25,32,0.5,512,0.025,adam,45,0.001,0.6016,0.2294
277,1024,25,32,0.1,2048,0.005,adam,40,0.025,0.6009,0.2623
46,512,25,32,0.5,512,0.025,adam,45,0.001,0.6006,0.247
367,1024,25,128,0.5,512,0.025,adam,45,0.025,0.5988,0.2901
260,1024,25,32,0.1,512,0.005,adam,40,0.001,0.5984,0.2464
100,512,25,128,0.5,512,0.005,adam,40,0.001,0.5979,0.2432
324,1024,25,128,0.1,512,0.005,adam,40,0.001,0.5974,0.2556
486,1024,50,128,0.5,512,0.005,adam,45,0.001,0.5967,0.1958
286,1024,25,32,0.1,2048,0.025,adam,45,0.001,0.5957,0.2573
331,1024,25,128,0.1,512,0.025,sgd,45,0.025,0.5949,0.268
132,512,50,32,0.1,512,0.005,adam,40,0.001,0.5941,0.2256
327,1024,25,128,0.1,512,0.005,adam,45,0.025,0.594,0.2999
281,1024,25,32,0.1,2048,0.025,sgd,40,0.025,0.5935,0.2889
198,512,50,128,0.1,512,0.005,adam,45,0.001,0.5934,0.2145
359,1024,25,128,0.5,512,0.005,adam,45,0.025,0.5932,0.2518
484,1024,50,128,0.5,512,0.005,adam,40,0.001,0.5931,0.2107
200,512,50,128,0.1,512,0.025,sgd,40,0.001,0.5924,0.2216
295,1024,25,32,0.5,512,0.005,adam,45,0.025,0.5923,0.2527
26,512,25,32,0.1,2048,0.025,sgd,45,0.001,0.5915,0.2459
54,512,25,32,0.5,2048,0.005,adam,45,0.001,0.5906,0.2096
218,512,50,128,0.1,2048,0.025,sgd,45,0.001,0.5905,0.1852
212,512,50,128,0.1,2048,0.005,adam,40,0.001,0.59,0.1885
358,1024,25,128,0.5,512,0.005,adam,45,0.001,0.5883,0.2283
374,1024,25,128,0.5,2048,0.005,adam,45,0.001,0.5861,0.2689
470,1024,50,128,0.1,2048,0.005,adam,45,0.001,0.5861,0.189
454,1024,50,128,0.1,512,0.005,adam,45,0.001,0.5859,0.2213
280,1024,25,32,0.1,2048,0.025,sgd,40,0.001,0.5852,0.2522
349,1024,25,128,0.1,2048,0.025,adam,40,0.025,0.5851,0.2483
102,512,25,128,0.5,512,0.005,adam,45,0.001,0.5844,0.2355
6,512,25,32,0.1,512,0.005,adam,45,0.001,0.5842,0.2384
328,1024,25,128,0.1,512,0.025,sgd,40,0.001,0.5835,0.2517
341,1024,25,128,0.1,2048,0.005,adam,40,0.025,0.5832,0.2884
308,1024,25,32,0.5,2048,0.005,adam,40,0.001,0.5829,0.2153
267,1024,25,32,0.1,512,0.025,sgd,45,0.025,0.5827,0.3152
202,512,50,128,0.1,512,0.025,sgd,45,0.001,0.5822,0.2171
90,512,25,128,0.1,2048,0.025,sgd,45,0.001,0.5819,0.2359
84,512,25,128,0.1,2048,0.005,adam,40,0.001,0.5808,0.2361
390,1024,50,32,0.1,512,0.005,adam,45,0.001,0.5806,0.2111
223,512,50,128,0.1,2048,0.025,adam,45,0.025,0.5803,0.1285
375,1024,25,128,0.5,2048,0.005,adam,45,0.025,0.577,0.2956
388,1024,50,32,0.1,512,0.005,adam,40,0.001,0.5738,0.1889
88,512,25,128,0.1,2048,0.025,sgd,40,0.001,0.5735,0.2633
118,512,25,128,0.5,2048,0.005,adam,45,0.001,0.5694,0.2025
356,1024,25,128,0.5,512,0.005,adam,40,0.001,0.5691,0.2633
31,512,25,32,0.1,2048,0.025,adam,45,0.025,0.5689,0.2452
45,512,25,32,0.5,512,0.025,adam,40,0.025,0.5685,0.2177
134,512,50,32,0.1,512,0.005,adam,45,0.001,0.5679,0.1804
127,512,25,128,0.5,2048,0.025,adam,45,0.025,0.5653,0.2168
20,512,25,32,0.1,2048,0.005,adam,40,0.001,0.5644,0.237
8,512,25,32,0.1,512,0.025,sgd,40,0.001,0.5643,0.258
276,1024,25,32,0.1,2048,0.005,adam,40,0.001,0.5624,0.2535
278,1024,25,32,0.1,2048,0.005,adam,45,0.001,0.5613,0.2595
13,512,25,32,0.1,512,0.025,adam,40,0.025,0.5612,0.2045
68,512,25,128,0.1,512,0.005,adam,40,0.001,0.5604,0.2659
406,1024,50,32,0.1,2048,0.005,adam,45,0.001,0.559,0.1982
63,512,25,32,0.5,2048,0.025,adam,45,0.025,0.5554,0.2108
214,512,50,128,0.1,2048,0.005,adam,45,0.001,0.5537,0.2227
340,1024,25,128,0.1,2048,0.005,adam,40,0.001,0.5487,0.2998
262,1024,25,32,0.1,512,0.005,adam,45,0.001,0.5463,0.2829
330,1024,25,128,0.1,512,0.025,sgd,45,0.001,0.5441,0.3002
4,512,25,32,0.1,512,0.005,adam,40,0.001,0.5427,0.2802
70,512,25,128,0.1,512,0.005,adam,45,0.001,0.5369,0.2617
72,512,25,128,0.1,512,0.025,sgd,40,0.001,0.5368,0.2674
22,512,25,32,0.1,2048,0.005,adam,45,0.001,0.5286,0.2561
86,512,25,128,0.1,2048,0.005,adam,45,0.001,0.5267,0.264
268,1024,25,32,0.1,512,0.025,adam,40,0.001,0.5242,0.2241
342,1024,25,128,0.1,2048,0.005,adam,45,0.001,0.515,0.3005
253,512,50,128,0.5,2048,0.025,adam,40,0.025,0.5133,0.1318
93,512,25,128,0.1,2048,0.025,adam,40,0.025,0.5079,0.1717
351,1024,25,128,0.1,2048,0.025,adam,45,0.025,0.5033,0.1727
326,1024,25,128,0.1,512,0.005,adam,45,0.001,0.5025,0.2573
29,512,25,32,0.1,2048,0.025,adam,40,0.025,0.4994,0.192
511,1024,50,128,0.5,2048,0.025,adam,45,0.025,0.4736,0.1532
