,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
801,256,60,0.2,2,False,0.005,2,adam,35,0.05,0.3246,0.107
475,256,10,0.1,4,False,0.01,2,adam,25,0.05,0.3245,0.2151
507,256,10,0.2,2,False,0.005,1,adam,35,0.05,0.324,0.2806
92,128,10,0.2,2,False,0.01,2,adam,35,0.01,0.3237,0.1977
544,256,10,0.2,4,False,0.01,1,adam,45,0.01,0.3236,0.2087
692,256,30,0.2,4,False,0.01,2,adam,35,0.01,0.3235,0.1674
533,256,10,0.2,4,False,0.005,1,adam,45,0.05,0.3234,0.2123
521,256,10,0.2,2,False,0.01,1,adam,45,0.05,0.3233,0.2123
117,128,10,0.2,4,False,0.01,2,adam,35,0.05,0.3229,0.2091
406,128,60,0.2,4,False,0.01,2,adam,45,0.01,0.3229,0.1317
127,128,10,0.2,24,False,0.005,2,adam,25,0.05,0.3227,0.2085
93,128,10,0.2,2,False,0.01,2,adam,35,0.05,0.3224,0.2188
37,128,10,0.1,4,False,0.01,1,adam,25,0.05,0.3222,0.2204
658,256,30,0.2,2,False,0.005,2,adam,45,0.01,0.3221,0.1358
450,256,10,0.1,2,False,0.01,2,adam,25,0.01,0.322,0.2181
34,128,10,0.1,4,False,0.005,2,adam,45,0.01,0.3217,0.2186
463,256,10,0.1,4,False,0.005,2,adam,25,0.05,0.3215,0.2123
546,256,10,0.2,4,False,0.01,2,adam,25,0.01,0.3215,0.1967
535,256,10,0.2,4,False,0.005,2,adam,25,0.05,0.3207,0.2229
47,128,10,0.1,4,False,0.01,2,adam,45,0.05,0.3207,0.216
104,128,10,0.2,4,False,0.005,2,adam,35,0.01,0.3207,0.2146
466,256,10,0.1,4,False,0.005,2,adam,45,0.01,0.3198,0.1989
518,256,10,0.2,2,False,0.01,1,adam,35,0.01,0.3197,0.2273
119,128,10,0.2,4,False,0.01,2,adam,45,0.05,0.3194,0.2161
61,128,10,0.1,24,False,0.01,1,adam,25,0.05,0.3187,0.2183
87,128,10,0.2,2,False,0.01,1,adam,35,0.05,0.3185,0.2062
60,128,10,0.1,24,False,0.01,1,adam,25,0.01,0.3182,0.2142
116,128,10,0.2,4,False,0.01,2,adam,35,0.01,0.3181,0.2044
556,256,10,0.2,24,False,0.005,1,adam,45,0.01,0.3177,0.2077
21,128,10,0.1,2,False,0.01,2,adam,35,0.05,0.317,0.2088
154,128,30,0.1,2,False,0.005,2,adam,45,0.01,0.3168,0.1614
459,256,10,0.1,4,False,0.005,1,adam,35,0.05,0.3164,0.2009
549,256,10,0.2,4,False,0.01,2,adam,35,0.05,0.3156,0.2245
74,128,10,0.2,2,False,0.005,1,adam,35,0.01,0.3148,0.2028
454,256,10,0.1,2,False,0.01,2,adam,45,0.01,0.3146,0.175
620,256,30,0.1,4,False,0.01,2,adam,35,0.01,0.314,0.1824
471,256,10,0.1,4,False,0.01,1,adam,35,0.05,0.3138,0.2229
33,128,10,0.1,4,False,0.005,2,adam,35,0.05,0.3129,0.2091
149,128,30,0.1,2,False,0.005,1,adam,45,0.05,0.3119,0.128
2,128,10,0.1,2,False,0.005,1,adam,35,0.01,0.3114,0.1947
20,128,10,0.1,2,False,0.01,2,adam,35,0.01,0.311,0.2064
107,128,10,0.2,4,False,0.005,2,adam,45,0.05,0.3107,0.2078
462,256,10,0.1,4,False,0.005,2,adam,25,0.01,0.3103,0.1953
464,256,10,0.1,4,False,0.005,2,adam,35,0.01,0.3102,0.1871
563,256,10,0.2,24,False,0.005,2,adam,45,0.05,0.3101,0.2163
30,128,10,0.1,4,False,0.005,2,adam,25,0.01,0.3096,0.2248
139,128,10,0.2,24,False,0.01,2,adam,25,0.05,0.3095,0.1798
35,128,10,0.1,4,False,0.005,2,adam,45,0.05,0.3092,0.2264
609,256,30,0.1,4,False,0.005,2,adam,35,0.05,0.3086,0.1468
153,128,30,0.1,2,False,0.005,2,adam,35,0.05,0.3077,0.1456
82,128,10,0.2,2,False,0.005,2,adam,45,0.01,0.3075,0.1893
23,128,10,0.1,2,False,0.01,2,adam,45,0.05,0.3068,0.2302
504,256,10,0.2,2,False,0.005,1,adam,25,0.01,0.3065,0.2024
741,256,60,0.1,2,False,0.01,2,adam,35,0.05,0.3065,0.1081
102,128,10,0.2,4,False,0.005,2,adam,25,0.01,0.3027,0.2103
227,128,30,0.2,2,False,0.005,2,adam,45,0.05,0.3018,0.1372
10,128,10,0.1,2,False,0.005,2,adam,45,0.01,0.2998,0.2015
470,256,10,0.1,4,False,0.01,1,adam,35,0.01,0.2996,0.2237
19,128,10,0.1,2,False,0.01,2,adam,25,0.05,0.2996,0.1931
7,128,10,0.1,2,False,0.005,2,adam,25,0.05,0.2988,0.1914
446,256,10,0.1,2,False,0.01,1,adam,35,0.01,0.2986,0.2166
575,256,10,0.2,24,False,0.01,2,adam,45,0.05,0.2982,0.2109
103,128,10,0.2,4,False,0.005,2,adam,25,0.05,0.296,0.1993
458,256,10,0.1,4,False,0.005,1,adam,35,0.01,0.2958,0.1878
91,128,10,0.2,2,False,0.01,2,adam,25,0.05,0.2954,0.1932
586,256,30,0.1,2,False,0.005,2,adam,45,0.01,0.2951,0.1273
724,256,60,0.1,2,False,0.005,1,adam,45,0.01,0.294,0.0785
652,256,30,0.2,2,False,0.005,1,adam,45,0.01,0.2938,0.11
472,256,10,0.1,4,False,0.01,1,adam,45,0.01,0.2936,0.1673
551,256,10,0.2,4,False,0.01,2,adam,45,0.05,0.2929,0.2337
460,256,10,0.1,4,False,0.005,1,adam,45,0.01,0.2916,0.1952
657,256,30,0.2,2,False,0.005,2,adam,35,0.05,0.2915,0.1329
17,128,10,0.1,2,False,0.01,1,adam,45,0.05,0.2911,0.1939
109,128,10,0.2,4,False,0.01,1,adam,25,0.05,0.2901,0.2009
18,128,10,0.1,2,False,0.01,2,adam,25,0.01,0.288,0.1939
457,256,10,0.1,4,False,0.005,1,adam,25,0.05,0.2876,0.195
445,256,10,0.1,2,False,0.01,1,adam,25,0.05,0.2871,0.1852
31,128,10,0.1,4,False,0.005,2,adam,25,0.05,0.2867,0.1919
77,128,10,0.2,2,False,0.005,1,adam,45,0.05,0.2853,0.2074
526,256,10,0.2,2,False,0.01,2,adam,45,0.01,0.2846,0.1773
516,256,10,0.2,2,False,0.01,1,adam,25,0.01,0.2831,0.2085
536,256,10,0.2,4,False,0.005,2,adam,35,0.01,0.2813,0.19
524,256,10,0.2,2,False,0.01,2,adam,35,0.01,0.2812,0.1797
502,256,10,0.1,24,False,0.01,2,adam,45,0.01,0.2809,0.1834
509,256,10,0.2,2,False,0.005,1,adam,45,0.05,0.2807,0.2216
4,128,10,0.1,2,False,0.005,1,adam,45,0.01,0.2795,0.2109
0,128,10,0.1,2,False,0.005,1,adam,25,0.01,0.2785,0.2075
72,128,10,0.2,2,False,0.005,1,adam,25,0.01,0.2761,0.2131
532,256,10,0.2,4,False,0.005,1,adam,45,0.01,0.2758,0.2106
444,256,10,0.1,2,False,0.01,1,adam,25,0.01,0.2755,0.2196
539,256,10,0.2,4,False,0.005,2,adam,45,0.05,0.2755,0.2035
448,256,10,0.1,2,False,0.01,1,adam,45,0.01,0.274,0.2209
538,256,10,0.2,4,False,0.005,2,adam,45,0.01,0.2726,0.1975
447,256,10,0.1,2,False,0.01,1,adam,35,0.05,0.2723,0.1841
452,256,10,0.1,2,False,0.01,2,adam,35,0.01,0.2718,0.1717
369,128,60,0.2,2,False,0.005,2,adam,35,0.05,0.2662,0.1002
510,256,10,0.2,2,False,0.005,2,adam,25,0.01,0.264,0.1756
656,256,30,0.2,2,False,0.005,2,adam,35,0.01,0.262,0.1149
5,128,10,0.1,2,False,0.005,1,adam,45,0.05,0.2596,0.2015
435,256,10,0.1,2,False,0.005,1,adam,35,0.05,0.2577,0.1903
9,128,10,0.1,2,False,0.005,2,adam,35,0.05,0.2567,0.1633
28,128,10,0.1,4,False,0.005,1,adam,45,0.01,0.2541,0.1884
14,128,10,0.1,2,False,0.01,1,adam,35,0.01,0.2538,0.1909
83,128,10,0.2,2,False,0.005,2,adam,45,0.05,0.2535,0.1642
465,256,10,0.1,4,False,0.005,2,adam,35,0.05,0.2533,0.1823
537,256,10,0.2,4,False,0.005,2,adam,35,0.05,0.2522,0.1634
76,128,10,0.2,2,False,0.005,1,adam,45,0.01,0.2505,0.1944
453,256,10,0.1,2,False,0.01,2,adam,35,0.05,0.2482,0.1689
731,256,60,0.1,2,False,0.005,2,adam,45,0.05,0.2481,0.0938
13,128,10,0.1,2,False,0.01,1,adam,25,0.05,0.2472,0.1591
3,128,10,0.1,2,False,0.005,1,adam,35,0.05,0.2469,0.162
525,256,10,0.2,2,False,0.01,2,adam,35,0.05,0.2439,0.1799
451,256,10,0.1,2,False,0.01,2,adam,25,0.05,0.2378,0.17
165,128,30,0.1,2,False,0.01,2,adam,35,0.05,0.2374,0.1119
237,128,30,0.2,2,False,0.01,2,adam,35,0.05,0.2349,0.1141
655,256,30,0.2,2,False,0.005,2,adam,25,0.05,0.2273,0.108
75,128,10,0.2,2,False,0.005,1,adam,35,0.05,0.2237,0.1982
803,256,60,0.2,2,False,0.005,2,adam,45,0.05,0.2207,0.0848
671,256,30,0.2,2,False,0.01,2,adam,45,0.05,0.2152,0.1186
437,256,10,0.1,2,False,0.005,1,adam,45,0.05,0.2137,0.1685
508,256,10,0.2,2,False,0.005,1,adam,45,0.01,0.2133,0.1592
505,256,10,0.2,2,False,0.005,1,adam,25,0.05,0.2028,0.1693
16,128,10,0.1,2,False,0.01,1,adam,45,0.01,0.2006,0.1812
449,256,10,0.1,2,False,0.01,1,adam,45,0.05,0.2004,0.1741
523,256,10,0.2,2,False,0.01,2,adam,25,0.05,0.1979,0.1306
8,128,10,0.1,2,False,0.005,2,adam,35,0.01,0.1921,0.1272
95,128,10,0.2,2,False,0.01,2,adam,45,0.05,0.1852,0.1241
455,256,10,0.1,2,False,0.01,2,adam,45,0.05,0.1824,0.128
79,128,10,0.2,2,False,0.005,2,adam,25,0.05,0.1743,0.1123
729,256,60,0.1,2,False,0.005,2,adam,35,0.05,0.1669,0.0572
597,256,30,0.1,2,False,0.01,2,adam,35,0.05,0.1648,0.0707
434,256,10,0.1,2,False,0.005,1,adam,35,0.01,0.1614,0.1096
511,256,10,0.2,2,False,0.005,2,adam,25,0.05,0.1611,0.1107
583,256,30,0.1,2,False,0.005,2,adam,25,0.05,0.1602,0.0594
442,256,10,0.1,2,False,0.005,2,adam,45,0.01,0.158,0.1021
512,256,10,0.2,2,False,0.005,2,adam,35,0.01,0.157,0.0922
467,256,10,0.1,4,False,0.005,2,adam,45,0.05,0.1546,0.1235
515,256,10,0.2,2,False,0.005,2,adam,45,0.05,0.1541,0.1088
439,256,10,0.1,2,False,0.005,2,adam,25,0.05,0.1507,0.1007
440,256,10,0.1,2,False,0.005,2,adam,35,0.01,0.1506,0.0999
587,256,30,0.1,2,False,0.005,2,adam,45,0.05,0.1407,0.0694
81,128,10,0.2,2,False,0.005,2,adam,35,0.05,0.1306,0.102
514,256,10,0.2,2,False,0.005,2,adam,45,0.01,0.1209,0.0705
11,128,10,0.1,2,False,0.005,2,adam,45,0.05,0.1079,0.0964
513,256,10,0.2,2,False,0.005,2,adam,35,0.05,0.1061,0.0741
433,256,10,0.1,2,False,0.005,1,adam,25,0.05,0.1058,0.0767
527,256,10,0.2,2,False,0.01,2,adam,45,0.05,0.0883,0.0595
436,256,10,0.1,2,False,0.005,1,adam,45,0.01,0.0712,0.1588
441,256,10,0.1,2,False,0.005,2,adam,35,0.05,0.0155,0.0116
443,256,10,0.1,2,False,0.005,2,adam,45,0.05,0.0,0.0
