,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
410,1024,75,16,0.1,1048,0.03,adam,45,0.001,0.3193,0.1518
283,1024,30,16,0.1,1048,0.03,adam,45,0.01,0.3193,0.1202
263,1024,30,16,0.1,64,0.005,sgd,45,0.01,0.3191,0.0693
125,512,30,64,0.5,1048,0.03,sgd,30,0.01,0.3186,0.1589
42,512,30,16,0.5,64,0.03,adam,45,0.001,0.3185,0.1619
104,512,30,64,0.5,64,0.03,adam,30,0.001,0.318,0.1637
229,512,75,64,0.5,64,0.005,sgd,30,0.01,0.3179,0.0977
228,512,75,64,0.5,64,0.005,sgd,30,0.001,0.3177,0.0933
2,512,30,16,0.1,64,0.005,adam,45,0.001,0.3174,0.2189
41,512,30,16,0.5,64,0.03,adam,30,0.01,0.3167,0.2215
266,1024,30,16,0.1,64,0.03,adam,45,0.001,0.3162,0.2129
12,512,30,16,0.1,64,0.03,sgd,30,0.001,0.3162,0.1896
139,512,75,16,0.1,64,0.03,adam,45,0.01,0.3149,0.1363
218,512,75,64,0.1,1048,0.03,adam,45,0.001,0.3148,0.1688
132,512,75,16,0.1,64,0.005,sgd,30,0.001,0.3146,0.0825
73,512,30,64,0.1,64,0.03,adam,30,0.01,0.3145,0.172
439,1024,75,16,0.5,1048,0.005,sgd,45,0.01,0.3145,0.0591
145,512,75,16,0.1,1048,0.005,adam,30,0.01,0.3143,0.1813
204,512,75,64,0.1,64,0.03,sgd,30,0.001,0.3141,0.1859
194,512,75,64,0.1,64,0.005,adam,45,0.001,0.3138,0.2093
207,512,75,64,0.1,64,0.03,sgd,45,0.01,0.3136,0.182
5,512,30,16,0.1,64,0.005,sgd,30,0.01,0.3134,0.1199
467,1024,75,64,0.1,1048,0.005,adam,45,0.01,0.3133,0.2105
352,1024,30,64,0.5,64,0.005,adam,30,0.001,0.3132,0.1993
156,512,75,16,0.1,1048,0.03,sgd,30,0.001,0.3132,0.1681
346,1024,30,64,0.1,1048,0.03,adam,45,0.001,0.3122,0.1906
391,1024,75,16,0.1,64,0.005,sgd,45,0.01,0.3119,0.0483
56,512,30,16,0.5,1048,0.03,adam,30,0.001,0.3118,0.1664
161,512,75,16,0.5,64,0.005,adam,30,0.01,0.3111,0.1673
96,512,30,64,0.5,64,0.005,adam,30,0.001,0.311,0.1824
465,1024,75,64,0.1,1048,0.005,adam,30,0.01,0.3109,0.1942
402,1024,75,16,0.1,1048,0.005,adam,45,0.001,0.3106,0.1943
76,512,30,64,0.1,64,0.03,sgd,30,0.001,0.3105,0.201
195,512,75,64,0.1,64,0.005,adam,45,0.01,0.3104,0.2158
193,512,75,64,0.1,64,0.005,adam,30,0.01,0.31,0.2053
217,512,75,64,0.1,1048,0.03,adam,30,0.01,0.3096,0.136
137,512,75,16,0.1,64,0.03,adam,30,0.01,0.3091,0.1321
74,512,30,64,0.1,64,0.03,adam,45,0.001,0.3083,0.2244
449,1024,75,64,0.1,64,0.005,adam,30,0.01,0.3081,0.1922
49,512,30,16,0.5,1048,0.005,adam,30,0.01,0.3077,0.1574
8,512,30,16,0.1,64,0.03,adam,30,0.001,0.3075,0.1792
262,1024,30,16,0.1,64,0.005,sgd,45,0.001,0.3069,0.0628
167,512,75,16,0.5,64,0.005,sgd,45,0.01,0.3067,0.0639
265,1024,30,16,0.1,64,0.03,adam,30,0.01,0.3066,0.2068
205,512,75,64,0.1,64,0.03,sgd,30,0.01,0.3057,0.1856
455,1024,75,64,0.1,64,0.005,sgd,45,0.01,0.3048,0.0663
50,512,30,16,0.5,1048,0.005,adam,45,0.001,0.3043,0.1893
48,512,30,16,0.5,1048,0.005,adam,30,0.001,0.304,0.1607
6,512,30,16,0.1,64,0.005,sgd,45,0.001,0.3039,0.0973
227,512,75,64,0.5,64,0.005,adam,45,0.01,0.3036,0.1882
345,1024,30,64,0.1,1048,0.03,adam,30,0.01,0.3031,0.1138
407,1024,75,16,0.1,1048,0.005,sgd,45,0.01,0.3029,0.0565
450,1024,75,64,0.1,64,0.005,adam,45,0.001,0.3028,0.2003
130,512,75,16,0.1,64,0.005,adam,45,0.001,0.3026,0.181
129,512,75,16,0.1,64,0.005,adam,30,0.01,0.3024,0.1901
165,512,75,16,0.5,64,0.005,sgd,30,0.01,0.3013,0.0809
11,512,30,16,0.1,64,0.03,adam,45,0.01,0.3012,0.239
253,512,75,64,0.5,1048,0.03,sgd,30,0.01,0.3012,0.1313
33,512,30,16,0.5,64,0.005,adam,30,0.01,0.3011,0.1428
114,512,30,64,0.5,1048,0.005,adam,45,0.001,0.301,0.207
260,1024,30,16,0.1,64,0.005,sgd,30,0.001,0.301,0.0866
295,1024,30,16,0.5,64,0.005,sgd,45,0.01,0.3005,0.0712
232,512,75,64,0.5,64,0.03,adam,30,0.001,0.3003,0.1327
67,512,30,64,0.1,64,0.005,adam,45,0.01,0.2998,0.1922
160,512,75,16,0.5,64,0.005,adam,30,0.001,0.2997,0.134
466,1024,75,64,0.1,1048,0.005,adam,45,0.001,0.2995,0.1982
421,1024,75,16,0.5,64,0.005,sgd,30,0.01,0.2995,0.0716
98,512,30,64,0.5,64,0.005,adam,45,0.001,0.2994,0.2027
83,512,30,64,0.1,1048,0.005,adam,45,0.01,0.2991,0.2205
321,1024,30,64,0.1,64,0.005,adam,30,0.01,0.2989,0.2368
451,1024,75,64,0.1,64,0.005,adam,45,0.01,0.2984,0.1944
65,512,30,64,0.1,64,0.005,adam,30,0.01,0.2981,0.2078
122,512,30,64,0.5,1048,0.03,adam,45,0.001,0.2976,0.1743
261,1024,30,16,0.1,64,0.005,sgd,30,0.01,0.2967,0.0709
90,512,30,64,0.1,1048,0.03,adam,45,0.001,0.2966,0.2051
166,512,75,16,0.5,64,0.005,sgd,45,0.001,0.296,0.0605
448,1024,75,64,0.1,64,0.005,adam,30,0.001,0.2957,0.1765
257,1024,30,16,0.1,64,0.005,adam,30,0.01,0.2955,0.1938
32,512,30,16,0.5,64,0.005,adam,30,0.001,0.2947,0.1686
275,1024,30,16,0.1,1048,0.005,adam,45,0.01,0.2929,0.2295
458,1024,75,64,0.1,64,0.03,adam,45,0.001,0.2927,0.1625
423,1024,75,16,0.5,64,0.005,sgd,45,0.01,0.292,0.0444
322,1024,30,64,0.1,64,0.005,adam,45,0.001,0.2914,0.1881
292,1024,30,16,0.5,64,0.005,sgd,30,0.001,0.2914,0.0817
152,512,75,16,0.1,1048,0.03,adam,30,0.001,0.2899,0.1421
216,512,75,64,0.1,1048,0.03,adam,30,0.001,0.2888,0.1452
38,512,30,16,0.5,64,0.005,sgd,45,0.001,0.2887,0.0734
77,512,30,64,0.1,64,0.03,sgd,30,0.01,0.2886,0.1959
28,512,30,16,0.1,1048,0.03,sgd,30,0.001,0.2879,0.1841
330,1024,30,64,0.1,64,0.03,adam,45,0.001,0.2876,0.214
24,512,30,16,0.1,1048,0.03,adam,30,0.001,0.2874,0.1495
472,1024,75,64,0.1,1048,0.03,adam,30,0.001,0.2871,0.1624
88,512,30,64,0.1,1048,0.03,adam,30,0.001,0.2868,0.156
39,512,30,16,0.5,64,0.005,sgd,45,0.01,0.2867,0.078
272,1024,30,16,0.1,1048,0.005,adam,30,0.001,0.286,0.1716
422,1024,75,16,0.5,64,0.005,sgd,45,0.001,0.2851,0.0437
200,512,75,64,0.1,64,0.03,adam,30,0.001,0.285,0.1755
10,512,30,16,0.1,64,0.03,adam,45,0.001,0.2845,0.2069
141,512,75,16,0.1,64,0.03,sgd,30,0.01,0.2825,0.1574
72,512,30,64,0.1,64,0.03,adam,30,0.001,0.2816,0.1933
323,1024,30,64,0.1,64,0.005,adam,45,0.01,0.2806,0.2427
169,512,75,16,0.5,64,0.03,adam,30,0.01,0.2798,0.1206
336,1024,30,64,0.1,1048,0.005,adam,30,0.001,0.2785,0.2095
337,1024,30,64,0.1,1048,0.005,adam,30,0.01,0.2767,0.2241
220,512,75,64,0.1,1048,0.03,sgd,30,0.001,0.2761,0.1614
240,512,75,64,0.5,1048,0.005,adam,30,0.001,0.2757,0.1374
338,1024,30,64,0.1,1048,0.005,adam,45,0.001,0.2755,0.2038
17,512,30,16,0.1,1048,0.005,adam,30,0.01,0.2754,0.1735
293,1024,30,16,0.5,64,0.005,sgd,30,0.01,0.2749,0.0838
390,1024,75,16,0.1,64,0.005,sgd,45,0.001,0.2746,0.04
274,1024,30,16,0.1,1048,0.005,adam,45,0.001,0.2745,0.1958
420,1024,75,16,0.5,64,0.005,sgd,30,0.001,0.2741,0.0564
400,1024,75,16,0.1,1048,0.005,adam,30,0.001,0.2725,0.188
224,512,75,64,0.5,64,0.005,adam,30,0.001,0.2718,0.1678
184,512,75,16,0.5,1048,0.03,adam,30,0.001,0.2707,0.1196
320,1024,30,64,0.1,64,0.005,adam,30,0.001,0.2677,0.2008
459,1024,75,64,0.1,64,0.03,adam,45,0.01,0.2654,0.2533
388,1024,75,16,0.1,64,0.005,sgd,30,0.001,0.2626,0.0572
0,512,30,16,0.1,64,0.005,adam,30,0.001,0.2614,0.1879
294,1024,30,16,0.5,64,0.005,sgd,45,0.001,0.2608,0.0566
128,512,75,16,0.1,64,0.005,adam,30,0.001,0.2606,0.1629
133,512,75,16,0.1,64,0.005,sgd,30,0.01,0.259,0.0625
221,512,75,64,0.1,1048,0.03,sgd,30,0.01,0.2579,0.1645
464,1024,75,64,0.1,1048,0.005,adam,30,0.001,0.257,0.1952
208,512,75,64,0.1,1048,0.005,adam,30,0.001,0.2538,0.1759
209,512,75,64,0.1,1048,0.005,adam,30,0.01,0.2518,0.1602
146,512,75,16,0.1,1048,0.005,adam,45,0.001,0.2517,0.1868
389,1024,75,16,0.1,64,0.005,sgd,30,0.01,0.2503,0.0499
1,512,30,16,0.1,64,0.005,adam,30,0.01,0.2481,0.1938
427,1024,75,16,0.5,64,0.03,adam,45,0.01,0.2468,0.1922
82,512,30,64,0.1,1048,0.005,adam,45,0.001,0.2467,0.2005
81,512,30,64,0.1,1048,0.005,adam,30,0.01,0.2455,0.1818
66,512,30,64,0.1,64,0.005,adam,45,0.001,0.2431,0.2165
329,1024,30,64,0.1,64,0.03,adam,30,0.01,0.242,0.2227
136,512,75,16,0.1,64,0.03,adam,30,0.001,0.2354,0.1489
210,512,75,64,0.1,1048,0.005,adam,45,0.001,0.2345,0.1843
112,512,30,64,0.5,1048,0.005,adam,30,0.001,0.2345,0.158
144,512,75,16,0.1,1048,0.005,adam,30,0.001,0.2341,0.1724
457,1024,75,64,0.1,64,0.03,adam,30,0.01,0.2312,0.1739
93,512,30,64,0.1,1048,0.03,sgd,30,0.01,0.2253,0.184
258,1024,30,16,0.1,64,0.005,adam,45,0.001,0.224,0.165
16,512,30,16,0.1,1048,0.005,adam,30,0.001,0.2193,0.1777
18,512,30,16,0.1,1048,0.005,adam,45,0.001,0.2189,0.1968
64,512,30,64,0.1,64,0.005,adam,30,0.001,0.2117,0.1913
168,512,75,16,0.5,64,0.03,adam,30,0.001,0.2078,0.1101
192,512,75,64,0.1,64,0.005,adam,30,0.001,0.2059,0.1868
361,1024,30,64,0.5,64,0.03,adam,30,0.01,0.204,0.1255
80,512,30,64,0.1,1048,0.005,adam,30,0.001,0.2028,0.1827
267,1024,30,16,0.1,64,0.03,adam,45,0.01,0.1683,0.2219
299,1024,30,16,0.5,64,0.03,adam,45,0.01,0.1445,0.1421
331,1024,30,64,0.1,64,0.03,adam,45,0.01,0.1066,0.1364
363,1024,30,64,0.5,64,0.03,adam,45,0.01,0.0595,0.084
