,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
337,128,60,32,0.1,1024,0.001,adam,30,0.075,0.3368,0.1644
237,128,60,4,0.5,512,0.025,sgd,30,0.075,0.3368,0.1121
219,128,60,4,0.1,1024,0.025,adam,45,0.075,0.3368,0.1019
566,256,30,32,0.5,1024,0.001,sgd,45,0.005,0.3368,0.0816
279,128,60,8,0.1,1024,0.001,sgd,45,0.075,0.3367,0.0656
746,256,60,32,0.5,512,0.025,adam,45,0.005,0.3363,0.1262
126,128,30,8,0.5,1024,0.025,sgd,45,0.005,0.3361,0.1823
523,256,30,32,0.1,512,0.025,adam,45,0.075,0.336,0.1276
177,128,30,32,0.5,1024,0.001,adam,30,0.075,0.3357,0.1652
539,256,30,32,0.1,1024,0.025,adam,45,0.075,0.3356,0.1392
212,128,60,4,0.1,1024,0.001,sgd,30,0.005,0.3356,0.0937
743,256,60,32,0.5,512,0.001,sgd,45,0.075,0.3353,0.0591
245,128,60,4,0.5,1024,0.001,sgd,30,0.075,0.3352,0.0901
312,128,60,8,0.5,1024,0.025,adam,30,0.005,0.3351,0.1058
148,128,30,32,0.1,1024,0.001,sgd,30,0.005,0.335,0.1429
220,128,60,4,0.1,1024,0.025,sgd,30,0.005,0.3348,0.1791
495,256,30,8,0.5,512,0.025,sgd,45,0.075,0.3347,0.1424
493,256,30,8,0.5,512,0.025,sgd,30,0.075,0.3345,0.1721
548,256,30,32,0.5,512,0.001,sgd,30,0.005,0.3345,0.0994
727,256,60,32,0.1,1024,0.001,sgd,45,0.075,0.3344,0.0539
193,128,60,4,0.1,512,0.001,adam,30,0.075,0.3341,0.1164
347,128,60,32,0.1,1024,0.025,adam,45,0.075,0.334,0.081
267,128,60,8,0.1,512,0.025,adam,45,0.075,0.3339,0.1233
369,128,60,32,0.5,1024,0.001,adam,30,0.075,0.3339,0.1229
657,256,60,8,0.1,1024,0.001,adam,30,0.075,0.3338,0.1317
40,128,30,4,0.5,512,0.025,adam,30,0.005,0.3338,0.1121
636,256,60,4,0.5,1024,0.025,sgd,30,0.005,0.3337,0.1575
707,256,60,32,0.1,512,0.001,adam,45,0.075,0.3335,0.1628
154,128,30,32,0.1,1024,0.025,adam,45,0.005,0.3334,0.1596
532,256,30,32,0.1,1024,0.001,sgd,30,0.005,0.3333,0.1203
573,256,30,32,0.5,1024,0.025,sgd,30,0.075,0.3332,0.1788
501,256,30,8,0.5,1024,0.001,sgd,30,0.075,0.333,0.1043
183,128,30,32,0.5,1024,0.001,sgd,45,0.075,0.3329,0.1105
458,256,30,8,0.1,512,0.025,adam,45,0.005,0.3328,0.1718
32,128,30,4,0.5,512,0.001,adam,30,0.005,0.332,0.1322
600,256,60,4,0.1,1024,0.025,adam,30,0.005,0.3319,0.1269
572,256,30,32,0.5,1024,0.025,sgd,30,0.005,0.3316,0.1713
730,256,60,32,0.1,1024,0.025,adam,45,0.005,0.3313,0.1672
413,256,30,4,0.1,1024,0.025,sgd,30,0.075,0.3311,0.1951
112,128,30,8,0.5,1024,0.001,adam,30,0.005,0.3309,0.1388
406,256,30,4,0.1,1024,0.001,sgd,45,0.005,0.3309,0.0838
721,256,60,32,0.1,1024,0.001,adam,30,0.075,0.3307,0.1651
181,128,30,32,0.5,1024,0.001,sgd,30,0.075,0.3307,0.11
284,128,60,8,0.1,1024,0.025,sgd,30,0.005,0.3303,0.1708
85,128,30,8,0.1,1024,0.001,sgd,30,0.075,0.3303,0.1254
687,256,60,8,0.5,512,0.025,sgd,45,0.075,0.3302,0.1043
340,128,60,32,0.1,1024,0.001,sgd,30,0.005,0.3301,0.1144
565,256,30,32,0.5,1024,0.001,sgd,30,0.075,0.3301,0.1039
428,256,30,4,0.5,512,0.025,sgd,30,0.005,0.3299,0.2136
726,256,60,32,0.1,1024,0.001,sgd,45,0.005,0.3299,0.054
688,256,60,8,0.5,1024,0.001,adam,30,0.005,0.3296,0.1091
713,256,60,32,0.1,512,0.025,adam,30,0.075,0.3295,0.0808
17,128,30,4,0.1,1024,0.001,adam,30,0.075,0.3293,0.1666
668,256,60,8,0.1,1024,0.025,sgd,30,0.005,0.3293,0.1649
241,128,60,4,0.5,1024,0.001,adam,30,0.075,0.3291,0.1135
471,256,30,8,0.1,1024,0.001,sgd,45,0.075,0.329,0.0765
327,128,60,32,0.1,512,0.001,sgd,45,0.075,0.3288,0.0754
655,256,60,8,0.1,512,0.025,sgd,45,0.075,0.3287,0.0837
158,128,30,32,0.1,1024,0.025,sgd,45,0.005,0.3284,0.1689
2,128,30,4,0.1,512,0.001,adam,45,0.005,0.3283,0.1826
117,128,30,8,0.5,1024,0.001,sgd,30,0.075,0.3282,0.1224
55,128,30,4,0.5,1024,0.001,sgd,45,0.075,0.3282,0.1185
431,256,30,4,0.5,512,0.025,sgd,45,0.075,0.3281,0.1436
439,256,30,4,0.5,1024,0.001,sgd,45,0.075,0.3281,0.0934
632,256,60,4,0.5,1024,0.025,adam,30,0.005,0.328,0.1163
164,128,30,32,0.5,512,0.001,sgd,30,0.005,0.3276,0.1139
239,128,60,4,0.5,512,0.025,sgd,45,0.075,0.3276,0.1129
453,256,30,8,0.1,512,0.001,sgd,30,0.075,0.3275,0.0803
52,128,30,4,0.5,1024,0.001,sgd,30,0.005,0.3274,0.1165
24,128,30,4,0.1,1024,0.025,adam,30,0.005,0.3273,0.1414
149,128,30,32,0.1,1024,0.001,sgd,30,0.075,0.3273,0.133
734,256,60,32,0.1,1024,0.025,sgd,45,0.005,0.3271,0.1659
496,256,30,8,0.5,1024,0.001,adam,30,0.005,0.327,0.148
728,256,60,32,0.1,1024,0.025,adam,30,0.005,0.327,0.1231
436,256,30,4,0.5,1024,0.001,sgd,30,0.005,0.3269,0.1137
37,128,30,4,0.5,512,0.001,sgd,30,0.075,0.3261,0.1172
386,256,30,4,0.1,512,0.001,adam,45,0.005,0.3258,0.1634
231,128,60,4,0.5,512,0.001,sgd,45,0.075,0.3257,0.0847
358,128,60,32,0.5,512,0.001,sgd,45,0.005,0.3254,0.0703
324,128,60,32,0.1,512,0.001,sgd,30,0.005,0.3249,0.1111
263,128,60,8,0.1,512,0.001,sgd,45,0.075,0.3249,0.0534
33,128,30,4,0.5,512,0.001,adam,30,0.075,0.3246,0.1583
693,256,60,8,0.5,1024,0.001,sgd,30,0.075,0.3246,0.0616
629,256,60,4,0.5,1024,0.001,sgd,30,0.075,0.3243,0.0712
356,128,60,32,0.5,512,0.001,sgd,30,0.005,0.3241,0.0891
492,256,30,8,0.5,512,0.025,sgd,30,0.005,0.324,0.1646
354,128,60,32,0.5,512,0.001,adam,45,0.005,0.324,0.1468
378,128,60,32,0.5,1024,0.025,adam,45,0.005,0.3238,0.1102
106,128,30,8,0.5,512,0.025,adam,45,0.005,0.3237,0.1134
139,128,30,32,0.1,512,0.025,adam,45,0.075,0.3237,0.0806
131,128,30,32,0.1,512,0.001,adam,45,0.075,0.3236,0.171
503,256,30,8,0.5,1024,0.001,sgd,45,0.075,0.3234,0.0876
208,128,60,4,0.1,1024,0.001,adam,30,0.005,0.3233,0.1429
229,128,60,4,0.5,512,0.001,sgd,30,0.075,0.3233,0.0872
711,256,60,32,0.1,512,0.001,sgd,45,0.075,0.3232,0.055
763,256,60,32,0.5,1024,0.025,adam,45,0.075,0.3231,0.1213
295,128,60,8,0.5,512,0.001,sgd,45,0.075,0.3228,0.063
236,128,60,4,0.5,512,0.025,sgd,30,0.005,0.3226,0.144
258,128,60,8,0.1,512,0.001,adam,45,0.005,0.3224,0.1719
372,128,60,32,0.5,1024,0.001,sgd,30,0.005,0.3221,0.0968
325,128,60,32,0.1,512,0.001,sgd,30,0.075,0.3212,0.09
123,128,30,8,0.5,1024,0.025,adam,45,0.075,0.3211,0.1308
223,128,60,4,0.1,1024,0.025,sgd,45,0.075,0.321,0.085
725,256,60,32,0.1,1024,0.001,sgd,30,0.075,0.321,0.0648
592,256,60,4,0.1,1024,0.001,adam,30,0.005,0.3209,0.1233
261,128,60,8,0.1,512,0.001,sgd,30,0.075,0.3209,0.0613
624,256,60,4,0.5,1024,0.001,adam,30,0.005,0.3208,0.1101
376,128,60,32,0.5,1024,0.025,adam,30,0.005,0.3205,0.1318
508,256,30,8,0.5,1024,0.025,sgd,30,0.005,0.3198,0.1602
397,256,30,4,0.1,512,0.025,sgd,30,0.075,0.3198,0.137
341,128,60,32,0.1,1024,0.001,sgd,30,0.075,0.3198,0.0969
679,256,60,8,0.5,512,0.001,sgd,45,0.075,0.3197,0.0619
187,128,30,32,0.5,1024,0.025,adam,45,0.075,0.3196,0.1443
736,256,60,32,0.5,512,0.001,adam,30,0.005,0.319,0.1223
392,256,30,4,0.1,512,0.025,adam,30,0.005,0.3189,0.1314
706,256,60,32,0.1,512,0.001,adam,45,0.005,0.3187,0.1982
172,128,30,32,0.5,512,0.025,sgd,30,0.005,0.3184,0.1397
615,256,60,4,0.5,512,0.001,sgd,45,0.075,0.317,0.0559
561,256,30,32,0.5,1024,0.001,adam,30,0.075,0.3167,0.1228
44,128,30,4,0.5,512,0.025,sgd,30,0.005,0.3166,0.1422
694,256,60,8,0.5,1024,0.001,sgd,45,0.005,0.3163,0.0567
729,256,60,32,0.1,1024,0.025,adam,30,0.075,0.3162,0.136
264,128,60,8,0.1,512,0.025,adam,30,0.005,0.3158,0.1186
20,128,30,4,0.1,1024,0.001,sgd,30,0.005,0.3155,0.1429
552,256,30,32,0.5,512,0.025,adam,30,0.005,0.3153,0.1185
533,256,30,32,0.1,1024,0.001,sgd,30,0.075,0.3151,0.1095
475,256,30,8,0.1,1024,0.025,adam,45,0.075,0.3151,0.108
677,256,60,8,0.5,512,0.001,sgd,30,0.075,0.3149,0.0605
328,128,60,32,0.1,512,0.025,adam,30,0.005,0.3144,0.1152
53,128,30,4,0.5,1024,0.001,sgd,30,0.075,0.3143,0.1122
368,128,60,32,0.5,1024,0.001,adam,30,0.005,0.3142,0.129
311,128,60,8,0.5,1024,0.001,sgd,45,0.075,0.3141,0.067
684,256,60,8,0.5,512,0.025,sgd,30,0.005,0.3139,0.1303
252,128,60,4,0.5,1024,0.025,sgd,30,0.005,0.3139,0.125
130,128,30,32,0.1,512,0.001,adam,45,0.005,0.3137,0.2257
480,256,30,8,0.5,512,0.001,adam,30,0.005,0.3137,0.1252
648,256,60,8,0.1,512,0.025,adam,30,0.005,0.3135,0.122
345,128,60,32,0.1,1024,0.025,adam,30,0.075,0.3132,0.1136
209,128,60,4,0.1,1024,0.001,adam,30,0.075,0.3132,0.1135
308,128,60,8,0.5,1024,0.001,sgd,30,0.005,0.3132,0.0893
455,256,30,8,0.1,512,0.001,sgd,45,0.075,0.3132,0.0714
752,256,60,32,0.5,1024,0.001,adam,30,0.005,0.313,0.1372
157,128,30,32,0.1,1024,0.025,sgd,30,0.075,0.3129,0.1285
699,256,60,8,0.5,1024,0.025,adam,45,0.075,0.3129,0.0922
460,256,30,8,0.1,512,0.025,sgd,30,0.005,0.3128,0.1605
96,128,30,8,0.5,512,0.001,adam,30,0.005,0.3128,0.1503
81,128,30,8,0.1,1024,0.001,adam,30,0.075,0.3125,0.1627
199,128,60,4,0.1,512,0.001,sgd,45,0.075,0.3122,0.0722
124,128,30,8,0.5,1024,0.025,sgd,30,0.005,0.312,0.1642
757,256,60,32,0.5,1024,0.001,sgd,30,0.075,0.312,0.0663
594,256,60,4,0.1,1024,0.001,adam,45,0.005,0.3118,0.1402
617,256,60,4,0.5,512,0.025,adam,30,0.075,0.3118,0.0967
391,256,30,4,0.1,512,0.001,sgd,45,0.075,0.3118,0.0723
274,128,60,8,0.1,1024,0.001,adam,45,0.005,0.3112,0.1718
101,128,30,8,0.5,512,0.001,sgd,30,0.075,0.3111,0.1091
652,256,60,8,0.1,512,0.025,sgd,30,0.005,0.311,0.1568
450,256,30,8,0.1,512,0.001,adam,45,0.005,0.3109,0.1696
8,128,30,4,0.1,512,0.025,adam,30,0.005,0.3107,0.1356
100,128,30,8,0.5,512,0.001,sgd,30,0.005,0.3105,0.1005
145,128,30,32,0.1,1024,0.001,adam,30,0.075,0.3103,0.1857
72,128,30,8,0.1,512,0.025,adam,30,0.005,0.3103,0.1371
664,256,60,8,0.1,1024,0.025,adam,30,0.005,0.3102,0.121
276,128,60,8,0.1,1024,0.001,sgd,30,0.005,0.3102,0.0891
697,256,60,8,0.5,1024,0.025,adam,30,0.075,0.3098,0.1118
604,256,60,4,0.1,1024,0.025,sgd,30,0.005,0.3095,0.1396
640,256,60,8,0.1,512,0.001,adam,30,0.005,0.3092,0.1479
23,128,30,4,0.1,1024,0.001,sgd,45,0.075,0.309,0.1114
710,256,60,32,0.1,512,0.001,sgd,45,0.005,0.3089,0.0518
364,128,60,32,0.5,512,0.025,sgd,30,0.005,0.3087,0.1664
357,128,60,32,0.5,512,0.001,sgd,30,0.075,0.3086,0.0797
396,256,30,4,0.1,512,0.025,sgd,30,0.005,0.3084,0.1849
644,256,60,8,0.1,512,0.001,sgd,30,0.005,0.3084,0.0505
516,256,30,32,0.1,512,0.001,sgd,30,0.005,0.3078,0.1067
262,128,60,8,0.1,512,0.001,sgd,45,0.005,0.3075,0.0626
742,256,60,32,0.5,512,0.001,sgd,45,0.005,0.3073,0.0548
587,256,60,4,0.1,512,0.025,adam,45,0.075,0.3072,0.1124
759,256,60,32,0.5,1024,0.001,sgd,45,0.075,0.3071,0.0544
695,256,60,8,0.5,1024,0.001,sgd,45,0.075,0.3071,0.0496
321,128,60,32,0.1,512,0.001,adam,30,0.075,0.3068,0.1454
292,128,60,8,0.5,512,0.001,sgd,30,0.005,0.3066,0.0736
748,256,60,32,0.5,512,0.025,sgd,30,0.005,0.3065,0.1697
388,256,30,4,0.1,512,0.001,sgd,30,0.005,0.306,0.1048
412,256,30,4,0.1,1024,0.025,sgd,30,0.005,0.3059,0.1737
419,256,30,4,0.5,512,0.001,adam,45,0.075,0.3058,0.1044
88,128,30,8,0.1,1024,0.025,adam,30,0.005,0.3056,0.1257
18,128,30,4,0.1,1024,0.001,adam,45,0.005,0.3046,0.1694
408,256,30,4,0.1,1024,0.025,adam,30,0.005,0.3043,0.1289
171,128,30,32,0.5,512,0.025,adam,45,0.075,0.304,0.095
350,128,60,32,0.1,1024,0.025,sgd,45,0.005,0.3034,0.2117
198,128,60,4,0.1,512,0.001,sgd,45,0.005,0.3023,0.0636
421,256,30,4,0.5,512,0.001,sgd,30,0.075,0.302,0.118
745,256,60,32,0.5,512,0.025,adam,30,0.075,0.302,0.1072
4,128,30,4,0.1,512,0.001,sgd,30,0.005,0.302,0.1035
520,256,30,32,0.1,512,0.025,adam,30,0.005,0.3019,0.1319
448,256,30,8,0.1,512,0.001,adam,30,0.005,0.3018,0.1657
373,128,60,32,0.5,1024,0.001,sgd,30,0.075,0.3018,0.0819
705,256,60,32,0.1,512,0.001,adam,30,0.075,0.3013,0.1402
370,128,60,32,0.5,1024,0.001,adam,45,0.005,0.3007,0.1384
12,128,30,4,0.1,512,0.025,sgd,30,0.005,0.3005,0.1919
724,256,60,32,0.1,1024,0.001,sgd,30,0.005,0.3002,0.0689
54,128,30,4,0.5,1024,0.001,sgd,45,0.005,0.3,0.0836
578,256,60,4,0.1,512,0.001,adam,45,0.005,0.2998,0.1214
51,128,30,4,0.5,1024,0.001,adam,45,0.075,0.2993,0.1336
176,128,30,32,0.5,1024,0.001,adam,30,0.005,0.2992,0.1384
537,256,30,32,0.1,1024,0.025,adam,30,0.075,0.2991,0.1902
633,256,60,4,0.5,1024,0.025,adam,30,0.075,0.2991,0.1262
309,128,60,8,0.5,1024,0.001,sgd,30,0.075,0.2991,0.0779
605,256,60,4,0.1,1024,0.025,sgd,30,0.075,0.2988,0.1398
544,256,30,32,0.5,512,0.001,adam,30,0.005,0.2986,0.1455
568,256,30,32,0.5,1024,0.025,adam,30,0.005,0.2984,0.1219
466,256,30,8,0.1,1024,0.001,adam,45,0.005,0.2982,0.1752
400,256,30,4,0.1,1024,0.001,adam,30,0.005,0.2979,0.1518
293,128,60,8,0.5,512,0.001,sgd,30,0.075,0.2978,0.0626
556,256,30,32,0.5,512,0.025,sgd,30,0.005,0.2976,0.1362
712,256,60,32,0.1,512,0.025,adam,30,0.005,0.2968,0.1326
708,256,60,32,0.1,512,0.001,sgd,30,0.005,0.2965,0.0616
248,128,60,4,0.5,1024,0.025,adam,30,0.005,0.2959,0.0953
216,128,60,4,0.1,1024,0.025,adam,30,0.005,0.2953,0.1131
280,128,60,8,0.1,1024,0.025,adam,30,0.005,0.294,0.113
352,128,60,32,0.5,512,0.001,adam,30,0.005,0.2929,0.1243
184,128,30,32,0.5,1024,0.025,adam,30,0.005,0.2928,0.1221
197,128,60,4,0.1,512,0.001,sgd,30,0.075,0.2928,0.0671
692,256,60,8,0.5,1024,0.001,sgd,30,0.005,0.2927,0.0607
353,128,60,32,0.5,512,0.001,adam,30,0.075,0.2926,0.1176
764,256,60,32,0.5,1024,0.025,sgd,30,0.005,0.2924,0.1498
500,256,30,8,0.5,1024,0.001,sgd,30,0.005,0.2919,0.0918
452,256,30,8,0.1,512,0.001,sgd,30,0.005,0.2918,0.0942
22,128,30,4,0.1,1024,0.001,sgd,45,0.005,0.2917,0.1204
140,128,30,32,0.1,512,0.025,sgd,30,0.005,0.2912,0.1604
459,256,30,8,0.1,512,0.025,adam,45,0.075,0.2911,0.1236
338,128,60,32,0.1,1024,0.001,adam,45,0.005,0.291,0.1874
469,256,30,8,0.1,1024,0.001,sgd,30,0.075,0.291,0.0999
756,256,60,32,0.5,1024,0.001,sgd,30,0.005,0.2907,0.0648
656,256,60,8,0.1,1024,0.001,adam,30,0.005,0.2893,0.1538
58,128,30,4,0.5,1024,0.025,adam,45,0.005,0.2892,0.0904
168,128,30,32,0.5,512,0.025,adam,30,0.005,0.2888,0.1163
424,256,30,4,0.5,512,0.025,adam,30,0.005,0.2888,0.0968
5,128,30,4,0.1,512,0.001,sgd,30,0.075,0.288,0.1221
152,128,30,32,0.1,1024,0.025,adam,30,0.005,0.2875,0.1443
456,256,30,8,0.1,512,0.025,adam,30,0.005,0.2875,0.1193
146,128,30,32,0.1,1024,0.001,adam,45,0.005,0.2872,0.1786
597,256,60,4,0.1,1024,0.001,sgd,30,0.075,0.2872,0.0531
38,128,30,4,0.5,512,0.001,sgd,45,0.005,0.2871,0.0891
621,256,60,4,0.5,512,0.025,sgd,30,0.075,0.2869,0.1214
486,256,30,8,0.5,512,0.001,sgd,45,0.005,0.2866,0.0825
232,128,60,4,0.5,512,0.025,adam,30,0.005,0.2861,0.0811
56,128,30,4,0.5,1024,0.025,adam,30,0.005,0.2861,0.0716
645,256,60,8,0.1,512,0.001,sgd,30,0.075,0.2861,0.0458
524,256,30,32,0.1,512,0.025,sgd,30,0.005,0.2858,0.1699
136,128,30,32,0.1,512,0.025,adam,30,0.005,0.2858,0.1258
344,128,60,32,0.1,1024,0.025,adam,30,0.005,0.2856,0.126
228,128,60,4,0.5,512,0.001,sgd,30,0.005,0.2853,0.06
663,256,60,8,0.1,1024,0.001,sgd,45,0.075,0.2852,0.0485
60,128,30,4,0.5,1024,0.025,sgd,30,0.005,0.2849,0.1081
210,128,60,4,0.1,1024,0.001,adam,45,0.005,0.2847,0.1445
704,256,60,32,0.1,512,0.001,adam,30,0.005,0.2844,0.1698
265,128,60,8,0.1,512,0.025,adam,30,0.075,0.2842,0.1067
614,256,60,4,0.5,512,0.001,sgd,45,0.005,0.2841,0.0552
709,256,60,32,0.1,512,0.001,sgd,30,0.075,0.284,0.0594
334,128,60,32,0.1,512,0.025,sgd,45,0.005,0.2839,0.1675
479,256,30,8,0.1,1024,0.025,sgd,45,0.075,0.2839,0.1181
310,128,60,8,0.5,1024,0.001,sgd,45,0.005,0.2839,0.0626
0,128,30,4,0.1,512,0.001,adam,30,0.005,0.2837,0.1417
160,128,30,32,0.5,512,0.001,adam,30,0.005,0.2836,0.1382
598,256,60,4,0.1,1024,0.001,sgd,45,0.005,0.2835,0.0458
504,256,30,8,0.5,1024,0.025,adam,30,0.005,0.2834,0.0937
741,256,60,32,0.5,512,0.001,sgd,30,0.075,0.2833,0.0574
256,128,60,8,0.1,512,0.001,adam,30,0.005,0.283,0.1459
196,128,60,4,0.1,512,0.001,sgd,30,0.005,0.2823,0.0696
188,128,30,32,0.5,1024,0.025,sgd,30,0.005,0.2816,0.175
304,128,60,8,0.5,1024,0.001,adam,30,0.005,0.2811,0.0882
349,128,60,32,0.1,1024,0.025,sgd,30,0.075,0.2809,0.1038
454,256,30,8,0.1,512,0.001,sgd,45,0.005,0.2796,0.0638
464,256,30,8,0.1,1024,0.001,adam,30,0.005,0.2795,0.1701
7,128,30,4,0.1,512,0.001,sgd,45,0.075,0.2794,0.0895
322,128,60,32,0.1,512,0.001,adam,45,0.005,0.2792,0.1901
155,128,30,32,0.1,1024,0.025,adam,45,0.075,0.279,0.0977
583,256,60,4,0.1,512,0.001,sgd,45,0.075,0.2783,0.0454
553,256,30,32,0.5,512,0.025,adam,30,0.075,0.2781,0.2023
200,128,60,4,0.1,512,0.025,adam,30,0.005,0.2779,0.1471
647,256,60,8,0.1,512,0.001,sgd,45,0.075,0.2775,0.0439
66,128,30,8,0.1,512,0.001,adam,45,0.005,0.2774,0.1725
732,256,60,32,0.1,1024,0.025,sgd,30,0.005,0.2774,0.1632
646,256,60,8,0.1,512,0.001,sgd,45,0.005,0.2774,0.0435
696,256,60,8,0.5,1024,0.025,adam,30,0.005,0.2768,0.1231
512,256,30,32,0.1,512,0.001,adam,30,0.005,0.2763,0.1708
599,256,60,4,0.1,1024,0.001,sgd,45,0.075,0.2761,0.0485
203,128,60,4,0.1,512,0.025,adam,45,0.075,0.276,0.0869
514,256,30,32,0.1,512,0.001,adam,45,0.005,0.2757,0.2106
272,128,60,8,0.1,1024,0.001,adam,30,0.005,0.2757,0.1305
631,256,60,4,0.5,1024,0.001,sgd,45,0.075,0.2752,0.0539
16,128,30,4,0.1,1024,0.001,adam,30,0.005,0.2751,0.1634
628,256,60,4,0.5,1024,0.001,sgd,30,0.005,0.2751,0.0619
294,128,60,8,0.5,512,0.001,sgd,45,0.005,0.2748,0.0632
740,256,60,32,0.5,512,0.001,sgd,30,0.005,0.2744,0.0567
268,128,60,8,0.1,512,0.025,sgd,30,0.005,0.2735,0.1247
560,256,30,32,0.5,1024,0.001,adam,30,0.005,0.2734,0.1392
156,128,30,32,0.1,1024,0.025,sgd,30,0.005,0.2734,0.1292
129,128,30,32,0.1,512,0.001,adam,30,0.075,0.2733,0.1467
440,256,30,4,0.5,1024,0.025,adam,30,0.005,0.2727,0.0858
612,256,60,4,0.5,512,0.001,sgd,30,0.005,0.2722,0.0417
678,256,60,8,0.5,512,0.001,sgd,45,0.005,0.2719,0.0423
108,128,30,8,0.5,512,0.025,sgd,30,0.005,0.2716,0.15
332,128,60,32,0.1,512,0.025,sgd,30,0.005,0.2713,0.1815
65,128,30,8,0.1,512,0.001,adam,30,0.075,0.2711,0.1584
716,256,60,32,0.1,512,0.025,sgd,30,0.005,0.2708,0.1463
92,128,30,8,0.1,1024,0.025,sgd,30,0.005,0.2698,0.1827
389,256,30,4,0.1,512,0.001,sgd,30,0.075,0.2697,0.0797
722,256,60,32,0.1,1024,0.001,adam,45,0.005,0.2686,0.1894
360,128,60,32,0.5,512,0.025,adam,30,0.005,0.2662,0.0851
681,256,60,8,0.5,512,0.025,adam,30,0.075,0.2658,0.0695
613,256,60,4,0.5,512,0.001,sgd,30,0.075,0.2655,0.0564
530,256,30,32,0.1,1024,0.001,adam,45,0.005,0.265,0.2061
214,128,60,4,0.1,1024,0.001,sgd,45,0.005,0.2645,0.0521
118,128,30,8,0.5,1024,0.001,sgd,45,0.005,0.2641,0.0974
596,256,60,4,0.1,1024,0.001,sgd,30,0.005,0.2639,0.063
427,256,30,4,0.5,512,0.025,adam,45,0.075,0.2636,0.1016
107,128,30,8,0.5,512,0.025,adam,45,0.075,0.2616,0.1724
75,128,30,8,0.1,512,0.025,adam,45,0.075,0.2603,0.1473
540,256,30,32,0.1,1024,0.025,sgd,30,0.005,0.2602,0.1978
662,256,60,8,0.1,1024,0.001,sgd,45,0.005,0.2593,0.0401
661,256,60,8,0.1,1024,0.001,sgd,30,0.075,0.2592,0.054
660,256,60,8,0.1,1024,0.001,sgd,30,0.005,0.2591,0.0578
6,128,30,4,0.1,512,0.001,sgd,45,0.005,0.2581,0.0785
581,256,60,4,0.1,512,0.001,sgd,30,0.075,0.2574,0.0473
390,256,30,4,0.1,512,0.001,sgd,45,0.005,0.2569,0.0623
27,128,30,4,0.1,1024,0.025,adam,45,0.075,0.2556,0.1445
109,128,30,8,0.5,512,0.025,sgd,30,0.075,0.255,0.205
128,128,30,32,0.1,512,0.001,adam,30,0.005,0.2548,0.1903
435,256,30,4,0.5,1024,0.001,adam,45,0.075,0.2546,0.1139
571,256,30,32,0.5,1024,0.025,adam,45,0.075,0.254,0.1148
281,128,60,8,0.1,1024,0.025,adam,30,0.075,0.2531,0.0882
192,128,60,4,0.1,512,0.001,adam,30,0.005,0.2526,0.1067
21,128,30,4,0.1,1024,0.001,sgd,30,0.075,0.2525,0.1075
584,256,60,4,0.1,512,0.025,adam,30,0.005,0.2519,0.0904
76,128,30,8,0.1,512,0.025,sgd,30,0.005,0.2515,0.1343
82,128,30,8,0.1,1024,0.001,adam,45,0.005,0.2513,0.1797
77,128,30,8,0.1,512,0.025,sgd,30,0.075,0.2513,0.1001
445,256,30,4,0.5,1024,0.025,sgd,30,0.075,0.2512,0.1469
437,256,30,4,0.5,1024,0.001,sgd,30,0.075,0.2508,0.0906
80,128,30,8,0.1,1024,0.001,adam,30,0.005,0.2504,0.1565
36,128,30,4,0.5,512,0.001,sgd,30,0.005,0.2453,0.1039
404,256,30,4,0.1,1024,0.001,sgd,30,0.005,0.2447,0.0845
485,256,30,8,0.5,512,0.001,sgd,30,0.075,0.2439,0.0828
438,256,30,4,0.5,1024,0.001,sgd,45,0.005,0.2436,0.0773
488,256,30,8,0.5,512,0.025,adam,30,0.005,0.2423,0.0757
69,128,30,8,0.1,512,0.001,sgd,30,0.075,0.2422,0.1159
29,128,30,4,0.1,1024,0.025,sgd,30,0.075,0.2398,0.1323
720,256,60,32,0.1,1024,0.001,adam,30,0.005,0.2388,0.1791
680,256,60,8,0.5,512,0.025,adam,30,0.005,0.2384,0.0623
395,256,30,4,0.1,512,0.025,adam,45,0.075,0.2374,0.1045
320,128,60,32,0.1,512,0.001,adam,30,0.005,0.2369,0.1853
104,128,30,8,0.5,512,0.025,adam,30,0.005,0.2364,0.0787
297,128,60,8,0.5,512,0.025,adam,30,0.075,0.2362,0.0513
64,128,30,8,0.1,512,0.001,adam,30,0.005,0.2354,0.1422
582,256,60,4,0.1,512,0.001,sgd,45,0.005,0.2344,0.0377
25,128,30,4,0.1,1024,0.025,adam,30,0.075,0.2329,0.0767
616,256,60,4,0.5,512,0.025,adam,30,0.005,0.2279,0.0583
144,128,30,32,0.1,1024,0.001,adam,30,0.005,0.227,0.1678
521,256,30,32,0.1,512,0.025,adam,30,0.075,0.225,0.1189
580,256,60,4,0.1,512,0.001,sgd,30,0.005,0.2199,0.0363
11,128,30,4,0.1,512,0.025,adam,45,0.075,0.2192,0.0887
411,256,30,4,0.1,1024,0.025,adam,45,0.075,0.2143,0.1218
457,256,30,8,0.1,512,0.025,adam,30,0.075,0.2116,0.0761
528,256,30,32,0.1,1024,0.001,adam,30,0.005,0.2104,0.184
676,256,60,8,0.5,512,0.001,sgd,30,0.005,0.2066,0.0349
443,256,30,4,0.5,1024,0.025,adam,45,0.075,0.2065,0.1001
405,256,30,4,0.1,1024,0.001,sgd,30,0.075,0.2041,0.0566
